NTASData [id=16594302027, subwayLine=YUS, stationId=MUS1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.11204222222222222, timeString=00.11, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302028, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=15.378641851851851, timeString=15.38, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302029, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=16.86358111111111, timeString=16.86, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302030, subwayLine=YUS, stationId=QPK1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.3745755555555554, timeString=01.37, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302031, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=16.641175185185183, timeString=16.64, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302032, subwayLine=YUS, stationId=QPK1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=18.126114444444443, timeString=18.13, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302033, subwayLine=YUS, stationId=STP1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.525348888888889, timeString=02.53, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302034, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=17.791948518518517, timeString=17.79, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302035, subwayLine=YUS, stationId=STP1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=19.27688777777778, timeString=19.28, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302036, subwayLine=YUS, stationId=OSG1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.2764955555555555, timeString=03.28, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302037, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=18.543095185185184, timeString=18.54, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302038, subwayLine=YUS, stationId=OSG1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=20.028034444444447, timeString=20.03, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302039, subwayLine=YUS, stationId=STA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.2582333333333333, timeString=00.26, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302040, subwayLine=YUS, stationId=STA1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=4.110333333333333, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302041, subwayLine=YUS, stationId=STA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=19.376932962962965, timeString=19.38, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302042, subwayLine=YUS, stationId=UNI1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.1651666666666667, timeString=01.17, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302043, subwayLine=YUS, stationId=UNI1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=5.017266666666666, timeString=05.02, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302044, subwayLine=YUS, stationId=UNI1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=20.283866296296296, timeString=20.28, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302045, subwayLine=YUS, stationId=KNG1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.5398911111111111, timeString=00.54, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594302046, subwayLine=YUS, stationId=KNG1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.960057777777778, timeString=01.96, trainDestination=FIN1, createDate=Sun Sep 17 11:46:25 EDT 2017, systemMessageType=Normal]
