NTASData [id=16593269778, subwayLine=SHEP, stationId=LES2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=1.9167785234899328, timeString=01.92, trainDestination=YIE2, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269779, subwayLine=SHEP, stationId=BSS2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=3.512718120805369, timeString=03.51, trainDestination=YIE2, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269780, subwayLine=SHEP, stationId=BYV2, trainId=462, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269781, subwayLine=SHEP, stationId=BYV2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=5.303959731543624, timeString=05.30, trainDestination=YIE2, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269782, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=4.140906040268456, timeString=04.14, trainDestination=YIE2, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269783, subwayLine=SHEP, stationId=YIE2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=9.444865771812081, timeString=09.44, trainDestination=YIE2, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269784, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=4.140906040268456, timeString=04.14, trainDestination=YIE2, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269785, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=9.444865771812081, timeString=09.44, trainDestination=YIE2, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269786, subwayLine=SHEP, stationId=BYV1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=0.43288590604026844, timeString=00.43, trainDestination=DML1, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269787, subwayLine=SHEP, stationId=BSS1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=2.2201006711409397, timeString=02.22, trainDestination=DML1, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269788, subwayLine=SHEP, stationId=LES1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=3.8079865771812083, timeString=03.81, trainDestination=DML1, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269789, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=1.5483221476510067, timeString=01.55, trainDestination=DML1, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269790, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=7.312651006711409, timeString=07.31, trainDestination=DML1, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269791, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=1.5483221476510067, timeString=01.55, trainDestination=DML1, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593269792, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=7.312651006711409, timeString=07.31, trainDestination=DML1, createDate=Sun Sep 17 10:29:31 EDT 2017, systemMessageType=Normal]
