NTASData [id=16593747926, subwayLine=YUS, stationId=FIN2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747927, subwayLine=YUS, stationId=FIN2, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747928, subwayLine=YUS, stationId=FIN2, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747929, subwayLine=YUS, stationId=NYC2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=2.6195866666666667, timeString=02.62, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747930, subwayLine=YUS, stationId=SHP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.080240000000001, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747931, subwayLine=YUS, stationId=YKM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.660946666666666, timeString=07.66, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747932, subwayLine=YUS, stationId=LAW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.431626666666667, timeString=02.43, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747933, subwayLine=YUS, stationId=LAW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=11.173919999999999, timeString=11.17, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747934, subwayLine=YUS, stationId=EGL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.7168444444444445, timeString=00.72, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747935, subwayLine=YUS, stationId=EGL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.7145022222222215, timeString=06.71, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747936, subwayLine=YUS, stationId=EGL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=15.456795555555553, timeString=15.46, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747937, subwayLine=YUS, stationId=DAV2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.4967111111111111, timeString=00.50, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747938, subwayLine=YUS, stationId=DAV2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.326511111111111, timeString=02.33, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747939, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.32416888888889, timeString=08.32, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747940, subwayLine=YUS, stationId=STC2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.53592, timeString=02.54, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593747941, subwayLine=YUS, stationId=STC2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.36572, timeString=04.37, trainDestination=SHW2, createDate=Sun Sep 17 11:05:52 EDT 2017, systemMessageType=Normal]
