NTASData [id=16594136100, subwayLine=YUS, stationId=MUS1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=0.2604911111111111, timeString=00.26, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136101, subwayLine=YUS, stationId=MUS1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.8355855555555558, timeString=01.84, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136102, subwayLine=YUS, stationId=MUS1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.0772344444444446, timeString=03.08, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136103, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136104, subwayLine=YUS, stationId=QPK1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=1.5230244444444443, timeString=01.52, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136105, subwayLine=YUS, stationId=QPK1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=3.098118888888888, timeString=03.10, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136106, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.1507733333333334, timeString=01.15, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136107, subwayLine=YUS, stationId=STP1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=2.6737977777777777, timeString=02.67, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136108, subwayLine=YUS, stationId=STP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.248892222222222, timeString=04.25, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136109, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.90192, timeString=01.90, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136110, subwayLine=YUS, stationId=OSG1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=3.4249444444444443, timeString=03.42, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136111, subwayLine=YUS, stationId=OSG1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=5.000038888888889, timeString=05.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136112, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.7357577777777777, timeString=02.74, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136113, subwayLine=YUS, stationId=STA1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=4.258782222222222, timeString=04.26, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136114, subwayLine=YUS, stationId=STA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=5.833876666666665, timeString=05.83, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136115, subwayLine=YUS, stationId=UNI1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=0.4893733333333333, timeString=00.49, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136116, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.6426911111111115, timeString=03.64, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136117, subwayLine=YUS, stationId=UNI1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=5.165715555555555, timeString=05.17, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16594136118, subwayLine=YUS, stationId=KNG1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=1.2842644444444442, timeString=01.28, trainDestination=FIN1, createDate=Sun Sep 17 11:34:05 EDT 2017, systemMessageType=Normal]
