NTASData [id=16594058154, subwayLine=YUS, stationId=FIN2, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=1.6577733333333333, timeString=01.66, trainDestination=FIN1, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058155, subwayLine=YUS, stationId=FIN2, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=6.654542222222222, timeString=06.65, trainDestination=FIN1, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058156, subwayLine=YUS, stationId=FIN2, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=17.357586666666666, timeString=17.36, trainDestination=FIN1, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058157, subwayLine=YUS, stationId=NYC2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.5973777777777778, timeString=01.60, trainDestination=SHW2, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058158, subwayLine=YUS, stationId=SHP2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=3.058031111111111, timeString=03.06, trainDestination=SHW2, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058159, subwayLine=YUS, stationId=YKM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.3706666666666667, timeString=02.37, trainDestination=SHW2, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058160, subwayLine=YUS, stationId=YKM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=6.638737777777777, timeString=06.64, trainDestination=SHW2, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058161, subwayLine=YUS, stationId=LAW2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058162, subwayLine=YUS, stationId=LAW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=5.88364, timeString=05.88, trainDestination=SHW2, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058163, subwayLine=YUS, stationId=LAW2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=10.15171111111111, timeString=10.15, trainDestination=SHW2, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594058164, subwayLine=YUS, stationId=EGL2, trainId=109, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:28:21 EDT 2017, systemMessageType=Normal]
