NTASData [id=16593753771, subwayLine=BD, stationId=RUN2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=0.9653572755417957, timeString=00.97, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753772, subwayLine=BD, stationId=RUN2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=5.5060803715170294, timeString=05.51, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753773, subwayLine=BD, stationId=RUN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=11.954216158513931, timeString=11.95, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753774, subwayLine=BD, stationId=JNE2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=2.1802224891640867, timeString=02.18, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753775, subwayLine=BD, stationId=JNE2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=6.7209455851393205, timeString=06.72, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753776, subwayLine=BD, stationId=JNE2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=13.169081372136223, timeString=13.17, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753777, subwayLine=BD, stationId=OML2, trainId=209, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753778, subwayLine=BD, stationId=OML2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=3.783891715170279, timeString=03.78, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753779, subwayLine=BD, stationId=OML2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=8.324614811145514, timeString=08.32, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753780, subwayLine=BD, stationId=RYK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.4172530873065017, timeString=02.42, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753781, subwayLine=BD, stationId=RYK2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=6.20114480247678, timeString=06.20, trainDestination=KIP2, createDate=Sun Sep 17 11:06:18 EDT 2017, systemMessageType=Normal]
