NTASData [id=16593953756, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=0.5163132444444444, timeString=00.52, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953757, subwayLine=YUS, stationId=WIL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.400053985185185, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953758, subwayLine=YUS, stationId=WIL1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.142905837037037, timeString=03.14, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953759, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.28786666666666666, timeString=00.29, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953760, subwayLine=YUS, stationId=YKD1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=2.5318154666666666, timeString=02.53, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953761, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.415556207407407, timeString=04.42, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953762, subwayLine=YUS, stationId=LWW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.27796296296296297, timeString=00.28, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953763, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.306191111111111, timeString=02.31, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953764, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.550139911111111, timeString=04.55, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953765, subwayLine=YUS, stationId=GCN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.6364518518518518, timeString=01.64, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953766, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.6646800000000006, timeString=03.66, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953767, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=5.908628799999999, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953768, subwayLine=YUS, stationId=EGW1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953769, subwayLine=YUS, stationId=EGW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=1.333611111111111, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953770, subwayLine=YUS, stationId=EGW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=3.4566562962962957, timeString=03.46, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953771, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.699435555555556, timeString=04.70, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593953772, subwayLine=YUS, stationId=SCW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=6.0330466666666664, timeString=06.03, trainDestination=FIN1, createDate=Sun Sep 17 11:20:44 EDT 2017, systemMessageType=Normal]
