NTASData [id=16593958867, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=0.33697333333333335, timeString=00.34, trainDestination=FIN2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958878, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958879, subwayLine=YUS, stationId=DAV2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=4.6746, timeString=04.67, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958880, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=10.565448888888888, timeString=10.57, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958881, subwayLine=YUS, stationId=DAV2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=14.446875555555556, timeString=14.45, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958882, subwayLine=YUS, stationId=STC2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=1.3620044444444444, timeString=01.36, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958883, subwayLine=YUS, stationId=STC2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=6.713808888888889, timeString=06.71, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958884, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=12.604657777777774, timeString=12.60, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958885, subwayLine=YUS, stationId=SUM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=2.7662133333333334, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958886, subwayLine=YUS, stationId=SUM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=8.118017777777778, timeString=08.12, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958887, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=14.008866666666664, timeString=14.01, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958888, subwayLine=YUS, stationId=ROS2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.784906666666666, timeString=03.78, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958889, subwayLine=YUS, stationId=ROS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=9.136711111111111, timeString=09.14, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958890, subwayLine=YUS, stationId=ROS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=15.02756, timeString=15.03, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958891, subwayLine=YUS, stationId=BLO2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.112915555555555, timeString=05.11, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958892, subwayLine=YUS, stationId=BLO2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=10.46472, timeString=10.46, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958893, subwayLine=YUS, stationId=BLO2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=16.355568888888886, timeString=16.36, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958894, subwayLine=YUS, stationId=WEL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.067262222222222, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958895, subwayLine=YUS, stationId=WEL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=11.419066666666666, timeString=11.42, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958896, subwayLine=YUS, stationId=WEL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=17.309915555555555, timeString=17.31, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958897, subwayLine=YUS, stationId=COL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.4588933333333333, timeString=00.46, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958898, subwayLine=YUS, stationId=COL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.9967733333333335, timeString=07.00, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958899, subwayLine=YUS, stationId=COL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=12.348577777777777, timeString=12.35, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958900, subwayLine=YUS, stationId=DUN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=1.3257511111111113, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958901, subwayLine=YUS, stationId=DUN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.863631111111111, timeString=07.86, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958902, subwayLine=YUS, stationId=DUN2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=13.215435555555555, timeString=13.22, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958903, subwayLine=YUS, stationId=QUN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.082542222222222, timeString=02.08, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958904, subwayLine=YUS, stationId=QUN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=8.620422222222222, timeString=08.62, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958905, subwayLine=YUS, stationId=QUN2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=13.972226666666668, timeString=13.97, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958906, subwayLine=YUS, stationId=KNG2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.908195555555556, timeString=02.91, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958907, subwayLine=YUS, stationId=KNG2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=9.446075555555556, timeString=09.45, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958908, subwayLine=YUS, stationId=KNG2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=14.79788, timeString=14.80, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958909, subwayLine=YUS, stationId=UNI2, trainId=106, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958910, subwayLine=YUS, stationId=UNI2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.715222222222222, timeString=03.72, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958911, subwayLine=YUS, stationId=UNI2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=10.253102222222223, timeString=10.25, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958912, subwayLine=YUS, stationId=STA2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.9266888888888889, timeString=00.93, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958913, subwayLine=YUS, stationId=STA2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=4.641911111111112, timeString=04.64, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958914, subwayLine=YUS, stationId=STA2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=11.17979111111111, timeString=11.18, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958915, subwayLine=YUS, stationId=OSG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.19924888888888886, timeString=00.20, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958916, subwayLine=YUS, stationId=OSG2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=1.6219555555555556, timeString=01.62, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958917, subwayLine=YUS, stationId=OSG2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.337177777777777, timeString=05.34, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958918, subwayLine=YUS, stationId=STP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.9532177777777778, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958919, subwayLine=YUS, stationId=STP2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.3759244444444447, timeString=02.38, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958920, subwayLine=YUS, stationId=STP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.091146666666667, timeString=06.09, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958921, subwayLine=YUS, stationId=QPK2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.095524444444444, timeString=02.10, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958922, subwayLine=YUS, stationId=QPK2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=3.5182311111111115, timeString=03.52, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958923, subwayLine=YUS, stationId=QPK2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=7.233453333333333, timeString=07.23, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958924, subwayLine=YUS, stationId=MUS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.358057777777778, timeString=03.36, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958925, subwayLine=YUS, stationId=MUS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.780764444444444, timeString=04.78, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958926, subwayLine=YUS, stationId=MUS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.495986666666665, timeString=08.50, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958927, subwayLine=YUS, stationId=SGU2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.51758, timeString=04.52, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958928, subwayLine=YUS, stationId=SGU2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.940286666666665, timeString=05.94, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958929, subwayLine=YUS, stationId=SGU2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=9.655508888888887, timeString=09.66, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958930, subwayLine=YUS, stationId=SPA2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.685286666666666, timeString=05.69, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958931, subwayLine=YUS, stationId=SPA2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.107993333333333, timeString=07.11, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958932, subwayLine=YUS, stationId=SPA2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.823215555555555, timeString=10.82, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958933, subwayLine=YUS, stationId=DUP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.683095555555555, timeString=06.68, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958934, subwayLine=YUS, stationId=DUP2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=8.105802222222222, timeString=08.11, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958935, subwayLine=YUS, stationId=DUP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=11.821024444444442, timeString=11.82, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958936, subwayLine=YUS, stationId=SCW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.307633333333333, timeString=09.31, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958937, subwayLine=YUS, stationId=SCW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=10.73034, timeString=10.73, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958938, subwayLine=YUS, stationId=SCW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=14.44556222222222, timeString=14.45, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958939, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=0.9645, timeString=00.96, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958940, subwayLine=YUS, stationId=EGW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=14.120804444444444, timeString=14.12, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958941, subwayLine=YUS, stationId=EGW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=15.54351111111111, timeString=15.54, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958942, subwayLine=YUS, stationId=GCN2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=2.78414, timeString=02.78, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958943, subwayLine=YUS, stationId=GCN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=15.940444444444445, timeString=15.94, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958944, subwayLine=YUS, stationId=GCN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=17.36315111111111, timeString=17.36, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958945, subwayLine=YUS, stationId=LWW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=4.148273333333334, timeString=04.15, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958946, subwayLine=YUS, stationId=LWW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=17.304577777777777, timeString=17.30, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958947, subwayLine=YUS, stationId=LWW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=18.727284444444443, timeString=18.73, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958948, subwayLine=YUS, stationId=YKD2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.4702037037037037, timeString=01.47, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958949, subwayLine=YUS, stationId=YKD2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=6.1745, timeString=06.17, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958950, subwayLine=YUS, stationId=YKD2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=19.330804444444443, timeString=19.33, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958951, subwayLine=YUS, stationId=WIL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.489657037037037, timeString=03.49, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958952, subwayLine=YUS, stationId=WIL2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=8.193953333333333, timeString=08.19, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958953, subwayLine=YUS, stationId=WIL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=21.350257777777777, timeString=21.35, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958954, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Delayed, trainDirection=South, timeInt=0.44531481481481483, timeString=00.45, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958955, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958956, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.537146577777778, timeString=03.54, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958957, subwayLine=YUS, stationId=SHW1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958958, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Delayed, trainDirection=South, timeInt=0.44531481481481483, timeString=00.45, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958959, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958960, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958961, subwayLine=YUS, stationId=WIL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.400053985185185, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958962, subwayLine=YUS, stationId=WIL1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.142905837037037, timeString=03.14, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958963, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.28786666666666666, timeString=00.29, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958964, subwayLine=YUS, stationId=YKD1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958965, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.415556207407407, timeString=04.42, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958966, subwayLine=YUS, stationId=LWW1, trainId=119, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958967, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.306191111111111, timeString=02.31, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958968, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.5391399111111115, timeString=04.54, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958969, subwayLine=YUS, stationId=GCN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.358488888888889, timeString=01.36, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958970, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.6646800000000006, timeString=03.66, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958971, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=5.8976288, timeString=05.90, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958972, subwayLine=YUS, stationId=EGW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=0.8057962962962962, timeString=00.81, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958973, subwayLine=YUS, stationId=EGW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=3.1786933333333334, timeString=03.18, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958974, subwayLine=YUS, stationId=EGW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=5.484884444444444, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958975, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.2112592592592595, timeString=04.21, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593958976, subwayLine=YUS, stationId=SCW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=5.5052318518518515, timeString=05.51, trainDestination=FIN1, createDate=Sun Sep 17 11:21:06 EDT 2017, systemMessageType=Normal]
