NTASData [id=16594062661, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.7721822222222223, timeString=03.77, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062662, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.955782222222224, timeString=08.96, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062663, subwayLine=YUS, stationId=EGL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=13.87014222222222, timeString=13.87, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062664, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.3546666666666667, timeString=01.35, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062665, subwayLine=YUS, stationId=DAV2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.3818488888888885, timeString=05.38, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062666, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.565448888888888, timeString=10.57, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062667, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.3938755555555553, timeString=03.39, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062668, subwayLine=YUS, stationId=STC2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=7.4210577777777775, timeString=07.42, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062669, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=12.604657777777774, timeString=12.60, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062670, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.798084444444444, timeString=04.80, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594062671, subwayLine=YUS, stationId=SUM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=8.825266666666668, timeString=08.83, trainDestination=SHW2, createDate=Sun Sep 17 11:28:41 EDT 2017, systemMessageType=Normal]
