NTASData [id=16594524232, subwayLine=BD, stationId=OML2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=0.9812106501547988, timeString=00.98, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524233, subwayLine=BD, stationId=OML2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=5.4150933250774, timeString=05.42, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524234, subwayLine=BD, stationId=OML2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.99960570650155, timeString=10.00, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524235, subwayLine=BD, stationId=RYK2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=3.3984637374613005, timeString=03.40, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524236, subwayLine=BD, stationId=RYK2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=7.832346412383902, timeString=07.83, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524237, subwayLine=BD, stationId=RYK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=12.416858793808052, timeString=12.42, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524238, subwayLine=BD, stationId=ISL2, trainId=220, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524239, subwayLine=BD, stationId=ISL2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=5.62595759256966, timeString=05.63, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524240, subwayLine=BD, stationId=ISL2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=10.05984026749226, timeString=10.06, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524241, subwayLine=BD, stationId=KIP2, trainId=219, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524242, subwayLine=BD, stationId=KIP2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=2.3483984842105263, timeString=02.35, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524243, subwayLine=BD, stationId=KIP2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=7.974356076780187, timeString=07.97, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524244, subwayLine=BD, stationId=KIP1, trainId=218, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594524245, subwayLine=BD, stationId=KIP1, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=2.3483984842105263, timeString=02.35, trainDestination=KIP2, createDate=Sun Sep 17 12:03:39 EDT 2017, systemMessageType=Normal]
