NTASData [id=16593785272, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785273, subwayLine=YUS, stationId=FIN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785274, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785275, subwayLine=YUS, stationId=FIN2, trainId=108, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785276, subwayLine=YUS, stationId=FIN2, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785277, subwayLine=YUS, stationId=FIN2, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785278, subwayLine=YUS, stationId=SHP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.3476977777777778, timeString=00.35, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785279, subwayLine=YUS, stationId=YKM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.928404444444444, timeString=03.93, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785280, subwayLine=YUS, stationId=LAW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.441377777777777, timeString=07.44, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785281, subwayLine=YUS, stationId=EGL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.4713333333333334, timeString=03.47, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785282, subwayLine=YUS, stationId=EGL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=11.724253333333333, timeString=11.72, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785283, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.0809999999999995, timeString=05.08, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785284, subwayLine=YUS, stationId=DAV2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=13.33392, timeString=13.33, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785285, subwayLine=YUS, stationId=STC2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=1.784208888888889, timeString=01.78, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785286, subwayLine=YUS, stationId=STC2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=7.120208888888889, timeString=07.12, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785287, subwayLine=YUS, stationId=STC2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=15.373128888888889, timeString=15.37, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785288, subwayLine=YUS, stationId=SUM2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.8822266666666667, timeString=00.88, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785289, subwayLine=YUS, stationId=SUM2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=3.1884177777777776, timeString=03.19, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785290, subwayLine=YUS, stationId=SUM2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.524417777777778, timeString=08.52, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785291, subwayLine=YUS, stationId=ROS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=1.9009200000000002, timeString=01.90, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785292, subwayLine=YUS, stationId=ROS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.207111111111111, timeString=04.21, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785293, subwayLine=YUS, stationId=ROS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=9.54311111111111, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785294, subwayLine=YUS, stationId=BLO2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.2289288888888894, timeString=03.23, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785295, subwayLine=YUS, stationId=BLO2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.53512, timeString=05.54, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785296, subwayLine=YUS, stationId=BLO2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.871120000000001, timeString=10.87, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785297, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.23311555555555558, timeString=00.23, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785298, subwayLine=YUS, stationId=WEL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.183275555555555, timeString=04.18, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785299, subwayLine=YUS, stationId=WEL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.489466666666667, timeString=06.49, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785300, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.1626266666666667, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785301, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.112786666666667, timeString=05.11, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785302, subwayLine=YUS, stationId=COL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.418977777777778, timeString=07.42, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785303, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785304, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.0294844444444444, timeString=02.03, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785305, subwayLine=YUS, stationId=DUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.979644444444444, timeString=05.98, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785306, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.7567911111111111, timeString=00.76, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785307, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.7862755555555556, timeString=02.79, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785308, subwayLine=YUS, stationId=QUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.7364355555555555, timeString=06.74, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785309, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.5824444444444445, timeString=01.58, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785310, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.6119288888888894, timeString=03.61, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785311, subwayLine=YUS, stationId=KNG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.562088888888889, timeString=07.56, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785312, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.3894711111111113, timeString=02.39, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785313, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.418955555555556, timeString=04.42, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593785314, subwayLine=YUS, stationId=UNI2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.369115555555556, timeString=08.37, trainDestination=SHW2, createDate=Sun Sep 17 11:08:32 EDT 2017, systemMessageType=Normal]
