NTASData [id=16594341081, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.8105422222222222, timeString=00.81, trainDestination=SHW2, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341082, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.74735037037037, timeString=06.75, trainDestination=SHW2, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341083, subwayLine=YUS, stationId=WIL2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=13.409272592592593, timeString=13.41, trainDestination=SHW2, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341084, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341085, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Delayed, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341086, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.66182, timeString=04.66, trainDestination=SHW2, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341087, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341088, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Delayed, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341089, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.66182, timeString=04.66, trainDestination=SHW2, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341090, subwayLine=YUS, stationId=WIL1, trainId=124, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594341091, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=0.8368688, timeString=00.84, trainDestination=FIN1, createDate=Sun Sep 17 11:49:19 EDT 2017, systemMessageType=Normal]
