NTASData [id=16593975968, subwayLine=YUS, stationId=YKD1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=1.3716, timeString=01.37, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975983, subwayLine=YUS, stationId=DUP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.912185925925926, timeString=04.91, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975984, subwayLine=YUS, stationId=DUP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=6.835797037037037, timeString=06.84, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975985, subwayLine=YUS, stationId=DUP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=9.420344444444444, timeString=09.42, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975986, subwayLine=YUS, stationId=SPA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.912817037037037, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975987, subwayLine=YUS, stationId=SPA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.836428148148149, timeString=07.84, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975988, subwayLine=YUS, stationId=SPA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=10.420975555555554, timeString=10.42, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975989, subwayLine=YUS, stationId=SGU1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975990, subwayLine=YUS, stationId=SGU1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=7.042423703703704, timeString=07.04, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975991, subwayLine=YUS, stationId=SGU1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=8.966034814814817, timeString=08.97, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975992, subwayLine=YUS, stationId=MUS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975993, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=8.24442037037037, timeString=08.24, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975994, subwayLine=YUS, stationId=MUS1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=10.168031481481481, timeString=10.17, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975995, subwayLine=YUS, stationId=QPK1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.46453, timeString=02.46, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975996, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=9.506953703703704, timeString=09.51, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975997, subwayLine=YUS, stationId=QPK1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=11.430564814814815, timeString=11.43, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975998, subwayLine=YUS, stationId=STP1, trainId=101, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593975999, subwayLine=YUS, stationId=STP1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.6153033333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976000, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=10.657727037037036, timeString=10.66, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976001, subwayLine=YUS, stationId=OSG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.7511466666666666, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976002, subwayLine=YUS, stationId=OSG1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976003, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=11.408873703703703, timeString=11.41, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976004, subwayLine=YUS, stationId=STA1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.5849844444444445, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976005, subwayLine=YUS, stationId=STA1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=5.200287777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976006, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=12.242711481481482, timeString=12.24, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976007, subwayLine=YUS, stationId=UNI1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.4919177777777777, timeString=02.49, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976008, subwayLine=YUS, stationId=UNI1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976009, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=13.149644814814815, timeString=13.15, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976010, subwayLine=YUS, stationId=KNG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.286808888888889, timeString=03.29, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976011, subwayLine=YUS, stationId=KNG1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976012, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=13.944535925925925, timeString=13.94, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976013, subwayLine=YUS, stationId=QUN1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976014, subwayLine=YUS, stationId=QUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.112462222222222, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976015, subwayLine=YUS, stationId=QUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976016, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.7545333333333333, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976017, subwayLine=YUS, stationId=DUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.8669955555555555, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976018, subwayLine=YUS, stationId=DUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=8.482298888888888, timeString=08.48, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976019, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.6213911111111112, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976020, subwayLine=YUS, stationId=COL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=5.733853333333334, timeString=05.73, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976021, subwayLine=YUS, stationId=COL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=9.349156666666666, timeString=09.35, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976022, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.539048888888889, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976023, subwayLine=YUS, stationId=WEL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.651511111111111, timeString=06.65, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976024, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=10.266814444444444, timeString=10.27, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976025, subwayLine=YUS, stationId=BLO1, trainId=16, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976026, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.493395555555556, timeString=03.49, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976027, subwayLine=YUS, stationId=BLO1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.6058577777777785, timeString=07.61, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976028, subwayLine=YUS, stationId=ROS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.3285733333333334, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976029, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.82196888888889, timeString=04.82, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976030, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.934431111111111, timeString=08.93, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976031, subwayLine=YUS, stationId=SUM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.357991111111111, timeString=02.36, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976032, subwayLine=YUS, stationId=SUM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.8513866666666665, timeString=05.85, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976033, subwayLine=YUS, stationId=SUM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=9.963848888888888, timeString=09.96, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976034, subwayLine=YUS, stationId=STC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.7661511111111112, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976035, subwayLine=YUS, stationId=STC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.259546666666667, timeString=07.26, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976036, subwayLine=YUS, stationId=STC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=11.372008888888887, timeString=11.37, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976037, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.798586666666667, timeString=05.80, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976038, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=9.291982222222222, timeString=09.29, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976039, subwayLine=YUS, stationId=DAV1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=13.404444444444444, timeString=13.40, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976040, subwayLine=YUS, stationId=EGL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.412768888888889, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976041, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.906164444444444, timeString=10.91, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976042, subwayLine=YUS, stationId=EGL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=15.018626666666666, timeString=15.02, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976043, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=4.036906666666667, timeString=04.04, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976044, subwayLine=YUS, stationId=LAW1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.704675555555555, timeString=11.70, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976045, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=15.198071111111108, timeString=15.20, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976046, subwayLine=YUS, stationId=YKM1, trainId=115, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976047, subwayLine=YUS, stationId=YKM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.551573333333333, timeString=07.55, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976048, subwayLine=YUS, stationId=YKM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=15.219342222222224, timeString=15.22, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976049, subwayLine=YUS, stationId=SHP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=3.586351111111111, timeString=03.59, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976050, subwayLine=YUS, stationId=SHP1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=11.137924444444444, timeString=11.14, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976051, subwayLine=YUS, stationId=SHP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=18.805693333333334, timeString=18.81, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976052, subwayLine=YUS, stationId=NYC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=1.0470444444444444, timeString=01.05, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976053, subwayLine=YUS, stationId=NYC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=5.047568888888888, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976054, subwayLine=YUS, stationId=NYC1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=12.599142222222222, timeString=12.60, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976055, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976056, subwayLine=YUS, stationId=FIN1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=3.6540844444444445, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976057, subwayLine=YUS, stationId=FIN1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976058, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976059, subwayLine=YUS, stationId=FIN2, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=3.6540844444444445, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976060, subwayLine=YUS, stationId=FIN2, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976061, subwayLine=YUS, stationId=SHP2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976062, subwayLine=YUS, stationId=YKM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.5807066666666665, timeString=03.58, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976063, subwayLine=YUS, stationId=LAW2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.257973333333333, timeString=03.26, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976064, subwayLine=YUS, stationId=LAW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=7.093679999999999, timeString=07.09, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976065, subwayLine=YUS, stationId=EGL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=0.25964444444444446, timeString=00.26, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976066, subwayLine=YUS, stationId=EGL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=7.540848888888889, timeString=07.54, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976067, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=11.376555555555555, timeString=11.38, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976068, subwayLine=YUS, stationId=DAV2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.8693111111111111, timeString=01.87, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976069, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=9.150515555555554, timeString=09.15, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976070, subwayLine=YUS, stationId=DAV2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=12.986222222222223, timeString=12.99, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976071, subwayLine=YUS, stationId=STC2, trainId=107, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976072, subwayLine=YUS, stationId=STC2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.90852, timeString=03.91, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976073, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=11.189724444444446, timeString=11.19, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976074, subwayLine=YUS, stationId=SUM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976075, subwayLine=YUS, stationId=SUM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.312728888888889, timeString=05.31, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976076, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=12.593933333333332, timeString=12.59, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16593976077, subwayLine=YUS, stationId=ROS2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:22:21 EDT 2017, systemMessageType=Normal]
