NTASData [id=16593773311, subwayLine=BD, stationId=KEL1, trainId=204, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773362, subwayLine=BD, stationId=GWD1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=2.068443343653251, timeString=02.07, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773363, subwayLine=BD, stationId=GWD1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=8.008015727554179, timeString=08.01, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773364, subwayLine=BD, stationId=GWD1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=10.810599009287925, timeString=10.81, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773365, subwayLine=BD, stationId=COX1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=3.0226904024767802, timeString=03.02, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773366, subwayLine=BD, stationId=COX1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=8.962262786377709, timeString=08.96, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773367, subwayLine=BD, stationId=COX1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=11.764846068111455, timeString=11.76, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773368, subwayLine=BD, stationId=WDB1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=1.1803686687306503, timeString=01.18, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773369, subwayLine=BD, stationId=WDB1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=4.45805907120743, timeString=04.46, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773370, subwayLine=BD, stationId=WDB1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=10.397631455108359, timeString=10.40, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773371, subwayLine=BD, stationId=MST1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=2.9052029721362227, timeString=02.91, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773372, subwayLine=BD, stationId=MST1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=6.182893374613004, timeString=06.18, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773373, subwayLine=BD, stationId=MST1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=12.12246575851393, timeString=12.12, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773374, subwayLine=BD, stationId=VPK1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=5.080726068111455, timeString=05.08, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773375, subwayLine=BD, stationId=VPK1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=8.358416470588235, timeString=08.36, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773376, subwayLine=BD, stationId=VPK1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=14.297988854489164, timeString=14.30, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773377, subwayLine=BD, stationId=WAR1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=1.9678001238390095, timeString=01.97, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773378, subwayLine=BD, stationId=WAR1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=9.023051145510838, timeString=09.02, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773379, subwayLine=BD, stationId=WAR1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=12.300741547987617, timeString=12.30, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773380, subwayLine=BD, stationId=KEN1, trainId=218, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773381, subwayLine=BD, stationId=KEN1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=1.2120527702786381, timeString=01.21, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773382, subwayLine=BD, stationId=KEN1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=7.049207152941178, timeString=07.05, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773383, subwayLine=BD, stationId=KEN2, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=1.2120527702786381, timeString=01.21, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773384, subwayLine=BD, stationId=KEN2, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=7.049207152941178, timeString=07.05, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773385, subwayLine=BD, stationId=KEN2, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=14.104458174613004, timeString=14.10, trainDestination=KEN1, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773386, subwayLine=BD, stationId=WAR2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=2.710179685448917, timeString=02.71, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773387, subwayLine=BD, stationId=VPK2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=1.2948809907120744, timeString=01.29, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773388, subwayLine=BD, stationId=VPK2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=6.658279920743035, timeString=06.66, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773389, subwayLine=BD, stationId=MST2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=3.5343837770897837, timeString=03.53, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773390, subwayLine=BD, stationId=MST2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=8.897782707120745, timeString=08.90, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773391, subwayLine=BD, stationId=WDB2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=5.2682771517027875, timeString=05.27, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773392, subwayLine=BD, stationId=WDB2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=10.63167608173375, timeString=10.63, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773393, subwayLine=BD, stationId=COX2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=6.575544891640868, timeString=06.58, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773394, subwayLine=BD, stationId=COX2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=11.93894382167183, timeString=11.94, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773395, subwayLine=BD, stationId=GWD2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=0.6879232198142415, timeString=00.69, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773396, subwayLine=BD, stationId=GWD2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=7.518468111455109, timeString=07.52, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773397, subwayLine=BD, stationId=GWD2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=12.881867041486071, timeString=12.88, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773398, subwayLine=BD, stationId=DON2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=1.879404705882353, timeString=01.88, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773399, subwayLine=BD, stationId=DON2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=8.709949597523222, timeString=08.71, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773400, subwayLine=BD, stationId=DON2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=14.073348527554183, timeString=14.07, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773401, subwayLine=BD, stationId=PAP2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=2.8098717027863778, timeString=02.81, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773402, subwayLine=BD, stationId=PAP2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=9.640416594427245, timeString=09.64, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773403, subwayLine=BD, stationId=PAP2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=15.003815524458208, timeString=15.00, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773404, subwayLine=BD, stationId=CHE2, trainId=214, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773405, subwayLine=BD, stationId=CHE2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=3.8374406191950468, timeString=03.84, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773406, subwayLine=BD, stationId=CHE2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=10.667985510835914, timeString=10.67, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773407, subwayLine=BD, stationId=BRD2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=1.0780562526315791, timeString=01.08, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773408, subwayLine=BD, stationId=BRD2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=4.915496871826626, timeString=04.92, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773409, subwayLine=BD, stationId=BRD2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=11.746041763467492, timeString=11.75, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773410, subwayLine=BD, stationId=CFK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=2.441943187616099, timeString=02.44, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773411, subwayLine=BD, stationId=CFK2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=6.279383806811145, timeString=06.28, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773412, subwayLine=BD, stationId=CFK2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=13.109928698452013, timeString=13.11, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773413, subwayLine=BD, stationId=SHE2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=3.404683125696595, timeString=03.40, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773414, subwayLine=BD, stationId=SHE2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=7.242123744891641, timeString=07.24, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773415, subwayLine=BD, stationId=SHE2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=14.072668636532507, timeString=14.07, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773416, subwayLine=BD, stationId=YNG2, trainId=213, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773417, subwayLine=BD, stationId=YNG2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=4.762058853250775, timeString=04.76, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773418, subwayLine=BD, stationId=YNG2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=8.599499472445821, timeString=08.60, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773419, subwayLine=BD, stationId=BAU2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=0.7904760371517028, timeString=00.79, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773420, subwayLine=BD, stationId=BAU2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=5.552534890402477, timeString=05.55, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773421, subwayLine=BD, stationId=BAU2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=9.389975509597523, timeString=09.39, trainDestination=KIP2, createDate=Sun Sep 17 11:07:40 EDT 2017, systemMessageType=Normal]
