NTASData [id=16593888480, subwayLine=BD, stationId=DUF1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=0.2349696594427245, timeString=00.23, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888481, subwayLine=BD, stationId=DUF1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=3.3424473065015485, timeString=03.34, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888482, subwayLine=BD, stationId=DUF1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=9.882422489164087, timeString=09.88, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888483, subwayLine=BD, stationId=OSS1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=1.4847689164086688, timeString=01.48, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888484, subwayLine=BD, stationId=OSS1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=4.5922465634674925, timeString=04.59, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888485, subwayLine=BD, stationId=OSS1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=11.13222174613003, timeString=11.13, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888486, subwayLine=BD, stationId=CHR1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=2.7182448594427244, timeString=02.72, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888487, subwayLine=BD, stationId=CHR1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=5.825722506501547, timeString=05.83, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888488, subwayLine=BD, stationId=CHR1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=12.365697689164088, timeString=12.37, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888489, subwayLine=BD, stationId=BAT1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=0.728405944272446, timeString=00.73, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888490, subwayLine=BD, stationId=BAT1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=3.7016508037151707, timeString=03.70, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888491, subwayLine=BD, stationId=BAT1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=6.8091284507739935, timeString=06.81, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593888492, subwayLine=BD, stationId=BSP1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=1.6625531888544893, timeString=01.66, trainDestination=KEN1, createDate=Sun Sep 17 11:16:00 EDT 2017, systemMessageType=Normal]
