NTASData [id=16593586802, subwayLine=BD, stationId=KEL1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=0.4424790092879258, timeString=00.44, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586803, subwayLine=BD, stationId=KEL1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=3.596978897832818, timeString=03.60, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586804, subwayLine=BD, stationId=KEL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=10.650101037770899, timeString=10.65, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586805, subwayLine=BD, stationId=DNW1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=1.3926211764705885, timeString=01.39, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586806, subwayLine=BD, stationId=DNW1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=4.54712106501548, timeString=04.55, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586807, subwayLine=BD, stationId=DNW1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=11.600243204953562, timeString=11.60, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586808, subwayLine=BD, stationId=LAN1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=2.8139765944272455, timeString=02.81, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586809, subwayLine=BD, stationId=LAN1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=5.968476482972138, timeString=05.97, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586810, subwayLine=BD, stationId=LAN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=13.021598622910219, timeString=13.02, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586811, subwayLine=BD, stationId=DUF1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=3.693486315789474, timeString=03.69, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586812, subwayLine=BD, stationId=DUF1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=6.847986204334365, timeString=06.85, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586813, subwayLine=BD, stationId=DUF1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=13.90110834427245, timeString=13.90, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586814, subwayLine=BD, stationId=OSS1, trainId=222, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586815, subwayLine=BD, stationId=OSS1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=4.9432855727554195, timeString=04.94, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586816, subwayLine=BD, stationId=OSS1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=8.09778546130031, timeString=08.10, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586817, subwayLine=BD, stationId=CHR1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=1.2334759430340558, timeString=01.23, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586818, subwayLine=BD, stationId=CHR1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=6.176761515789474, timeString=06.18, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586819, subwayLine=BD, stationId=CHR1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=9.331261404334366, timeString=09.33, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586820, subwayLine=BD, stationId=BAT1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=2.216881887306502, timeString=02.22, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586821, subwayLine=BD, stationId=BAT1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=7.160167460061919, timeString=07.16, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586822, subwayLine=BD, stationId=BAT1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=10.314667348606813, timeString=10.31, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586823, subwayLine=BD, stationId=BSP1, trainId=221, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586824, subwayLine=BD, stationId=BSP1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=3.1510291318885453, timeString=03.15, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586825, subwayLine=BD, stationId=BSP1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=8.094314704643963, timeString=08.09, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586826, subwayLine=BD, stationId=SGL1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=0.9106502786377709, timeString=00.91, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586827, subwayLine=BD, stationId=SGL1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=4.061679410526317, timeString=04.06, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586828, subwayLine=BD, stationId=SGL1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=9.004964983281733, timeString=09.00, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586829, subwayLine=BD, stationId=BAU1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=2.002340433436533, timeString=02.00, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586830, subwayLine=BD, stationId=BAU1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=5.153369565325077, timeString=05.15, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586831, subwayLine=BD, stationId=BAU1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=10.096655138080495, timeString=10.10, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586832, subwayLine=BD, stationId=YNG1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=2.802583281733747, timeString=02.80, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586833, subwayLine=BD, stationId=YNG1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=5.953612413622292, timeString=05.95, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586834, subwayLine=BD, stationId=YNG1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=10.89689798637771, timeString=10.90, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16593586835, subwayLine=BD, stationId=SHE1, trainId=220, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:53:17 EDT 2017, systemMessageType=Normal]
