NTASData [id=16593546124, subwayLine=BD, stationId=KEN1, trainId=214, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546125, subwayLine=BD, stationId=KEN1, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546126, subwayLine=BD, stationId=KEN1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=4.8264070291021675, timeString=04.83, trainDestination=KEN1, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546127, subwayLine=BD, stationId=KEN2, trainId=215, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546128, subwayLine=BD, stationId=KEN2, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546129, subwayLine=BD, stationId=KEN2, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=4.8264070291021675, timeString=04.83, trainDestination=KEN1, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546130, subwayLine=BD, stationId=VPK2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=3.6931002352941182, timeString=03.69, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546131, subwayLine=BD, stationId=MST2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=1.0582127554179568, timeString=01.06, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546132, subwayLine=BD, stationId=MST2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=5.932603021671828, timeString=05.93, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546133, subwayLine=BD, stationId=WDB2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=2.79210613003096, timeString=02.79, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546134, subwayLine=BD, stationId=WDB2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=7.666496396284831, timeString=07.67, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546135, subwayLine=BD, stationId=COX2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=4.099373869969041, timeString=04.10, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546136, subwayLine=BD, stationId=COX2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=8.973764136222913, timeString=08.97, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546137, subwayLine=BD, stationId=GWD2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.042297089783283, timeString=05.04, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16593546138, subwayLine=BD, stationId=GWD2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=9.916687356037151, timeString=09.92, trainDestination=KIP2, createDate=Sun Sep 17 10:50:16 EDT 2017, systemMessageType=Normal]
