NTASData [id=16593071745, subwayLine=YUS, stationId=FIN2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071765, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=18.915759999999995, timeString=18.92, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071766, subwayLine=YUS, stationId=COL2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=0.2816577777777778, timeString=00.28, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071767, subwayLine=YUS, stationId=COL2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=2.9568666666666665, timeString=02.96, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071768, subwayLine=YUS, stationId=COL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071769, subwayLine=YUS, stationId=DUN2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=1.1485155555555555, timeString=01.15, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071770, subwayLine=YUS, stationId=DUN2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=3.8237244444444447, timeString=03.82, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071771, subwayLine=YUS, stationId=DUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=10.15050222222222, timeString=10.15, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071772, subwayLine=YUS, stationId=QUN2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=1.9053066666666667, timeString=01.91, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071773, subwayLine=YUS, stationId=QUN2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=4.5805155555555555, timeString=04.58, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071774, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=10.907293333333334, timeString=10.91, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071775, subwayLine=YUS, stationId=KNG2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=0.3917244444444445, timeString=00.39, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071776, subwayLine=YUS, stationId=KNG2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=2.73096, timeString=02.73, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071777, subwayLine=YUS, stationId=KNG2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=5.406168888888889, timeString=05.41, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071778, subwayLine=YUS, stationId=UNI2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=1.198751111111111, timeString=01.20, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071779, subwayLine=YUS, stationId=UNI2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=3.537986666666667, timeString=03.54, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071780, subwayLine=YUS, stationId=UNI2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=6.213195555555556, timeString=06.21, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071781, subwayLine=YUS, stationId=STA2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=0.6321777777777777, timeString=00.63, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071782, subwayLine=YUS, stationId=STA2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=2.12544, timeString=02.13, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071783, subwayLine=YUS, stationId=STA2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=4.464675555555555, timeString=04.46, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071784, subwayLine=YUS, stationId=OSG2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=1.3274444444444446, timeString=01.33, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071785, subwayLine=YUS, stationId=OSG2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=2.8207066666666667, timeString=02.82, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071786, subwayLine=YUS, stationId=OSG2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=5.159942222222222, timeString=05.16, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071787, subwayLine=YUS, stationId=STP2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=2.0814133333333333, timeString=02.08, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071788, subwayLine=YUS, stationId=STP2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=3.574675555555556, timeString=03.57, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071789, subwayLine=YUS, stationId=STP2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=5.91391111111111, timeString=05.91, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071790, subwayLine=YUS, stationId=QPK2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=3.2237199999999997, timeString=03.22, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071791, subwayLine=YUS, stationId=QPK2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=4.716982222222223, timeString=04.72, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071792, subwayLine=YUS, stationId=QPK2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=7.056217777777777, timeString=07.06, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071793, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071794, subwayLine=YUS, stationId=MUS2, trainId=5, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071795, subwayLine=YUS, stationId=MUS2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=4.486253333333333, timeString=04.49, trainDestination=MUS2, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071796, subwayLine=YUS, stationId=MUS1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071797, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071798, subwayLine=YUS, stationId=MUS1, trainId=5, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071799, subwayLine=YUS, stationId=STA1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=0.5788377777777778, timeString=00.58, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071800, subwayLine=YUS, stationId=UNI1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.16933333333333334, timeString=00.17, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071801, subwayLine=YUS, stationId=UNI1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=1.4857711111111112, timeString=01.49, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071802, subwayLine=YUS, stationId=KNG1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.9642244444444444, timeString=00.96, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071803, subwayLine=YUS, stationId=KNG1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=2.2806622222222224, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071804, subwayLine=YUS, stationId=QUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.789877777777778, timeString=01.79, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071805, subwayLine=YUS, stationId=QUN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.1063155555555557, timeString=03.11, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071806, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.544411111111111, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071807, subwayLine=YUS, stationId=DUN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.860848888888889, timeString=03.86, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071808, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.411268888888889, timeString=03.41, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071809, subwayLine=YUS, stationId=COL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=4.727706666666666, timeString=04.73, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071810, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.328926666666667, timeString=04.33, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071811, subwayLine=YUS, stationId=WEL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=5.645364444444445, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071812, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.283273333333334, timeString=05.28, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071813, subwayLine=YUS, stationId=BLO1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=6.599711111111111, timeString=06.60, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071814, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.19191111111111112, timeString=00.19, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071815, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.611846666666667, timeString=06.61, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071816, subwayLine=YUS, stationId=ROS1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=7.928284444444444, timeString=07.93, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071817, subwayLine=YUS, stationId=SUM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.221328888888889, timeString=01.22, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071818, subwayLine=YUS, stationId=SUM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.6412644444444435, timeString=07.64, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071819, subwayLine=YUS, stationId=SUM1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=8.957702222222222, timeString=08.96, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071820, subwayLine=YUS, stationId=STC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.629488888888889, timeString=02.63, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071821, subwayLine=YUS, stationId=STC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=9.049424444444444, timeString=09.05, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071822, subwayLine=YUS, stationId=STC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=10.365862222222221, timeString=10.37, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071823, subwayLine=YUS, stationId=DAV1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.661924444444444, timeString=04.66, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071824, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=11.081859999999999, timeString=11.08, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071825, subwayLine=YUS, stationId=DAV1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=12.398297777777778, timeString=12.40, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071826, subwayLine=YUS, stationId=EGL1, trainId=128, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071827, subwayLine=YUS, stationId=EGL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.276106666666667, timeString=06.28, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071828, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=12.69604222222222, timeString=12.70, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071829, subwayLine=YUS, stationId=LAW1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=4.291906666666667, timeString=04.29, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071830, subwayLine=YUS, stationId=LAW1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.568013333333333, timeString=10.57, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071831, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=16.987948888888887, timeString=16.99, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071832, subwayLine=YUS, stationId=YKM1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=7.806573333333333, timeString=07.81, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071833, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=14.082679999999998, timeString=14.08, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071834, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=20.50261555555555, timeString=20.50, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071835, subwayLine=YUS, stationId=SHP1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=0.5683955555555555, timeString=00.57, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071836, subwayLine=YUS, stationId=SHP1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=11.392924444444445, timeString=11.39, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071837, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=17.66903111111111, timeString=17.67, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071838, subwayLine=YUS, stationId=NYC1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=2.0296133333333337, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071839, subwayLine=YUS, stationId=NYC1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=12.854142222222222, timeString=12.85, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071840, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=19.130248888888886, timeString=19.13, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071841, subwayLine=YUS, stationId=FIN1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=4.636653333333333, timeString=04.64, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071842, subwayLine=YUS, stationId=FIN1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=15.461182222222224, timeString=15.46, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593071843, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=21.737288888888887, timeString=21.74, trainDestination=FIN1, createDate=Sun Sep 17 10:15:58 EDT 2017, systemMessageType=Normal]
