NTASData [id=16594519299, subwayLine=BD, stationId=BRD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=0.6933020433436533, timeString=00.69, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519300, subwayLine=BD, stationId=BRD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.7322375232198155, timeString=04.73, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519301, subwayLine=BD, stationId=BRD1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=9.061487925696595, timeString=09.06, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519302, subwayLine=BD, stationId=CHE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.7317701547987618, timeString=01.73, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519303, subwayLine=BD, stationId=CHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=5.770705634674924, timeString=05.77, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519304, subwayLine=BD, stationId=CHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=10.099956037151703, timeString=10.10, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519305, subwayLine=BD, stationId=PAP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=2.700879752321981, timeString=02.70, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519306, subwayLine=BD, stationId=PAP1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.7398152321981435, timeString=06.74, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519307, subwayLine=BD, stationId=PAP1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=11.069065634674923, timeString=11.07, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519308, subwayLine=BD, stationId=DON1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.6395565325077404, timeString=03.64, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519309, subwayLine=BD, stationId=DON1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=7.678492012383902, timeString=07.68, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519310, subwayLine=BD, stationId=DON1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=12.007742414860683, timeString=12.01, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519311, subwayLine=BD, stationId=GWD1, trainId=211, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519312, subwayLine=BD, stationId=GWD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=4.769323095975233, timeString=04.77, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519313, subwayLine=BD, stationId=GWD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.808258575851394, timeString=08.81, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594519314, subwayLine=BD, stationId=COX1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=0.9542470588235296, timeString=00.95, trainDestination=KEN1, createDate=Sun Sep 17 12:03:16 EDT 2017, systemMessageType=Normal]
