NTASData [id=16593615732, subwayLine=BD, stationId=OSS2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=0.12376389845201241, timeString=00.12, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615733, subwayLine=BD, stationId=OSS2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=3.768840802476781, timeString=03.77, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615734, subwayLine=BD, stationId=OSS2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=8.007500492879258, timeString=08.01, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615735, subwayLine=BD, stationId=DUF2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.4199908953560372, timeString=01.42, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615736, subwayLine=BD, stationId=DUF2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=5.065067799380806, timeString=05.07, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615737, subwayLine=BD, stationId=DUF2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=9.303727489783283, timeString=09.30, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615738, subwayLine=BD, stationId=LAN2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.2457123814241484, timeString=02.25, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615739, subwayLine=BD, stationId=LAN2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=5.890789285448918, timeString=05.89, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615740, subwayLine=BD, stationId=LAN2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=10.129448975851394, timeString=10.13, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615741, subwayLine=BD, stationId=DNW2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=3.629132938699691, timeString=03.63, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615742, subwayLine=BD, stationId=DNW2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=7.27420984272446, timeString=07.27, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615743, subwayLine=BD, stationId=DNW2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=11.512869533126935, timeString=11.51, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615744, subwayLine=BD, stationId=KEL2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=0.5762418575851393, timeString=00.58, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615745, subwayLine=BD, stationId=KEL2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=4.764986065634676, timeString=04.76, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615746, subwayLine=BD, stationId=KEL2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=8.410062969659444, timeString=08.41, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615747, subwayLine=BD, stationId=HPK2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=1.771969783281734, timeString=01.77, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615748, subwayLine=BD, stationId=HPK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=5.96071399133127, timeString=05.96, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615749, subwayLine=BD, stationId=HPK2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=9.605790895356039, timeString=09.61, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615750, subwayLine=BD, stationId=RUN2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=2.9923270588235296, timeString=02.99, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615751, subwayLine=BD, stationId=RUN2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=7.181071266873065, timeString=07.18, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615752, subwayLine=BD, stationId=RUN2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=10.826148170897834, timeString=10.83, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615753, subwayLine=BD, stationId=JNE2, trainId=207, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615754, subwayLine=BD, stationId=JNE2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=4.207192272445821, timeString=04.21, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615755, subwayLine=BD, stationId=JNE2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=8.395936480495358, timeString=08.40, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615756, subwayLine=BD, stationId=OML2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=1.603669226006192, timeString=01.60, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615757, subwayLine=BD, stationId=OML2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=5.810861498452013, timeString=05.81, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615758, subwayLine=BD, stationId=OML2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.99960570650155, timeString=10.00, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615759, subwayLine=BD, stationId=RYK2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=4.020922313312694, timeString=04.02, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593615760, subwayLine=BD, stationId=RYK2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=8.228114585758515, timeString=08.23, trainDestination=KIP2, createDate=Sun Sep 17 10:55:27 EDT 2017, systemMessageType=Normal]
