NTASData [id=16594247109, subwayLine=YUS, stationId=STC2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.784208888888889, timeString=01.78, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247110, subwayLine=YUS, stationId=STC2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=7.120208888888889, timeString=07.12, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247111, subwayLine=YUS, stationId=STC2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=11.444724444444443, timeString=11.44, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247112, subwayLine=YUS, stationId=SUM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=0.41599555555555556, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247113, subwayLine=YUS, stationId=SUM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=3.1884177777777776, timeString=03.19, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247114, subwayLine=YUS, stationId=SUM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=8.524417777777778, timeString=08.52, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247115, subwayLine=YUS, stationId=ROS2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.4346888888888891, timeString=01.43, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247116, subwayLine=YUS, stationId=ROS2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=4.207111111111111, timeString=04.21, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247117, subwayLine=YUS, stationId=ROS2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=9.54311111111111, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247118, subwayLine=YUS, stationId=BLO2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.7626977777777775, timeString=02.76, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247119, subwayLine=YUS, stationId=BLO2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.53512, timeString=05.54, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247120, subwayLine=YUS, stationId=BLO2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=10.871120000000001, timeString=10.87, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247121, subwayLine=YUS, stationId=WEL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.717044444444445, timeString=03.72, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247122, subwayLine=YUS, stationId=WEL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=6.489466666666667, timeString=06.49, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247123, subwayLine=YUS, stationId=WEL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=11.825466666666665, timeString=11.83, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247124, subwayLine=YUS, stationId=COL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.646555555555556, timeString=04.65, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247125, subwayLine=YUS, stationId=COL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=7.418977777777778, timeString=07.42, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247126, subwayLine=YUS, stationId=COL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=12.754977777777777, timeString=12.75, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247127, subwayLine=YUS, stationId=DUN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.39398222222222223, timeString=00.39, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247128, subwayLine=YUS, stationId=DUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=5.513413333333334, timeString=05.51, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247129, subwayLine=YUS, stationId=DUN2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=8.285835555555556, timeString=08.29, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247130, subwayLine=YUS, stationId=QUN2, trainId=109, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247131, subwayLine=YUS, stationId=QUN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=1.1507733333333334, timeString=01.15, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247132, subwayLine=YUS, stationId=QUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=6.270204444444445, timeString=06.27, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247133, subwayLine=YUS, stationId=KNG2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=0.8256533333333334, timeString=00.83, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247134, subwayLine=YUS, stationId=KNG2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=1.9764266666666668, timeString=01.98, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247135, subwayLine=YUS, stationId=KNG2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=7.095857777777779, timeString=07.10, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247136, subwayLine=YUS, stationId=UNI2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.6326800000000001, timeString=01.63, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247137, subwayLine=YUS, stationId=UNI2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=2.783453333333334, timeString=02.78, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247138, subwayLine=YUS, stationId=UNI2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=7.902884444444444, timeString=07.90, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247139, subwayLine=YUS, stationId=STA2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=0.5353191111111111, timeString=00.54, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247140, subwayLine=YUS, stationId=STA2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.559368888888889, timeString=02.56, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247141, subwayLine=YUS, stationId=STA2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.7101422222222227, timeString=03.71, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594247142, subwayLine=YUS, stationId=OSG2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=1.2305857777777778, timeString=01.23, trainDestination=SHW2, createDate=Sun Sep 17 11:42:21 EDT 2017, systemMessageType=Normal]
