NTASData [id=16592881138, subwayLine=YUS, stationId=STA2, trainId=116, trainMessage=Arriving, trainDirection=South, timeInt=0.22352, timeString=00.22, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881195, subwayLine=YUS, stationId=FIN2, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881196, subwayLine=YUS, stationId=YKM2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=0.2822222222222222, timeString=00.28, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881197, subwayLine=YUS, stationId=LAW2, trainId=120, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881198, subwayLine=YUS, stationId=LAW2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=3.7951955555555554, timeString=03.80, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881199, subwayLine=YUS, stationId=EGL2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881200, subwayLine=YUS, stationId=EGL2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=8.078071111111111, timeString=08.08, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881201, subwayLine=YUS, stationId=DAV2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=1.3546666666666667, timeString=01.35, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881202, subwayLine=YUS, stationId=DAV2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881203, subwayLine=YUS, stationId=DAV2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=9.687737777777777, timeString=09.69, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881204, subwayLine=YUS, stationId=STC2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=3.3938755555555553, timeString=03.39, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881205, subwayLine=YUS, stationId=STC2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=7.931751111111111, timeString=07.93, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881206, subwayLine=YUS, stationId=STC2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=11.726946666666665, timeString=11.73, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881207, subwayLine=YUS, stationId=SUM2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=0.8822266666666667, timeString=00.88, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881208, subwayLine=YUS, stationId=SUM2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=4.798084444444444, timeString=04.80, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881209, subwayLine=YUS, stationId=SUM2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=9.33596, timeString=09.34, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881210, subwayLine=YUS, stationId=ROS2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=1.9009200000000002, timeString=01.90, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881211, subwayLine=YUS, stationId=ROS2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=5.816777777777777, timeString=05.82, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881212, subwayLine=YUS, stationId=ROS2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=10.354653333333335, timeString=10.35, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881213, subwayLine=YUS, stationId=BLO2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=3.2289288888888894, timeString=03.23, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881214, subwayLine=YUS, stationId=BLO2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=7.144786666666667, timeString=07.14, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881215, subwayLine=YUS, stationId=BLO2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=11.682662222222222, timeString=11.68, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881216, subwayLine=YUS, stationId=WEL2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=4.183275555555555, timeString=04.18, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881217, subwayLine=YUS, stationId=WEL2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=8.099133333333334, timeString=08.10, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881218, subwayLine=YUS, stationId=WEL2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=12.63700888888889, timeString=12.64, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881219, subwayLine=YUS, stationId=COL2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=0.6745111111111111, timeString=00.67, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881220, subwayLine=YUS, stationId=COL2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=5.112786666666667, timeString=05.11, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881221, subwayLine=YUS, stationId=COL2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=9.028644444444444, timeString=09.03, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881222, subwayLine=YUS, stationId=DUN2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=1.541368888888889, timeString=01.54, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881223, subwayLine=YUS, stationId=DUN2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=5.979644444444444, timeString=05.98, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881224, subwayLine=YUS, stationId=DUN2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=9.895502222222223, timeString=09.90, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881225, subwayLine=YUS, stationId=QUN2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=2.29816, timeString=02.30, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881226, subwayLine=YUS, stationId=QUN2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=6.7364355555555555, timeString=06.74, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881227, subwayLine=YUS, stationId=QUN2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=10.652293333333333, timeString=10.65, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881228, subwayLine=YUS, stationId=KNG2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=3.1238133333333336, timeString=03.12, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881229, subwayLine=YUS, stationId=KNG2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=7.562088888888889, timeString=07.56, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881230, subwayLine=YUS, stationId=KNG2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=11.477946666666666, timeString=11.48, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881231, subwayLine=YUS, stationId=UNI2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=3.93084, timeString=03.93, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881232, subwayLine=YUS, stationId=UNI2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=8.369115555555556, timeString=08.37, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881233, subwayLine=YUS, stationId=UNI2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=12.284973333333332, timeString=12.28, trainDestination=MUS2, createDate=Sun Sep 17 10:03:01 EDT 2017, systemMessageType=Normal]
