NTASData [id=16592915676, subwayLine=YUS, stationId=QUN2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=0.5017911111111111, timeString=00.50, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915720, subwayLine=YUS, stationId=EGL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.906164444444444, timeString=10.91, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915721, subwayLine=YUS, stationId=LAW1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=4.411004444444444, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915722, subwayLine=YUS, stationId=LAW1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=13.321679999999999, timeString=13.32, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915723, subwayLine=YUS, stationId=LAW1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=15.198071111111108, timeString=15.20, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915724, subwayLine=YUS, stationId=YKM1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=7.925671111111111, timeString=07.93, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915725, subwayLine=YUS, stationId=YKM1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=16.836346666666667, timeString=16.84, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915726, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=18.712737777777775, timeString=18.71, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915727, subwayLine=YUS, stationId=SHP1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=1.1300177777777778, timeString=01.13, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915728, subwayLine=YUS, stationId=SHP1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=11.512022222222223, timeString=11.51, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915729, subwayLine=YUS, stationId=SHP1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=20.422697777777774, timeString=20.42, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915730, subwayLine=YUS, stationId=NYC1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=2.5912355555555555, timeString=02.59, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915731, subwayLine=YUS, stationId=NYC1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=12.97324, timeString=12.97, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915732, subwayLine=YUS, stationId=NYC1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=21.883915555555554, timeString=21.88, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915733, subwayLine=YUS, stationId=FIN1, trainId=124, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915734, subwayLine=YUS, stationId=FIN1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=5.198275555555555, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915735, subwayLine=YUS, stationId=FIN1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=15.58028, timeString=15.58, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915736, subwayLine=YUS, stationId=FIN2, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=5.198275555555555, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915737, subwayLine=YUS, stationId=FIN2, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=15.58028, timeString=15.58, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915738, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=24.490955555555555, timeString=24.49, trainDestination=FIN1, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915739, subwayLine=YUS, stationId=NYC2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915740, subwayLine=YUS, stationId=SHP2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.4606533333333336, timeString=01.46, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915741, subwayLine=YUS, stationId=YKM2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.04136, timeString=05.04, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915742, subwayLine=YUS, stationId=LAW2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=1.3546666666666667, timeString=01.35, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915743, subwayLine=YUS, stationId=LAW2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=8.554333333333332, timeString=08.55, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915744, subwayLine=YUS, stationId=EGL2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=0.7168444444444445, timeString=00.72, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915745, subwayLine=YUS, stationId=EGL2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=5.637542222222222, timeString=05.64, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915746, subwayLine=YUS, stationId=EGL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915747, subwayLine=YUS, stationId=DAV2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=2.326511111111111, timeString=02.33, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915748, subwayLine=YUS, stationId=DAV2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=7.247208888888888, timeString=07.25, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915749, subwayLine=YUS, stationId=DAV2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=14.446875555555556, timeString=14.45, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915750, subwayLine=YUS, stationId=STC2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=1.3620044444444444, timeString=01.36, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915751, subwayLine=YUS, stationId=STC2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=4.36572, timeString=04.37, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915752, subwayLine=YUS, stationId=STC2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=9.286417777777778, timeString=09.29, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915753, subwayLine=YUS, stationId=SUM2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=2.7662133333333334, timeString=02.77, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915754, subwayLine=YUS, stationId=SUM2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=5.769928888888888, timeString=05.77, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915755, subwayLine=YUS, stationId=SUM2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=10.690626666666667, timeString=10.69, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915756, subwayLine=YUS, stationId=ROS2, trainId=119, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915757, subwayLine=YUS, stationId=ROS2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=3.784906666666666, timeString=03.78, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915758, subwayLine=YUS, stationId=ROS2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=6.788622222222223, timeString=06.79, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915759, subwayLine=YUS, stationId=BLO2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=1.3280088888888888, timeString=01.33, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915760, subwayLine=YUS, stationId=BLO2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=5.112915555555555, timeString=05.11, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915761, subwayLine=YUS, stationId=BLO2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=8.116631111111111, timeString=08.12, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915762, subwayLine=YUS, stationId=WEL2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=2.2823555555555552, timeString=02.28, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915763, subwayLine=YUS, stationId=WEL2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=6.067262222222222, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915764, subwayLine=YUS, stationId=WEL2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=9.070977777777777, timeString=09.07, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915765, subwayLine=YUS, stationId=COL2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=3.211866666666667, timeString=03.21, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915766, subwayLine=YUS, stationId=COL2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=6.9967733333333335, timeString=07.00, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915767, subwayLine=YUS, stationId=COL2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=10.000488888888889, timeString=10.00, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915768, subwayLine=YUS, stationId=DUN2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=4.078724444444445, timeString=04.08, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915769, subwayLine=YUS, stationId=DUN2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=7.863631111111111, timeString=07.86, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16592915770, subwayLine=YUS, stationId=DUN2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=10.867346666666666, timeString=10.87, trainDestination=MUS2, createDate=Sun Sep 17 10:05:24 EDT 2017, systemMessageType=Normal]
