NTASData [id=16593260976, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.41599555555555556, timeString=00.42, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260987, subwayLine=YUS, stationId=WEL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=19.730688888888885, timeString=19.73, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260988, subwayLine=YUS, stationId=COL2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260989, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.646555555555556, timeString=04.65, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260990, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260991, subwayLine=YUS, stationId=DUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.8668577777777778, timeString=00.87, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260992, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.513413333333334, timeString=05.51, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260993, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.15050222222222, timeString=10.15, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260994, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.623648888888889, timeString=01.62, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260995, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.270204444444445, timeString=06.27, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260996, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.907293333333334, timeString=10.91, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260997, subwayLine=YUS, stationId=KNG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.4493022222222223, timeString=02.45, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260998, subwayLine=YUS, stationId=KNG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.095857777777779, timeString=07.10, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593260999, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.732946666666665, timeString=11.73, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261000, subwayLine=YUS, stationId=UNI2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.256328888888889, timeString=03.26, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261001, subwayLine=YUS, stationId=UNI2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.902884444444444, timeString=07.90, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261002, subwayLine=YUS, stationId=UNI2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.539973333333332, timeString=12.54, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261003, subwayLine=YUS, stationId=STA2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.183017777777778, timeString=04.18, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261004, subwayLine=YUS, stationId=STA2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.829573333333332, timeString=08.83, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261005, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.466662222222219, timeString=13.47, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261006, subwayLine=YUS, stationId=OSG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.878284444444445, timeString=04.88, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261007, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.52484, timeString=09.52, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261008, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.161928888888886, timeString=14.16, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261009, subwayLine=YUS, stationId=STP2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.632253333333333, timeString=05.63, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261010, subwayLine=YUS, stationId=STP2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=10.27880888888889, timeString=10.28, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261011, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.915897777777774, timeString=14.92, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261012, subwayLine=YUS, stationId=QPK2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=6.774559999999999, timeString=06.77, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261013, subwayLine=YUS, stationId=QPK2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=11.421115555555556, timeString=11.42, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261014, subwayLine=YUS, stationId=QPK2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=16.05820444444444, timeString=16.06, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261015, subwayLine=YUS, stationId=MUS2, trainId=120, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261016, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261017, subwayLine=YUS, stationId=MUS2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=1.0075333333333334, timeString=01.01, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261018, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261019, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=1.0075333333333334, timeString=01.01, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261020, subwayLine=YUS, stationId=MUS1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.7339855555555554, timeString=01.73, trainDestination=MUS1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261021, subwayLine=YUS, stationId=STP1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.8957733333333333, timeString=00.90, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261022, subwayLine=YUS, stationId=OSG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.6469200000000002, timeString=01.65, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261023, subwayLine=YUS, stationId=STA1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.480757777777778, timeString=02.48, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261024, subwayLine=YUS, stationId=UNI1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.27107444444444445, timeString=00.27, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261025, subwayLine=YUS, stationId=UNI1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.3876911111111117, timeString=03.39, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261026, subwayLine=YUS, stationId=KNG1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.0659655555555556, timeString=01.07, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261027, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.182582222222223, timeString=04.18, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261028, subwayLine=YUS, stationId=QUN1, trainId=106, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261029, subwayLine=YUS, stationId=QUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.891618888888889, timeString=01.89, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261030, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.008235555555556, timeString=05.01, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261031, subwayLine=YUS, stationId=DUN1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.7545333333333333, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261032, subwayLine=YUS, stationId=DUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.6461522222222222, timeString=02.65, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261033, subwayLine=YUS, stationId=DUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.762768888888889, timeString=05.76, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261034, subwayLine=YUS, stationId=COL1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=0.6118577777777778, timeString=00.61, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261035, subwayLine=YUS, stationId=COL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=1.6213911111111112, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261036, subwayLine=YUS, stationId=COL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.51301, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261037, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261038, subwayLine=YUS, stationId=WEL1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=1.5295155555555553, timeString=01.53, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261039, subwayLine=YUS, stationId=WEL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=2.539048888888889, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261040, subwayLine=YUS, stationId=BLO1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.9543466666666667, timeString=00.95, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261041, subwayLine=YUS, stationId=BLO1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=2.483862222222222, timeString=02.48, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261042, subwayLine=YUS, stationId=BLO1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=3.493395555555556, timeString=03.49, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261043, subwayLine=YUS, stationId=ROS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.28292, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261044, subwayLine=YUS, stationId=ROS1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=3.8124355555555556, timeString=03.81, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261045, subwayLine=YUS, stationId=ROS1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=4.82196888888889, timeString=04.82, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261046, subwayLine=YUS, stationId=SUM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.312337777777778, timeString=03.31, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261047, subwayLine=YUS, stationId=SUM1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=4.841853333333333, timeString=04.84, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261048, subwayLine=YUS, stationId=SUM1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=5.8513866666666665, timeString=05.85, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261049, subwayLine=YUS, stationId=STC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=1.15316, timeString=01.15, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261050, subwayLine=YUS, stationId=STC1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.720497777777778, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261051, subwayLine=YUS, stationId=STC1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=6.250013333333333, timeString=06.25, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261052, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.3230577777777777, timeString=01.32, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261053, subwayLine=YUS, stationId=DAV1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.1855955555555555, timeString=03.19, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261054, subwayLine=YUS, stationId=DAV1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=6.752933333333333, timeString=06.75, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261055, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.9372399999999996, timeString=02.94, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261056, subwayLine=YUS, stationId=EGL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=4.799777777777778, timeString=04.80, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261057, subwayLine=YUS, stationId=EGL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=8.367115555555555, timeString=08.37, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261058, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.229146666666666, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261059, subwayLine=YUS, stationId=LAW1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=9.091684444444445, timeString=09.09, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261060, subwayLine=YUS, stationId=LAW1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=12.659022222222221, timeString=12.66, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261061, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261062, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.743813333333334, timeString=10.74, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261063, subwayLine=YUS, stationId=YKM1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=12.606351111111112, timeString=12.61, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261064, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.586351111111111, timeString=03.59, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261065, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=14.330164444444442, timeString=14.33, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261066, subwayLine=YUS, stationId=SHP1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=16.192702222222223, timeString=16.19, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261067, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=5.047568888888888, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261068, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=15.791382222222223, timeString=15.79, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261069, subwayLine=YUS, stationId=NYC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=17.653920000000003, timeString=17.65, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261070, subwayLine=YUS, stationId=FIN1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=0.6982177777777778, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261071, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261072, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=18.398422222222223, timeString=18.40, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261073, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=0.6982177777777778, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261074, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261075, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=18.398422222222223, timeString=18.40, trainDestination=FIN1, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261076, subwayLine=YUS, stationId=SHP2, trainId=126, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261077, subwayLine=YUS, stationId=YKM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.5807066666666665, timeString=03.58, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261078, subwayLine=YUS, stationId=LAW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.093679999999999, timeString=07.09, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261079, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261080, subwayLine=YUS, stationId=EGL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.376555555555555, timeString=11.38, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261081, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261082, subwayLine=YUS, stationId=DAV2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=12.986222222222223, timeString=12.99, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261083, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593261084, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.02543111111111, timeString=15.03, trainDestination=MUS2, createDate=Sun Sep 17 10:28:49 EDT 2017, systemMessageType=Normal]
