NTASData [id=16593786316, subwayLine=YUS, stationId=STC1, trainId=114, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786332, subwayLine=YUS, stationId=SHP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=11.392924444444445, timeString=11.39, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786333, subwayLine=YUS, stationId=SHP1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=15.039542222222224, timeString=15.04, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786334, subwayLine=YUS, stationId=NYC1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=5.047568888888888, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786335, subwayLine=YUS, stationId=NYC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=12.854142222222222, timeString=12.85, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786336, subwayLine=YUS, stationId=NYC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=16.500760000000003, timeString=16.50, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786337, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786338, subwayLine=YUS, stationId=FIN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786339, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786340, subwayLine=YUS, stationId=FIN2, trainId=108, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786341, subwayLine=YUS, stationId=FIN2, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786342, subwayLine=YUS, stationId=FIN2, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786343, subwayLine=YUS, stationId=SHP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.3476977777777778, timeString=00.35, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786344, subwayLine=YUS, stationId=YKM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.928404444444444, timeString=03.93, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786345, subwayLine=YUS, stationId=LAW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.441377777777777, timeString=07.44, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786346, subwayLine=YUS, stationId=EGL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.4713333333333334, timeString=03.47, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786347, subwayLine=YUS, stationId=EGL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=11.724253333333333, timeString=11.72, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786348, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.0809999999999995, timeString=05.08, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786349, subwayLine=YUS, stationId=DAV2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=13.33392, timeString=13.33, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786350, subwayLine=YUS, stationId=STC2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=1.784208888888889, timeString=01.78, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786351, subwayLine=YUS, stationId=STC2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=7.120208888888889, timeString=07.12, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786352, subwayLine=YUS, stationId=STC2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=15.373128888888889, timeString=15.37, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786353, subwayLine=YUS, stationId=SUM2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.6925733333333334, timeString=00.69, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786354, subwayLine=YUS, stationId=SUM2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=3.1884177777777776, timeString=03.19, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786355, subwayLine=YUS, stationId=SUM2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.524417777777778, timeString=08.52, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786356, subwayLine=YUS, stationId=ROS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=1.7112666666666665, timeString=01.71, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786357, subwayLine=YUS, stationId=ROS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.207111111111111, timeString=04.21, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786358, subwayLine=YUS, stationId=ROS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=9.54311111111111, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786359, subwayLine=YUS, stationId=BLO2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.0392755555555553, timeString=03.04, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786360, subwayLine=YUS, stationId=BLO2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.53512, timeString=05.54, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786361, subwayLine=YUS, stationId=BLO2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.871120000000001, timeString=10.87, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786362, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.061524444444444444, timeString=00.06, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786363, subwayLine=YUS, stationId=WEL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.9936222222222226, timeString=03.99, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786364, subwayLine=YUS, stationId=WEL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.489466666666667, timeString=06.49, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786365, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.9910355555555556, timeString=00.99, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786366, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.923133333333333, timeString=04.92, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786367, subwayLine=YUS, stationId=COL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.418977777777778, timeString=07.42, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786368, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786369, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.8578933333333336, timeString=01.86, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786370, subwayLine=YUS, stationId=DUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.789991111111112, timeString=05.79, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786371, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.7567911111111111, timeString=00.76, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786372, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.614684444444445, timeString=02.61, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786373, subwayLine=YUS, stationId=QUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.546782222222223, timeString=06.55, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786374, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.5824444444444445, timeString=01.58, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786375, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.440337777777778, timeString=03.44, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786376, subwayLine=YUS, stationId=KNG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.372435555555555, timeString=07.37, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786377, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.3894711111111113, timeString=02.39, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786378, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.247364444444445, timeString=04.25, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786379, subwayLine=YUS, stationId=UNI2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.179462222222222, timeString=08.18, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786380, subwayLine=YUS, stationId=STA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.6321777777777777, timeString=00.63, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786381, subwayLine=YUS, stationId=STA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.31616, timeString=03.32, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786382, subwayLine=YUS, stationId=STA2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.174053333333333, timeString=05.17, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786383, subwayLine=YUS, stationId=OSG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=1.3274444444444446, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786384, subwayLine=YUS, stationId=OSG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.011426666666667, timeString=04.01, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786385, subwayLine=YUS, stationId=OSG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.86932, timeString=05.87, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786386, subwayLine=YUS, stationId=STP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.0814133333333333, timeString=02.08, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786387, subwayLine=YUS, stationId=STP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.765395555555555, timeString=04.77, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786388, subwayLine=YUS, stationId=STP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.623288888888888, timeString=06.62, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786389, subwayLine=YUS, stationId=QPK2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.2237199999999997, timeString=03.22, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786390, subwayLine=YUS, stationId=QPK2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.9077022222222215, timeString=05.91, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786391, subwayLine=YUS, stationId=QPK2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.765595555555555, timeString=07.77, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786392, subwayLine=YUS, stationId=MUS2, trainId=192, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786393, subwayLine=YUS, stationId=MUS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.486253333333333, timeString=04.49, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786394, subwayLine=YUS, stationId=MUS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.170235555555555, timeString=07.17, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786395, subwayLine=YUS, stationId=SGU2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=1.1595222222222223, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786396, subwayLine=YUS, stationId=SGU2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.645775555555554, timeString=05.65, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786397, subwayLine=YUS, stationId=SGU2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.329757777777777, timeString=08.33, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786398, subwayLine=YUS, stationId=SPA2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=0.3556, timeString=00.36, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786399, subwayLine=YUS, stationId=SPA2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=2.3272288888888886, timeString=02.33, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786400, subwayLine=YUS, stationId=SPA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.8134822222222216, timeString=06.81, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786401, subwayLine=YUS, stationId=DUP2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.353408888888889, timeString=01.35, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786402, subwayLine=YUS, stationId=DUP2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=3.3250377777777778, timeString=03.33, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786403, subwayLine=YUS, stationId=DUP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=7.811291111111112, timeString=07.81, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786404, subwayLine=YUS, stationId=SCW2, trainId=126, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786405, subwayLine=YUS, stationId=SCW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.977946666666667, timeString=03.98, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786406, subwayLine=YUS, stationId=SCW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=5.9495755555555565, timeString=05.95, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786407, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.813171111111111, timeString=04.81, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786408, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=8.79111777777778, timeString=08.79, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786409, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=10.762746666666667, timeString=10.76, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786410, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=6.632811111111112, timeString=06.63, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786411, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=10.610757777777778, timeString=10.61, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786412, subwayLine=YUS, stationId=GCN2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=12.582386666666666, timeString=12.58, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786413, subwayLine=YUS, stationId=LWW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=0.7278703703703704, timeString=00.73, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786414, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.996944444444444, timeString=08.00, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786415, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=11.974891111111113, timeString=11.97, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786416, subwayLine=YUS, stationId=YKD2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.7540970370370372, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786417, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.023171111111111, timeString=10.02, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786418, subwayLine=YUS, stationId=YKD2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=14.001117777777779, timeString=14.00, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786419, subwayLine=YUS, stationId=WIL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.77355037037037, timeString=04.77, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786420, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=12.042624444444446, timeString=12.04, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786421, subwayLine=YUS, stationId=WIL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=16.02057111111111, timeString=16.02, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786422, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.44531481481481483, timeString=00.45, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786423, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786424, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=8.624828148148149, timeString=08.62, trainDestination=SHW2, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593786425, subwayLine=YUS, stationId=SHW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:08:37 EDT 2017, systemMessageType=Normal]
