NTASData [id=16594548185, subwayLine=YUS, stationId=FIN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548186, subwayLine=YUS, stationId=FIN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548187, subwayLine=YUS, stationId=FIN1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=15.461182222222224, timeString=15.46, trainDestination=FIN1, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548188, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548189, subwayLine=YUS, stationId=FIN2, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548190, subwayLine=YUS, stationId=FIN2, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548191, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.3546666666666667, timeString=01.35, trainDestination=SHW2, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548192, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.637542222222222, timeString=05.64, trainDestination=SHW2, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548193, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.247208888888888, timeString=07.25, trainDestination=SHW2, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548194, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.286417777777778, timeString=09.29, trainDestination=SHW2, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548195, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=0.8822266666666667, timeString=00.88, trainDestination=SHW2, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594548196, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.690626666666667, timeString=10.69, trainDestination=SHW2, createDate=Sun Sep 17 12:05:29 EDT 2017, systemMessageType=Normal]
