NTASData [id=16594141584, subwayLine=YUS, stationId=STA2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.6716888888888889, timeString=00.67, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141597, subwayLine=YUS, stationId=MUS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=7.170235555555555, timeString=07.17, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141598, subwayLine=YUS, stationId=MUS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=11.510862222222222, timeString=11.51, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141599, subwayLine=YUS, stationId=SGU2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.5800795555555556, timeString=00.58, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141600, subwayLine=YUS, stationId=SGU2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.685286666666666, timeString=05.69, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141601, subwayLine=YUS, stationId=SGU2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=8.329757777777777, timeString=08.33, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141602, subwayLine=YUS, stationId=SPA2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=1.747786222222222, timeString=01.75, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141603, subwayLine=YUS, stationId=SPA2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.852993333333334, timeString=06.85, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141604, subwayLine=YUS, stationId=SPA2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=9.497464444444443, timeString=09.50, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141605, subwayLine=YUS, stationId=DUP2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.27996444444444446, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141606, subwayLine=YUS, stationId=DUP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.745595111111111, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141607, subwayLine=YUS, stationId=DUP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.850802222222223, timeString=07.85, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141608, subwayLine=YUS, stationId=SCW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.9045022222222223, timeString=02.90, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141609, subwayLine=YUS, stationId=SCW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.370132888888889, timeString=05.37, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141610, subwayLine=YUS, stationId=SCW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=10.47534, timeString=10.48, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141611, subwayLine=YUS, stationId=EGW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.4090185185185184, timeString=04.41, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141612, subwayLine=YUS, stationId=EGW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.717673333333334, timeString=07.72, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141613, subwayLine=YUS, stationId=EGW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.183304, timeString=10.18, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141614, subwayLine=YUS, stationId=GCN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.228658518518518, timeString=06.23, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141615, subwayLine=YUS, stationId=GCN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=9.537313333333335, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141616, subwayLine=YUS, stationId=GCN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=12.002944, timeString=12.00, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141617, subwayLine=YUS, stationId=LWW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.592791851851851, timeString=07.59, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141618, subwayLine=YUS, stationId=LWW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=10.901446666666667, timeString=10.90, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141619, subwayLine=YUS, stationId=LWW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=13.367077333333333, timeString=13.37, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141620, subwayLine=YUS, stationId=YKD2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.61901851851852, timeString=09.62, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141621, subwayLine=YUS, stationId=YKD2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=12.927673333333335, timeString=12.93, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141622, subwayLine=YUS, stationId=YKD2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=15.393304, timeString=15.39, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141623, subwayLine=YUS, stationId=WIL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=11.638471851851852, timeString=11.64, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141624, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=14.947126666666668, timeString=14.95, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141625, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=17.41275733333333, timeString=17.41, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141626, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141627, subwayLine=YUS, stationId=SHW2, trainId=128, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141628, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=15.48974962962963, timeString=15.49, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141629, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141630, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=15.48974962962963, timeString=15.49, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141631, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=18.798404444444444, timeString=18.80, trainDestination=SHW2, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141632, subwayLine=YUS, stationId=WIL1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141633, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=1.9096280592592592, timeString=01.91, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141634, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=3.4913132444444446, timeString=03.49, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141635, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141636, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141637, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141638, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=1.5437407407407409, timeString=01.54, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141639, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141640, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141641, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141642, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141643, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141644, subwayLine=YUS, stationId=EGW1, trainId=192, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141645, subwayLine=YUS, stationId=EGW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=4.722434074074074, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141646, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141647, subwayLine=YUS, stationId=SCW1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=4.699435555555556, timeString=04.70, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141648, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=9.421869629629631, timeString=09.42, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141649, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=10.906808888888888, timeString=10.91, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141650, subwayLine=YUS, stationId=DUP1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=7.323973333333333, timeString=07.32, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141651, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=12.046407407407406, timeString=12.05, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141652, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=13.531346666666666, timeString=13.53, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141653, subwayLine=YUS, stationId=SPA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.5215466666666667, timeString=00.52, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141654, subwayLine=YUS, stationId=SPA1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=8.324604444444445, timeString=08.32, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141655, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=13.047038518518518, timeString=13.05, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141656, subwayLine=YUS, stationId=SGU1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.5319888888888888, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141657, subwayLine=YUS, stationId=SGU1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.6511533333333333, timeString=01.65, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141658, subwayLine=YUS, stationId=SGU1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=9.45421111111111, timeString=09.45, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141659, subwayLine=YUS, stationId=MUS1, trainId=94, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141660, subwayLine=YUS, stationId=MUS1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.7339855555555554, timeString=01.73, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141661, subwayLine=YUS, stationId=MUS1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.8531500000000003, timeString=02.85, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141662, subwayLine=YUS, stationId=QPK1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=1.2625333333333333, timeString=01.26, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141663, subwayLine=YUS, stationId=QPK1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=2.9965188888888887, timeString=03.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141664, subwayLine=YUS, stationId=QPK1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.115683333333333, timeString=04.12, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141665, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.7586133333333334, timeString=00.76, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141666, subwayLine=YUS, stationId=STP1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=2.4133066666666663, timeString=02.41, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141667, subwayLine=YUS, stationId=STP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.147292222222221, timeString=04.15, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141668, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.50976, timeString=01.51, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141669, subwayLine=YUS, stationId=OSG1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=3.1644533333333333, timeString=03.16, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141670, subwayLine=YUS, stationId=OSG1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.898438888888888, timeString=04.90, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141671, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.343597777777778, timeString=02.34, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141672, subwayLine=YUS, stationId=STA1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=3.998291111111111, timeString=04.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141673, subwayLine=YUS, stationId=STA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=5.732276666666666, timeString=05.73, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141674, subwayLine=YUS, stationId=UNI1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=0.20926777777777777, timeString=00.21, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141675, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.250531111111111, timeString=03.25, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141676, subwayLine=YUS, stationId=UNI1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=4.905224444444444, timeString=04.91, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141677, subwayLine=YUS, stationId=KNG1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=1.0041588888888888, timeString=01.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141678, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.045422222222222, timeString=04.05, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141679, subwayLine=YUS, stationId=KNG1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=5.700115555555556, timeString=05.70, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141680, subwayLine=YUS, stationId=QUN1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=1.8298122222222222, timeString=01.83, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141681, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.871075555555556, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141682, subwayLine=YUS, stationId=QUN1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=6.525768888888889, timeString=06.53, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141683, subwayLine=YUS, stationId=DUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.08974666666666667, timeString=00.09, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141684, subwayLine=YUS, stationId=DUN1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=2.5843455555555557, timeString=02.58, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141685, subwayLine=YUS, stationId=DUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.625608888888889, timeString=05.63, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141686, subwayLine=YUS, stationId=COL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.9566044444444445, timeString=00.96, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141687, subwayLine=YUS, stationId=COL1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=3.4512033333333334, timeString=03.45, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141688, subwayLine=YUS, stationId=COL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=6.492466666666667, timeString=06.49, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141689, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.8742622222222223, timeString=01.87, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141690, subwayLine=YUS, stationId=WEL1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=4.36886111111111, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141691, subwayLine=YUS, stationId=WEL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=7.410124444444445, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141692, subwayLine=YUS, stationId=BLO1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.828608888888889, timeString=02.83, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594141693, subwayLine=YUS, stationId=BLO1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=5.323207777777778, timeString=05.32, trainDestination=FIN1, createDate=Sun Sep 17 11:34:30 EDT 2017, systemMessageType=Normal]
