NTASData [id=16593302250, subwayLine=YUS, stationId=SUM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.7744177777777779, timeString=00.77, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302251, subwayLine=YUS, stationId=SUM1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=2.357991111111111, timeString=02.36, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302252, subwayLine=YUS, stationId=SUM1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=3.5798844444444446, timeString=03.58, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302253, subwayLine=YUS, stationId=STC1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.182577777777778, timeString=02.18, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302254, subwayLine=YUS, stationId=STC1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=3.7661511111111112, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302255, subwayLine=YUS, stationId=STC1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=4.988044444444444, timeString=04.99, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302256, subwayLine=YUS, stationId=DAV1, trainId=104, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302257, subwayLine=YUS, stationId=DAV1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.215013333333333, timeString=04.22, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302258, subwayLine=YUS, stationId=DAV1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=5.798586666666667, timeString=05.80, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302259, subwayLine=YUS, stationId=EGL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=1.6141822222222224, timeString=01.61, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302260, subwayLine=YUS, stationId=EGL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=5.829195555555556, timeString=05.83, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302261, subwayLine=YUS, stationId=EGL1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=7.412768888888889, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593302262, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.036906666666667, timeString=04.04, trainDestination=FIN1, createDate=Sun Sep 17 10:31:54 EDT 2017, systemMessageType=Normal]
