NTASData [id=16593828224, subwayLine=BD, stationId=BAT2, trainId=213, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828238, subwayLine=BD, stationId=LAN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=10.384448975851393, timeString=10.38, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828239, subwayLine=BD, stationId=DNW2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=4.132477582662539, timeString=04.13, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828240, subwayLine=BD, stationId=DNW2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=5.792413434055728, timeString=05.79, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828241, subwayLine=BD, stationId=DNW2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=11.767869533126936, timeString=11.77, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828242, subwayLine=BD, stationId=KEL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.2683307095975245, timeString=05.27, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828243, subwayLine=BD, stationId=KEL2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=6.928266560990712, timeString=06.93, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828244, subwayLine=BD, stationId=KEL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=12.90372266006192, timeString=12.90, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828245, subwayLine=BD, stationId=HPK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=6.464058635294119, timeString=06.46, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828246, subwayLine=BD, stationId=HPK2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=8.123994486687307, timeString=08.12, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828247, subwayLine=BD, stationId=HPK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=14.099450585758515, timeString=14.10, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828248, subwayLine=BD, stationId=RUN2, trainId=211, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828249, subwayLine=BD, stationId=RUN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=7.684415910835915, timeString=07.68, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828250, subwayLine=BD, stationId=RUN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=9.344351762229103, timeString=09.34, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828251, subwayLine=BD, stationId=JNE2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=1.214865213622291, timeString=01.21, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828252, subwayLine=BD, stationId=JNE2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=8.899281124458206, timeString=08.90, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828253, subwayLine=BD, stationId=JNE2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=10.559216975851394, timeString=10.56, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828254, subwayLine=BD, stationId=OML2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=2.8185344396284835, timeString=02.82, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828255, subwayLine=BD, stationId=OML2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=10.502950350464397, timeString=10.50, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828256, subwayLine=BD, stationId=OML2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=12.162886201857585, timeString=12.16, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828257, subwayLine=BD, stationId=RYK2, trainId=210, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828258, subwayLine=BD, stationId=RYK2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=5.235787526934984, timeString=05.24, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828259, subwayLine=BD, stationId=RYK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=12.9202034377709, timeString=12.92, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828260, subwayLine=BD, stationId=ISL2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=2.227493855108359, timeString=02.23, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828261, subwayLine=BD, stationId=ISL2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=7.463281382043343, timeString=07.46, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828262, subwayLine=BD, stationId=ISL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=15.147697292879258, timeString=15.15, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828263, subwayLine=BD, stationId=KIP2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.229768916408669, timeString=01.23, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828264, subwayLine=BD, stationId=KIP2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=4.5758923393188855, timeString=04.58, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828265, subwayLine=BD, stationId=KIP2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=9.811679866253872, timeString=09.81, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828266, subwayLine=BD, stationId=KIP1, trainId=208, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828267, subwayLine=BD, stationId=KIP1, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.229768916408669, timeString=01.23, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828268, subwayLine=BD, stationId=KIP1, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=4.5758923393188855, timeString=04.58, trainDestination=KIP2, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828269, subwayLine=BD, stationId=ISL1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=1.3732023232198145, timeString=01.37, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828270, subwayLine=BD, stationId=RYK1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=3.378109136842106, timeString=03.38, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828271, subwayLine=BD, stationId=OML1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=5.7970947715170285, timeString=05.80, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828272, subwayLine=BD, stationId=JNE1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=0.9104366563467494, timeString=00.91, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828273, subwayLine=BD, stationId=JNE1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=7.392837310216719, timeString=07.39, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828274, subwayLine=BD, stationId=RUN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=2.040373077399381, timeString=02.04, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828275, subwayLine=BD, stationId=RUN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=8.52277373126935, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828276, subwayLine=BD, stationId=HPK1, trainId=205, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828277, subwayLine=BD, stationId=HPK1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=3.2652598885448922, timeString=03.27, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828278, subwayLine=BD, stationId=HPK1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=9.747660542414863, timeString=09.75, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828279, subwayLine=BD, stationId=KEL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=1.2421556656346753, timeString=01.24, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828280, subwayLine=BD, stationId=KEL1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=4.507415554179567, timeString=04.51, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828281, subwayLine=BD, stationId=KEL1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=10.989816208049538, timeString=10.99, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828282, subwayLine=BD, stationId=DNW1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=2.1922978328173377, timeString=02.19, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828283, subwayLine=BD, stationId=DNW1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=5.45755772136223, timeString=05.46, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828284, subwayLine=BD, stationId=DNW1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=11.939958375232202, timeString=11.94, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828285, subwayLine=BD, stationId=LAN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=3.6136532507739947, timeString=03.61, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828286, subwayLine=BD, stationId=LAN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=6.878913139318886, timeString=06.88, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828287, subwayLine=BD, stationId=LAN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=13.361313793188856, timeString=13.36, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828288, subwayLine=BD, stationId=DUF1, trainId=204, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828289, subwayLine=BD, stationId=DUF1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=4.493162972136224, timeString=04.49, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828290, subwayLine=BD, stationId=DUF1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=7.758422860681115, timeString=07.76, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828291, subwayLine=BD, stationId=OSS1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=1.2497992569659444, timeString=01.25, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828292, subwayLine=BD, stationId=OSS1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=5.742962229102167, timeString=05.74, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828293, subwayLine=BD, stationId=OSS1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=9.00822211764706, timeString=09.01, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828294, subwayLine=BD, stationId=CHR1, trainId=203, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828295, subwayLine=BD, stationId=CHR1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=2.4832752000000005, timeString=02.48, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828296, subwayLine=BD, stationId=CHR1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=6.976438172136223, timeString=06.98, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828297, subwayLine=BD, stationId=BAT1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=0.983405944272446, timeString=00.98, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828298, subwayLine=BD, stationId=BAT1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=3.4666811442724463, timeString=03.47, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828299, subwayLine=BD, stationId=BAT1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=7.959844116408668, timeString=07.96, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828300, subwayLine=BD, stationId=BSP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=1.9175531888544894, timeString=01.92, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828301, subwayLine=BD, stationId=BSP1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=4.40082838885449, timeString=04.40, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828302, subwayLine=BD, stationId=BSP1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=8.89399136099071, timeString=08.89, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828303, subwayLine=BD, stationId=SGL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.8282034674922603, timeString=02.83, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828304, subwayLine=BD, stationId=SGL1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=5.31147866749226, timeString=05.31, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828305, subwayLine=BD, stationId=SGL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=9.804641639628482, timeString=09.80, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828306, subwayLine=BD, stationId=BAU1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=3.9198936222910223, timeString=03.92, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828307, subwayLine=BD, stationId=BAU1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=6.403168822291022, timeString=06.40, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828308, subwayLine=BD, stationId=BAU1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=10.896331794427244, timeString=10.90, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828309, subwayLine=BD, stationId=YNG1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=4.720136470588236, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828310, subwayLine=BD, stationId=YNG1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=7.203411670588235, timeString=07.20, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828311, subwayLine=BD, stationId=YNG1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=11.696574642724459, timeString=11.70, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828312, subwayLine=BD, stationId=SHE1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=1.0644408668730652, timeString=01.06, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828313, subwayLine=BD, stationId=SHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=6.039577337461301, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828314, subwayLine=BD, stationId=SHE1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=8.5228525374613, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828315, subwayLine=BD, stationId=CFK1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=2.1024843343653252, timeString=02.10, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828316, subwayLine=BD, stationId=CFK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=7.077620804953561, timeString=07.08, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828317, subwayLine=BD, stationId=CFK1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=9.56089600495356, timeString=09.56, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828318, subwayLine=BD, stationId=BRD1, trainId=201, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828319, subwayLine=BD, stationId=BRD1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=3.676994674922601, timeString=03.68, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828320, subwayLine=BD, stationId=BRD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=8.652131145510836, timeString=08.65, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828321, subwayLine=BD, stationId=CHE1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=1.0384681114551084, timeString=01.04, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828322, subwayLine=BD, stationId=CHE1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=4.71546278637771, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828323, subwayLine=BD, stationId=CHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=9.690599256965944, timeString=09.69, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828324, subwayLine=BD, stationId=PAP1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=2.007577708978328, timeString=02.01, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828325, subwayLine=BD, stationId=PAP1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=5.68457238390093, timeString=05.68, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828326, subwayLine=BD, stationId=PAP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=10.659708854489164, timeString=10.66, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828327, subwayLine=BD, stationId=DON1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=2.946254489164087, timeString=02.95, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828328, subwayLine=BD, stationId=DON1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=6.623249164086687, timeString=06.62, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828329, subwayLine=BD, stationId=DON1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=11.598385634674925, timeString=11.60, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828330, subwayLine=BD, stationId=GWD1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=4.07602105263158, timeString=04.08, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828331, subwayLine=BD, stationId=GWD1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=7.75301572755418, timeString=07.75, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828332, subwayLine=BD, stationId=GWD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=12.728152198142416, timeString=12.73, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828333, subwayLine=BD, stationId=COX1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=5.030268111455108, timeString=05.03, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593828334, subwayLine=BD, stationId=COX1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=8.70726278637771, timeString=08.71, trainDestination=KEN1, createDate=Sun Sep 17 11:11:38 EDT 2017, systemMessageType=Normal]
