NTASData [id=16594019150, subwayLine=SHEP, stationId=YIE2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=2.7906040268456374, timeString=02.79, trainDestination=YIE2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019151, subwayLine=SHEP, stationId=YIE2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=7.528087248322147, timeString=07.53, trainDestination=YIE2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019152, subwayLine=SHEP, stationId=YIE1, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=2.7906040268456374, timeString=02.79, trainDestination=YIE2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019153, subwayLine=SHEP, stationId=YIE1, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=7.528087248322147, timeString=07.53, trainDestination=YIE2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019154, subwayLine=SHEP, stationId=BYV1, trainId=463, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=DML1, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019155, subwayLine=SHEP, stationId=BSS1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=1.787214765100671, timeString=01.79, trainDestination=DML1, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019156, subwayLine=SHEP, stationId=LES1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=3.37510067114094, timeString=03.38, trainDestination=DML1, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019157, subwayLine=SHEP, stationId=DML1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=0.5899328859060402, timeString=00.59, trainDestination=DML2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019158, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=6.879765100671141, timeString=06.88, trainDestination=DML1, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019159, subwayLine=SHEP, stationId=DML2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=0.5899328859060402, timeString=00.59, trainDestination=DML2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019160, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=6.879765100671141, timeString=06.88, trainDestination=DML1, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019161, subwayLine=SHEP, stationId=LES2, trainId=461, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019162, subwayLine=SHEP, stationId=BSS2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=1.5959395973154362, timeString=01.60, trainDestination=YIE2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594019163, subwayLine=SHEP, stationId=BYV2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=3.3871812080536916, timeString=03.39, trainDestination=YIE2, createDate=Sun Sep 17 11:25:28 EDT 2017, systemMessageType=Normal]
