NTASData [id=16593881578, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.6512592592592592, timeString=01.65, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881579, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Delayed, trainDirection=South, timeInt=7.437708888888889, timeString=07.44, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881580, subwayLine=YUS, stationId=EGW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.507746666666666, timeString=10.51, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881581, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.470899259259259, timeString=03.47, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881582, subwayLine=YUS, stationId=GCN2, trainId=192, trainMessage=Delayed, trainDirection=South, timeInt=9.25734888888889, timeString=09.26, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881583, subwayLine=YUS, stationId=GCN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=12.327386666666667, timeString=12.33, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881584, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.8902962962962963, timeString=00.89, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881585, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=4.835032592592593, timeString=04.84, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881586, subwayLine=YUS, stationId=LWW2, trainId=192, trainMessage=Delayed, trainDirection=South, timeInt=10.621482222222221, timeString=10.62, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881587, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.916522962962963, timeString=02.92, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881588, subwayLine=YUS, stationId=YKD2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=6.861259259259259, timeString=06.86, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881589, subwayLine=YUS, stationId=YKD2, trainId=192, trainMessage=Delayed, trainDirection=South, timeInt=12.64770888888889, timeString=12.65, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881590, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.935976296296296, timeString=04.94, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881591, subwayLine=YUS, stationId=WIL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=8.880712592592593, timeString=08.88, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881592, subwayLine=YUS, stationId=WIL2, trainId=192, trainMessage=Delayed, trainDirection=South, timeInt=14.667162222222222, timeString=14.67, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881593, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881594, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881595, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.607962962962963, timeString=02.61, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881596, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881597, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.607962962962963, timeString=02.61, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881598, subwayLine=YUS, stationId=SHW1, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.787254074074076, timeString=08.79, trainDestination=SHW2, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881599, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.5163132444444444, timeString=00.52, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881600, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=2.400053985185185, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881601, subwayLine=YUS, stationId=WIL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=3.142905837037037, timeString=03.14, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881602, subwayLine=YUS, stationId=YKD1, trainId=534, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881603, subwayLine=YUS, stationId=YKD1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881604, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.5318154666666666, timeString=02.53, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881605, subwayLine=YUS, stationId=LWW1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881606, subwayLine=YUS, stationId=LWW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=2.0183244444444446, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881607, subwayLine=YUS, stationId=LWW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881608, subwayLine=YUS, stationId=GCN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.358488888888889, timeString=01.36, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881609, subwayLine=YUS, stationId=GCN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=3.3768133333333337, timeString=03.38, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881610, subwayLine=YUS, stationId=GCN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881611, subwayLine=YUS, stationId=EGW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.1786933333333334, timeString=03.18, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881612, subwayLine=YUS, stationId=EGW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=5.197017777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881613, subwayLine=YUS, stationId=EGW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=6.698157777777777, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881614, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=7.878128888888888, timeString=07.88, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881615, subwayLine=YUS, stationId=SCW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=9.896453333333332, timeString=09.90, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881616, subwayLine=YUS, stationId=SCW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=11.397593333333331, timeString=11.40, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881617, subwayLine=YUS, stationId=DUP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=10.502666666666665, timeString=10.50, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881618, subwayLine=YUS, stationId=DUP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=12.52099111111111, timeString=12.52, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881619, subwayLine=YUS, stationId=DUP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=14.022131111111111, timeString=14.02, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881620, subwayLine=YUS, stationId=SPA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=11.503297777777778, timeString=11.50, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881621, subwayLine=YUS, stationId=SPA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=13.521622222222222, timeString=13.52, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881622, subwayLine=YUS, stationId=SPA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=15.022762222222221, timeString=15.02, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881623, subwayLine=YUS, stationId=SGU1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=12.632904444444442, timeString=12.63, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881624, subwayLine=YUS, stationId=SGU1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=14.651228888888888, timeString=14.65, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593881625, subwayLine=YUS, stationId=SGU1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=16.152368888888887, timeString=16.15, trainDestination=FIN1, createDate=Sun Sep 17 11:15:30 EDT 2017, systemMessageType=Normal]
