NTASData [id=16593683253, subwayLine=BD, stationId=CHE2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=0.3397151702786378, timeString=00.34, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683264, subwayLine=BD, stationId=YNG2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=5.101774023529412, timeString=05.10, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683265, subwayLine=BD, stationId=YNG2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=10.466944673684214, timeString=10.47, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683266, subwayLine=BD, stationId=BAU2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=3.1105917027863783, timeString=03.11, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683267, subwayLine=BD, stationId=BAU2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=5.892250060681116, timeString=05.89, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683268, subwayLine=BD, stationId=BAU2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=11.257420710835916, timeString=11.26, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683269, subwayLine=BD, stationId=SGL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=4.238659690402477, timeString=04.24, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683270, subwayLine=BD, stationId=SGL2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=7.020318048297215, timeString=07.02, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683271, subwayLine=BD, stationId=SGL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=12.385488698452015, timeString=12.39, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683272, subwayLine=BD, stationId=BSP2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.044422910216719, timeString=05.04, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683273, subwayLine=BD, stationId=BSP2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=7.826081268111455, timeString=07.83, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683274, subwayLine=BD, stationId=BSP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=13.191251918266255, timeString=13.19, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683275, subwayLine=BD, stationId=BAT2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.975456099071208, timeString=05.98, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683276, subwayLine=BD, stationId=BAT2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=8.757114456965946, timeString=08.76, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683277, subwayLine=BD, stationId=BAT2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=14.122285107120746, timeString=14.12, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683278, subwayLine=BD, stationId=CHR2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=6.9438579566563465, timeString=06.94, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683279, subwayLine=BD, stationId=CHR2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=9.725516314551085, timeString=09.73, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683280, subwayLine=BD, stationId=CHR2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=15.090686964705883, timeString=15.09, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683281, subwayLine=BD, stationId=OSS2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=8.262500492879257, timeString=08.26, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683282, subwayLine=BD, stationId=OSS2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=11.044158850773995, timeString=11.04, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683283, subwayLine=BD, stationId=OSS2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=16.409329500928795, timeString=16.41, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683284, subwayLine=BD, stationId=DUF2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=9.558727489783282, timeString=09.56, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683285, subwayLine=BD, stationId=DUF2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=12.340385847678021, timeString=12.34, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683286, subwayLine=BD, stationId=DUF2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=17.70555649783282, timeString=17.71, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683287, subwayLine=BD, stationId=LAN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=10.384448975851393, timeString=10.38, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683288, subwayLine=BD, stationId=LAN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=13.166107333746133, timeString=13.17, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683289, subwayLine=BD, stationId=LAN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=18.531277983900935, timeString=18.53, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683290, subwayLine=BD, stationId=DNW2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=11.767869533126936, timeString=11.77, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683291, subwayLine=BD, stationId=DNW2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=14.549527891021675, timeString=14.55, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683292, subwayLine=BD, stationId=DNW2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=19.914698541176474, timeString=19.91, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683293, subwayLine=BD, stationId=KEL2, trainId=209, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683294, subwayLine=BD, stationId=KEL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=12.90372266006192, timeString=12.90, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683295, subwayLine=BD, stationId=KEL2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=15.68538101795666, timeString=15.69, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683296, subwayLine=BD, stationId=HPK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.1957279256965947, timeString=01.20, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683297, subwayLine=BD, stationId=HPK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=14.099450585758515, timeString=14.10, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683298, subwayLine=BD, stationId=HPK2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=16.881108943653253, timeString=16.88, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683299, subwayLine=BD, stationId=RUN2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.41608520123839, timeString=02.42, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683300, subwayLine=BD, stationId=RUN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=15.31980786130031, timeString=15.32, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683301, subwayLine=BD, stationId=RUN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=18.10146621919505, timeString=18.10, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683302, subwayLine=BD, stationId=JNE2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=3.6309504148606817, timeString=03.63, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683303, subwayLine=BD, stationId=JNE2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=16.5346730749226, timeString=16.53, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683304, subwayLine=BD, stationId=JNE2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=19.316331432817343, timeString=19.32, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683305, subwayLine=BD, stationId=OML2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=5.234619640866875, timeString=05.23, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683306, subwayLine=BD, stationId=OML2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=18.138342300928795, timeString=18.14, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683307, subwayLine=BD, stationId=OML2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=20.920000658823533, timeString=20.92, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683308, subwayLine=BD, stationId=RYK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=7.651872728173377, timeString=07.65, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683309, subwayLine=BD, stationId=RYK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=20.555595388235297, timeString=20.56, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683310, subwayLine=BD, stationId=RYK2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=23.337253746130035, timeString=23.34, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683311, subwayLine=BD, stationId=ISL2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.879366583281735, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683312, subwayLine=BD, stationId=ISL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=22.783089243343657, timeString=22.78, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683313, subwayLine=BD, stationId=ISL2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=25.56474760123839, timeString=25.56, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683314, subwayLine=BD, stationId=KIP2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=12.227765067492262, timeString=12.23, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683315, subwayLine=BD, stationId=KIP2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=25.13148772755418, timeString=25.13, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683316, subwayLine=BD, stationId=KIP2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=27.913146085448922, timeString=27.91, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683317, subwayLine=BD, stationId=KIP1, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=12.227765067492262, timeString=12.23, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683318, subwayLine=BD, stationId=KIP1, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=25.13148772755418, timeString=25.13, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683319, subwayLine=BD, stationId=KIP1, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=27.913146085448922, timeString=27.91, trainDestination=KIP2, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683320, subwayLine=BD, stationId=ISL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=2.0933984842105264, timeString=02.09, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683321, subwayLine=BD, stationId=RYK1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=4.098305297832818, timeString=04.10, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683322, subwayLine=BD, stationId=OML1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=6.51729093250774, timeString=06.52, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683323, subwayLine=BD, stationId=JNE1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=8.113033471207432, timeString=08.11, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683324, subwayLine=BD, stationId=RUN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=0.3170674922600619, timeString=00.32, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683325, subwayLine=BD, stationId=RUN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=9.242969892260062, timeString=09.24, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683326, subwayLine=BD, stationId=HPK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=1.5419543034055727, timeString=01.54, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683327, subwayLine=BD, stationId=HPK1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=10.467856703405573, timeString=10.47, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683328, subwayLine=BD, stationId=KEL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.784109969040248, timeString=02.78, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683329, subwayLine=BD, stationId=KEL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=11.71001236904025, timeString=11.71, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683330, subwayLine=BD, stationId=DNW1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=3.734252136222911, timeString=03.73, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683331, subwayLine=BD, stationId=DNW1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=12.660154536222912, timeString=12.66, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683332, subwayLine=BD, stationId=LAN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=5.155607554179568, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683333, subwayLine=BD, stationId=LAN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=14.08150995417957, timeString=14.08, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683334, subwayLine=BD, stationId=DUF1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=6.035117275541797, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683335, subwayLine=BD, stationId=DUF1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=14.961019675541799, timeString=14.96, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683336, subwayLine=BD, stationId=OSS1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=7.28491653250774, timeString=07.28, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683337, subwayLine=BD, stationId=OSS1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=16.210818932507742, timeString=16.21, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683338, subwayLine=BD, stationId=CHR1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=8.518392475541797, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683339, subwayLine=BD, stationId=CHR1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=17.4442948755418, timeString=17.44, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683340, subwayLine=BD, stationId=BAT1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=9.501798419814243, timeString=09.50, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683341, subwayLine=BD, stationId=BAT1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=18.42770081981425, timeString=18.43, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683342, subwayLine=BD, stationId=BSP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=10.435945664396286, timeString=10.44, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683343, subwayLine=BD, stationId=BSP1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=19.361848064396288, timeString=19.36, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683344, subwayLine=BD, stationId=SGL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=11.346595943034055, timeString=11.35, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683345, subwayLine=BD, stationId=SGL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=20.272498343034062, timeString=20.27, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683346, subwayLine=BD, stationId=BAU1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=12.438286097832819, timeString=12.44, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683347, subwayLine=BD, stationId=BAU1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=21.364188497832824, timeString=21.36, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683348, subwayLine=BD, stationId=YNG1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=13.23852894613003, timeString=13.24, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683349, subwayLine=BD, stationId=YNG1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=22.164431346130037, timeString=22.16, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683350, subwayLine=BD, stationId=SHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=14.557969813003098, timeString=14.56, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683351, subwayLine=BD, stationId=SHE1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=23.483872213003103, timeString=23.48, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683352, subwayLine=BD, stationId=CFK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=15.596013280495358, timeString=15.60, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683353, subwayLine=BD, stationId=CFK1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=24.52191568049536, timeString=24.52, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683354, subwayLine=BD, stationId=BRD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=17.170523621052634, timeString=17.17, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683355, subwayLine=BD, stationId=BRD1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=26.096426021052636, timeString=26.10, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683356, subwayLine=BD, stationId=CHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=18.20899173250774, timeString=18.21, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683357, subwayLine=BD, stationId=CHE1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=27.134894132507743, timeString=27.13, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683358, subwayLine=BD, stationId=PAP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=19.178101330030962, timeString=19.18, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683359, subwayLine=BD, stationId=PAP1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=28.10400373003096, timeString=28.10, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683360, subwayLine=BD, stationId=DON1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=20.11677811021672, timeString=20.12, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683361, subwayLine=BD, stationId=DON1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=29.042680510216723, timeString=29.04, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683362, subwayLine=BD, stationId=GWD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=21.246544673684213, timeString=21.25, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683363, subwayLine=BD, stationId=GWD1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=30.172447073684214, timeString=30.17, trainDestination=KEN1, createDate=Sun Sep 17 11:01:08 EDT 2017, systemMessageType=Normal]
