NTASData [id=16593436740, subwayLine=YUS, stationId=EGL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.5480755555555555, timeString=00.55, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436741, subwayLine=YUS, stationId=EGL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.9372399999999996, timeString=02.94, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436742, subwayLine=YUS, stationId=EGL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.400217777777778, timeString=05.40, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436743, subwayLine=YUS, stationId=LAW1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=4.036906666666667, timeString=04.04, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436744, subwayLine=YUS, stationId=LAW1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=4.839982222222222, timeString=04.84, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436745, subwayLine=YUS, stationId=LAW1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=7.229146666666666, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436746, subwayLine=YUS, stationId=YKM1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=7.551573333333333, timeString=07.55, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436747, subwayLine=YUS, stationId=YKM1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=8.354648888888889, timeString=08.35, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436748, subwayLine=YUS, stationId=YKM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=10.743813333333334, timeString=10.74, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436749, subwayLine=YUS, stationId=SHP1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=2.0895733333333335, timeString=02.09, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436750, subwayLine=YUS, stationId=SHP1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=11.137924444444444, timeString=11.14, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436751, subwayLine=YUS, stationId=SHP1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=11.941, timeString=11.94, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436752, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436753, subwayLine=YUS, stationId=NYC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.5507911111111112, timeString=03.55, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436754, subwayLine=YUS, stationId=NYC1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=12.599142222222222, timeString=12.60, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436755, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.60704, timeString=02.61, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436756, subwayLine=YUS, stationId=FIN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=6.157831111111111, timeString=06.16, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593436757, subwayLine=YUS, stationId=FIN1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=15.206182222222221, timeString=15.21, trainDestination=FIN1, createDate=Sun Sep 17 10:42:03 EDT 2017, systemMessageType=Normal]
