NTASData [id=16594088121, subwayLine=YUS, stationId=UNI1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.16933333333333334, timeString=00.17, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088122, subwayLine=YUS, stationId=UNI1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=2.671411111111111, timeString=02.67, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088123, subwayLine=YUS, stationId=UNI1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088124, subwayLine=YUS, stationId=KNG1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.9642244444444444, timeString=00.96, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088125, subwayLine=YUS, stationId=KNG1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=3.4663022222222226, timeString=03.47, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088126, subwayLine=YUS, stationId=KNG1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088127, subwayLine=YUS, stationId=QUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.789877777777778, timeString=01.79, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088128, subwayLine=YUS, stationId=QUN1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=4.291955555555556, timeString=04.29, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088129, subwayLine=YUS, stationId=QUN1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088130, subwayLine=YUS, stationId=DUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.544411111111111, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088131, subwayLine=YUS, stationId=DUN1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=5.04648888888889, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088132, subwayLine=YUS, stationId=DUN1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=8.482298888888888, timeString=08.48, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088133, subwayLine=YUS, stationId=COL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.6118577777777778, timeString=00.61, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088134, subwayLine=YUS, stationId=COL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.411268888888889, timeString=03.41, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088135, subwayLine=YUS, stationId=COL1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=5.913346666666667, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088136, subwayLine=YUS, stationId=WEL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.5295155555555553, timeString=01.53, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088137, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.328926666666667, timeString=04.33, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088138, subwayLine=YUS, stationId=WEL1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=6.831004444444444, timeString=06.83, trainDestination=FIN1, createDate=Sun Sep 17 11:30:32 EDT 2017, systemMessageType=Normal]
