NTASData [id=16594604360, subwayLine=YUS, stationId=WIL1, trainId=195, trainMessage=Arriving, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604361, subwayLine=YUS, stationId=WIL1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=2.400053985185185, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604362, subwayLine=YUS, stationId=YKD1, trainId=125, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604363, subwayLine=YUS, stationId=YKD1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604364, subwayLine=YUS, stationId=YKD1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604365, subwayLine=YUS, stationId=LWW1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=2.0183244444444446, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604366, subwayLine=YUS, stationId=LWW1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604367, subwayLine=YUS, stationId=LWW1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604368, subwayLine=YUS, stationId=GCN1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=3.3768133333333337, timeString=03.38, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604369, subwayLine=YUS, stationId=GCN1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604370, subwayLine=YUS, stationId=GCN1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604371, subwayLine=YUS, stationId=EGW1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=1.333611111111111, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604372, subwayLine=YUS, stationId=EGW1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=5.197017777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604373, subwayLine=YUS, stationId=EGW1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604374, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=0.2776666666666667, timeString=00.28, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604375, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=0.7879259259259259, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604376, subwayLine=YUS, stationId=SCW1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=6.0330466666666664, timeString=06.03, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604377, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.4764629629629629, timeString=01.48, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604378, subwayLine=YUS, stationId=DUP1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=2.9022044444444446, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604379, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=3.412463703703704, timeString=03.41, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604380, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.477094074074074, timeString=02.48, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604381, subwayLine=YUS, stationId=SPA1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.902835555555556, timeString=03.90, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604382, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=4.413094814814815, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604383, subwayLine=YUS, stationId=SGU1, trainId=112, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604384, subwayLine=YUS, stationId=SGU1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=3.6067007407407408, timeString=03.61, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604385, subwayLine=YUS, stationId=SGU1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=5.0324422222222225, timeString=05.03, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604386, subwayLine=YUS, stationId=MUS1, trainId=112, trainMessage=Delayed, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604387, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.808697407407407, timeString=04.81, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604388, subwayLine=YUS, stationId=MUS1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=6.23443888888889, timeString=06.23, trainDestination=FIN1, createDate=Sun Sep 17 12:09:40 EDT 2017, systemMessageType=Normal]
