NTASData [id=16594236570, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.823351111111111, timeString=02.82, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236571, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=11.512022222222223, timeString=11.51, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236572, subwayLine=YUS, stationId=SHP1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=16.447702222222222, timeString=16.45, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236573, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.284568888888889, timeString=04.28, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236574, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=12.97324, timeString=12.97, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236575, subwayLine=YUS, stationId=NYC1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=17.90892, timeString=17.91, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236576, subwayLine=YUS, stationId=FIN1, trainId=117, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236577, subwayLine=YUS, stationId=FIN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236578, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.8916088888888885, timeString=06.89, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236579, subwayLine=YUS, stationId=FIN2, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236580, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.8916088888888885, timeString=06.89, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236581, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=15.58028, timeString=15.58, trainDestination=FIN1, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236582, subwayLine=YUS, stationId=YKM2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=1.1599333333333335, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236583, subwayLine=YUS, stationId=LAW2, trainId=114, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236584, subwayLine=YUS, stationId=LAW2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=4.672906666666667, timeString=04.67, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236585, subwayLine=YUS, stationId=EGL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236586, subwayLine=YUS, stationId=EGL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=8.955782222222224, timeString=08.96, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236587, subwayLine=YUS, stationId=DAV2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=0.24214666666666665, timeString=00.24, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236588, subwayLine=YUS, stationId=DAV2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236589, subwayLine=YUS, stationId=DAV2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=10.565448888888888, timeString=10.57, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236590, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236591, subwayLine=YUS, stationId=STC2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=2.2813555555555554, timeString=02.28, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236592, subwayLine=YUS, stationId=STC2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=7.931751111111111, timeString=07.93, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236593, subwayLine=YUS, stationId=SUM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236594, subwayLine=YUS, stationId=SUM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=3.685564444444444, timeString=03.69, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236595, subwayLine=YUS, stationId=SUM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=9.33596, timeString=09.34, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236596, subwayLine=YUS, stationId=ROS2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236597, subwayLine=YUS, stationId=ROS2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=4.704257777777777, timeString=04.70, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236598, subwayLine=YUS, stationId=ROS2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=10.354653333333335, timeString=10.35, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236599, subwayLine=YUS, stationId=BLO2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236600, subwayLine=YUS, stationId=BLO2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=6.032266666666667, timeString=06.03, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236601, subwayLine=YUS, stationId=BLO2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=11.682662222222222, timeString=11.68, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236602, subwayLine=YUS, stationId=WEL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.705257777777778, timeString=04.71, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236603, subwayLine=YUS, stationId=WEL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=6.986613333333333, timeString=06.99, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236604, subwayLine=YUS, stationId=WEL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=12.63700888888889, timeString=12.64, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236605, subwayLine=YUS, stationId=COL2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236606, subwayLine=YUS, stationId=COL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=5.634768888888889, timeString=05.63, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236607, subwayLine=YUS, stationId=COL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=7.916124444444444, timeString=07.92, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236608, subwayLine=YUS, stationId=DUN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.8668577777777778, timeString=00.87, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236609, subwayLine=YUS, stationId=DUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=6.501626666666667, timeString=06.50, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236610, subwayLine=YUS, stationId=DUN2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=8.782982222222222, timeString=08.78, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236611, subwayLine=YUS, stationId=QUN2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=0.06378222222222223, timeString=00.06, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236612, subwayLine=YUS, stationId=QUN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=1.623648888888889, timeString=01.62, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236613, subwayLine=YUS, stationId=QUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=7.258417777777778, timeString=07.26, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236614, subwayLine=YUS, stationId=KNG2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=0.8894355555555556, timeString=00.89, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236615, subwayLine=YUS, stationId=KNG2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=2.4493022222222223, timeString=02.45, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236616, subwayLine=YUS, stationId=KNG2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.084071111111111, timeString=08.08, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236617, subwayLine=YUS, stationId=UNI2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.6964622222222223, timeString=01.70, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236618, subwayLine=YUS, stationId=UNI2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.256328888888889, timeString=03.26, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236619, subwayLine=YUS, stationId=UNI2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.891097777777777, timeString=08.89, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236620, subwayLine=YUS, stationId=STA2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.623151111111111, timeString=02.62, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236621, subwayLine=YUS, stationId=STA2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.183017777777778, timeString=04.18, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236622, subwayLine=YUS, stationId=STA2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=9.817786666666667, timeString=09.82, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236623, subwayLine=YUS, stationId=OSG2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.3184177777777775, timeString=03.32, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236624, subwayLine=YUS, stationId=OSG2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.878284444444445, timeString=04.88, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236625, subwayLine=YUS, stationId=OSG2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.513053333333332, timeString=10.51, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236626, subwayLine=YUS, stationId=STP2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236627, subwayLine=YUS, stationId=STP2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.072386666666667, timeString=04.07, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236628, subwayLine=YUS, stationId=STP2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.632253333333333, timeString=05.63, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236629, subwayLine=YUS, stationId=QPK2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.1423066666666668, timeString=01.14, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236630, subwayLine=YUS, stationId=QPK2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=5.214693333333333, timeString=05.21, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236631, subwayLine=YUS, stationId=QPK2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=6.774559999999999, timeString=06.77, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236632, subwayLine=YUS, stationId=MUS2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=1.0075333333333334, timeString=01.01, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236633, subwayLine=YUS, stationId=MUS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=2.40484, timeString=02.40, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236634, subwayLine=YUS, stationId=MUS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=6.477226666666665, timeString=06.48, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594236635, subwayLine=YUS, stationId=SGU2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.6025444444444444, timeString=00.60, trainDestination=SHW2, createDate=Sun Sep 17 11:41:34 EDT 2017, systemMessageType=Normal]
