NTASData [id=16594538661, subwayLine=BD, stationId=OSS1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=0.32159702786377714, timeString=00.32, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538662, subwayLine=BD, stationId=OSS1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=4.5922465634674925, timeString=04.59, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538663, subwayLine=BD, stationId=OSS1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=11.13222174613003, timeString=11.13, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538664, subwayLine=BD, stationId=CHR1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=1.5550729708978328, timeString=01.56, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538665, subwayLine=BD, stationId=CHR1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=5.825722506501547, timeString=05.83, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538666, subwayLine=BD, stationId=CHR1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=12.365697689164088, timeString=12.37, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538667, subwayLine=BD, stationId=BAT1, trainId=214, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538668, subwayLine=BD, stationId=BAT1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=2.5384789151702787, timeString=02.54, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538669, subwayLine=BD, stationId=BAT1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=6.8091284507739935, timeString=06.81, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538670, subwayLine=BD, stationId=BSP1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=0.9341472445820435, timeString=00.93, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538671, subwayLine=BD, stationId=BSP1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=3.4726261597523225, timeString=03.47, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538672, subwayLine=BD, stationId=BSP1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=7.743275695356036, timeString=07.74, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538673, subwayLine=BD, stationId=SGL1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=1.8447975232198146, timeString=01.84, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538674, subwayLine=BD, stationId=SGL1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=4.383276438390093, timeString=04.38, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538675, subwayLine=BD, stationId=SGL1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=8.653925973993807, timeString=08.65, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538676, subwayLine=BD, stationId=BAU1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=2.9364876780185765, timeString=02.94, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538677, subwayLine=BD, stationId=BAU1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=5.474966593188855, timeString=05.47, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538678, subwayLine=BD, stationId=BAU1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=9.74561612879257, timeString=09.75, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538679, subwayLine=BD, stationId=YNG1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=3.73673052631579, timeString=03.74, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538680, subwayLine=BD, stationId=YNG1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=6.2752094414860675, timeString=06.28, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538681, subwayLine=BD, stationId=YNG1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=10.545858977089784, timeString=10.55, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538682, subwayLine=BD, stationId=SHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=1.0644408668730652, timeString=01.06, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538683, subwayLine=BD, stationId=SHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=5.056171393188855, timeString=05.06, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538684, subwayLine=BD, stationId=SHE1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=7.5946503083591335, timeString=07.59, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538685, subwayLine=BD, stationId=CFK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=2.1024843343653252, timeString=02.10, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538686, subwayLine=BD, stationId=CFK1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=6.094214860681115, timeString=06.09, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538687, subwayLine=BD, stationId=CFK1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=8.632693775851394, timeString=08.63, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538688, subwayLine=BD, stationId=BRD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=3.676994674922601, timeString=03.68, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538689, subwayLine=BD, stationId=BRD1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=7.6687252012383915, timeString=07.67, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538690, subwayLine=BD, stationId=BRD1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=10.207204116408668, timeString=10.21, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538691, subwayLine=BD, stationId=CHE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=0.10814266253869971, timeString=00.11, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538692, subwayLine=BD, stationId=CHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.71546278637771, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538693, subwayLine=BD, stationId=CHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=8.7071933126935, timeString=08.71, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538694, subwayLine=BD, stationId=PAP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.0772522600619197, timeString=01.08, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538695, subwayLine=BD, stationId=PAP1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=5.68457238390093, timeString=05.68, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538696, subwayLine=BD, stationId=PAP1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=9.67630291021672, timeString=09.68, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538697, subwayLine=BD, stationId=DON1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=2.015929040247678, timeString=02.02, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538698, subwayLine=BD, stationId=DON1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.623249164086687, timeString=06.62, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538699, subwayLine=BD, stationId=DON1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=10.614979690402476, timeString=10.61, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538700, subwayLine=BD, stationId=GWD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.14569560371517, timeString=03.15, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538701, subwayLine=BD, stationId=GWD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=7.75301572755418, timeString=07.75, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538702, subwayLine=BD, stationId=GWD1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=11.74474625386997, timeString=11.74, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538703, subwayLine=BD, stationId=COX1, trainId=211, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538704, subwayLine=BD, stationId=COX1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=4.0999426625387, timeString=04.10, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538705, subwayLine=BD, stationId=COX1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.70726278637771, timeString=08.71, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538706, subwayLine=BD, stationId=WDB1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=1.4353686687306504, timeString=01.44, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594538707, subwayLine=BD, stationId=WDB1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=5.53531133126935, timeString=05.54, trainDestination=KEN1, createDate=Sun Sep 17 12:04:46 EDT 2017, systemMessageType=Normal]
