NTASData [id=16593932359, subwayLine=YUS, stationId=MUS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.450596, timeString=00.45, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932360, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=12.476412222222221, timeString=12.48, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932361, subwayLine=YUS, stationId=MUS1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=13.836764074074072, timeString=13.84, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932362, subwayLine=YUS, stationId=QPK1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.7131293333333333, timeString=01.71, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932363, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=13.738945555555555, timeString=13.74, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932364, subwayLine=YUS, stationId=QPK1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=15.099297407407407, timeString=15.10, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932365, subwayLine=YUS, stationId=STP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.8639026666666663, timeString=02.86, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932366, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=14.889718888888886, timeString=14.89, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932367, subwayLine=YUS, stationId=STP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=16.25007074074074, timeString=16.25, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932368, subwayLine=YUS, stationId=OSG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.6150493333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932369, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=15.640865555555555, timeString=15.64, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932370, subwayLine=YUS, stationId=OSG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=17.001217407407406, timeString=17.00, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932371, subwayLine=YUS, stationId=STA1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.4488871111111115, timeString=04.45, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932372, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=16.474703333333334, timeString=16.47, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932373, subwayLine=YUS, stationId=STA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=17.835055185185183, timeString=17.84, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932374, subwayLine=YUS, stationId=UNI1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932375, subwayLine=YUS, stationId=UNI1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=5.3558204444444435, timeString=05.36, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932376, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=17.381636666666665, timeString=17.38, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932377, subwayLine=YUS, stationId=KNG1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.7948911111111111, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932378, subwayLine=YUS, stationId=KNG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.150711555555555, timeString=06.15, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932379, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=18.176527777777775, timeString=18.18, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932380, subwayLine=YUS, stationId=QUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.6205444444444443, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932381, subwayLine=YUS, stationId=QUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.976364888888888, timeString=06.98, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932382, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=19.00218111111111, timeString=19.00, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932383, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.375077777777778, timeString=02.38, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932384, subwayLine=YUS, stationId=DUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.730898222222221, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932385, subwayLine=YUS, stationId=DUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=19.75671444444444, timeString=19.76, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932386, subwayLine=YUS, stationId=COL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.6118577777777778, timeString=00.61, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932387, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.2419355555555556, timeString=03.24, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932388, subwayLine=YUS, stationId=COL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.597756, timeString=08.60, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932389, subwayLine=YUS, stationId=WEL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.5295155555555553, timeString=01.53, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932390, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.1595933333333335, timeString=04.16, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932391, subwayLine=YUS, stationId=WEL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=9.515413777777777, timeString=09.52, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932392, subwayLine=YUS, stationId=BLO1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.483862222222222, timeString=02.48, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932393, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.1139399999999995, timeString=05.11, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932394, subwayLine=YUS, stationId=BLO1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.469760444444443, timeString=10.47, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932395, subwayLine=YUS, stationId=ROS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.8124355555555556, timeString=03.81, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932396, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.442513333333334, timeString=06.44, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932397, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=11.798333777777776, timeString=11.80, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593932398, subwayLine=YUS, stationId=SUM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.841853333333333, timeString=04.84, trainDestination=FIN1, createDate=Sun Sep 17 11:19:12 EDT 2017, systemMessageType=Normal]
