NTASData [id=16594820467, subwayLine=YUS, stationId=SHW2, trainId=94, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820478, subwayLine=YUS, stationId=LWW1, trainId=195, trainMessage=Arriving, trainDirection=North, timeInt=1.0154814814814814, timeString=01.02, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820479, subwayLine=YUS, stationId=LWW1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=2.306191111111111, timeString=02.31, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820480, subwayLine=YUS, stationId=LWW1, trainId=129, trainMessage=Arriving, trainDirection=North, timeInt=3.389924444444444, timeString=03.39, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820481, subwayLine=YUS, stationId=GCN1, trainId=195, trainMessage=Arriving, trainDirection=North, timeInt=2.3739703703703707, timeString=02.37, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820482, subwayLine=YUS, stationId=GCN1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=3.6646800000000006, timeString=03.66, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820483, subwayLine=YUS, stationId=GCN1, trainId=129, trainMessage=Arriving, trainDirection=North, timeInt=4.748413333333333, timeString=04.75, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820484, subwayLine=YUS, stationId=EGW1, trainId=195, trainMessage=Arriving, trainDirection=North, timeInt=4.194174814814815, timeString=04.19, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820485, subwayLine=YUS, stationId=EGW1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=5.484884444444444, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820486, subwayLine=YUS, stationId=EGW1, trainId=129, trainMessage=Arriving, trainDirection=North, timeInt=6.568617777777777, timeString=06.57, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820487, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=0.7879259259259259, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820488, subwayLine=YUS, stationId=SCW1, trainId=195, trainMessage=Arriving, trainDirection=North, timeInt=8.893610370370371, timeString=08.89, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820489, subwayLine=YUS, stationId=SCW1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=10.18432, timeString=10.18, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820490, subwayLine=YUS, stationId=DUP1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=1.4764629629629629, timeString=01.48, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820491, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=3.412463703703704, timeString=03.41, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820492, subwayLine=YUS, stationId=DUP1, trainId=195, trainMessage=Arriving, trainDirection=North, timeInt=11.518148148148146, timeString=11.52, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820493, subwayLine=YUS, stationId=SPA1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=0.5215466666666667, timeString=00.52, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820494, subwayLine=YUS, stationId=SPA1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=2.477094074074074, timeString=02.48, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820495, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=4.413094814814815, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820496, subwayLine=YUS, stationId=SGU1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820497, subwayLine=YUS, stationId=SGU1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=0.6335888888888889, timeString=00.63, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820498, subwayLine=YUS, stationId=SGU1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=1.6511533333333333, timeString=01.65, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820499, subwayLine=YUS, stationId=MUS1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820500, subwayLine=YUS, stationId=MUS1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=1.8355855555555558, timeString=01.84, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820501, subwayLine=YUS, stationId=MUS1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=2.8531500000000003, timeString=02.85, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820502, subwayLine=YUS, stationId=QPK1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=2.46453, timeString=02.46, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820503, subwayLine=YUS, stationId=QPK1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=3.098118888888888, timeString=03.10, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820504, subwayLine=YUS, stationId=QPK1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=4.115683333333333, timeString=04.12, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820505, subwayLine=YUS, stationId=STP1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=0.4871155555555555, timeString=00.49, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820506, subwayLine=YUS, stationId=STP1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=3.6153033333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820507, subwayLine=YUS, stationId=STP1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=4.248892222222222, timeString=04.25, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820508, subwayLine=YUS, stationId=OSG1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=1.2382622222222222, timeString=01.24, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820509, subwayLine=YUS, stationId=OSG1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820510, subwayLine=YUS, stationId=OSG1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=5.000038888888889, timeString=05.00, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820511, subwayLine=YUS, stationId=STA1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=2.0721000000000003, timeString=02.07, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820512, subwayLine=YUS, stationId=STA1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=5.200287777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820513, subwayLine=YUS, stationId=STA1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=5.833876666666665, timeString=05.83, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820514, subwayLine=YUS, stationId=UNI1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=2.979033333333333, timeString=02.98, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820515, subwayLine=YUS, stationId=UNI1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820516, subwayLine=YUS, stationId=UNI1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=6.740809999999998, timeString=06.74, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820517, subwayLine=YUS, stationId=KNG1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=0.1840088888888889, timeString=00.18, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820518, subwayLine=YUS, stationId=KNG1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.7739244444444444, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820519, subwayLine=YUS, stationId=KNG1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820520, subwayLine=YUS, stationId=QUN1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.0096622222222222, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820521, subwayLine=YUS, stationId=QUN1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=4.599577777777778, timeString=04.60, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820522, subwayLine=YUS, stationId=QUN1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820523, subwayLine=YUS, stationId=DUN1, trainId=114, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820524, subwayLine=YUS, stationId=DUN1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.7641955555555555, timeString=01.76, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820525, subwayLine=YUS, stationId=DUN1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=5.354111111111111, timeString=05.35, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820526, subwayLine=YUS, stationId=COL1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=0.8668577777777778, timeString=00.87, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820527, subwayLine=YUS, stationId=COL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.6310533333333335, timeString=02.63, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820528, subwayLine=YUS, stationId=COL1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=6.220968888888889, timeString=06.22, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820529, subwayLine=YUS, stationId=WEL1, trainId=112, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820530, subwayLine=YUS, stationId=WEL1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=1.7845155555555554, timeString=01.78, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820531, subwayLine=YUS, stationId=WEL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=3.5487111111111114, timeString=03.55, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820532, subwayLine=YUS, stationId=BLO1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=0.9543466666666667, timeString=00.95, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820533, subwayLine=YUS, stationId=BLO1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=2.7388622222222225, timeString=02.74, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820534, subwayLine=YUS, stationId=BLO1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.503057777777778, timeString=04.50, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820535, subwayLine=YUS, stationId=ROS1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.28292, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820536, subwayLine=YUS, stationId=ROS1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=4.067435555555556, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820537, subwayLine=YUS, stationId=ROS1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=5.831631111111111, timeString=05.83, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820538, subwayLine=YUS, stationId=SUM1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=3.312337777777778, timeString=03.31, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820539, subwayLine=YUS, stationId=SUM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=5.096853333333334, timeString=05.10, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820540, subwayLine=YUS, stationId=SUM1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=6.861048888888888, timeString=06.86, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820541, subwayLine=YUS, stationId=STC1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=1.15316, timeString=01.15, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820542, subwayLine=YUS, stationId=STC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=4.720497777777778, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820543, subwayLine=YUS, stationId=STC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=6.505013333333332, timeString=06.51, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820544, subwayLine=YUS, stationId=DAV1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=3.1855955555555555, timeString=03.19, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820545, subwayLine=YUS, stationId=DAV1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=6.752933333333333, timeString=06.75, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820546, subwayLine=YUS, stationId=DAV1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=8.537448888888889, timeString=08.54, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820547, subwayLine=YUS, stationId=EGL1, trainId=110, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820548, subwayLine=YUS, stationId=EGL1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=4.799777777777778, timeString=04.80, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820549, subwayLine=YUS, stationId=EGL1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=8.367115555555555, timeString=08.37, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820550, subwayLine=YUS, stationId=LAW1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820551, subwayLine=YUS, stationId=LAW1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.291906666666667, timeString=04.29, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820552, subwayLine=YUS, stationId=LAW1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=9.091684444444445, timeString=09.09, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820553, subwayLine=YUS, stationId=YKM1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.514666666666667, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820554, subwayLine=YUS, stationId=YKM1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=7.806573333333333, timeString=07.81, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820555, subwayLine=YUS, stationId=YKM1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=12.606351111111112, timeString=12.61, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820556, subwayLine=YUS, stationId=SHP1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=7.101017777777777, timeString=07.10, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820557, subwayLine=YUS, stationId=SHP1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=11.392924444444445, timeString=11.39, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820558, subwayLine=YUS, stationId=SHP1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=16.192702222222223, timeString=16.19, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820559, subwayLine=YUS, stationId=NYC1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.2062177777777778, timeString=01.21, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820560, subwayLine=YUS, stationId=NYC1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=8.562235555555556, timeString=08.56, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820561, subwayLine=YUS, stationId=NYC1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=12.854142222222222, timeString=12.85, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820562, subwayLine=YUS, stationId=FIN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.268871111111111, timeString=01.27, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820563, subwayLine=YUS, stationId=FIN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.813257777777778, timeString=03.81, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820564, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=11.169275555555554, timeString=11.17, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820565, subwayLine=YUS, stationId=FIN2, trainId=121, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820566, subwayLine=YUS, stationId=FIN2, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.268871111111111, timeString=01.27, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820567, subwayLine=YUS, stationId=FIN2, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.813257777777778, timeString=03.81, trainDestination=FIN1, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820568, subwayLine=YUS, stationId=NYC2, trainId=119, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820569, subwayLine=YUS, stationId=SHP2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=1.4606533333333336, timeString=01.46, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820570, subwayLine=YUS, stationId=YKM2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=5.04136, timeString=05.04, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820571, subwayLine=YUS, stationId=LAW2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=1.9857155555555555, timeString=01.99, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820572, subwayLine=YUS, stationId=LAW2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=8.554333333333332, timeString=08.55, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820573, subwayLine=YUS, stationId=EGL2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820574, subwayLine=YUS, stationId=EGL2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=6.268591111111111, timeString=06.27, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820575, subwayLine=YUS, stationId=EGL2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594820576, subwayLine=YUS, stationId=DAV2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 12:26:29 EDT 2017, systemMessageType=Normal]
