NTASData [id=16594012305, subwayLine=BD, stationId=HPK1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=0.4801307739938081, timeString=00.48, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012306, subwayLine=BD, stationId=HPK1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=6.114551405572756, timeString=06.11, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012307, subwayLine=BD, stationId=HPK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=10.0873757126935, timeString=10.09, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012308, subwayLine=BD, stationId=KEL1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=1.7222864396284834, timeString=01.72, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012309, subwayLine=BD, stationId=KEL1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=7.356707071207431, timeString=07.36, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012310, subwayLine=BD, stationId=KEL1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=11.329531378328175, timeString=11.33, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012311, subwayLine=BD, stationId=DNW1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=2.6724286068111462, timeString=02.67, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012312, subwayLine=BD, stationId=DNW1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=8.306849238390093, timeString=08.31, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012313, subwayLine=BD, stationId=DNW1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=12.279673545510839, timeString=12.28, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012314, subwayLine=BD, stationId=LAN1, trainId=207, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594012315, subwayLine=BD, stationId=LAN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=4.093784024767802, timeString=04.09, trainDestination=KEN1, createDate=Sun Sep 17 11:24:56 EDT 2017, systemMessageType=Normal]
