NTASData [id=16593667931, subwayLine=YUS, stationId=NYC2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.6942666666666667, timeString=00.69, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667932, subwayLine=YUS, stationId=SHP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.1549199999999997, timeString=02.15, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667933, subwayLine=YUS, stationId=YKM2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.735626666666667, timeString=05.74, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667934, subwayLine=YUS, stationId=LAW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.431626666666667, timeString=02.43, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667935, subwayLine=YUS, stationId=LAW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=9.248600000000001, timeString=09.25, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667936, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.25964444444444446, timeString=00.26, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667937, subwayLine=YUS, stationId=EGL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.7145022222222215, timeString=06.71, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667938, subwayLine=YUS, stationId=EGL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=13.531475555555554, timeString=13.53, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667939, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.8693111111111111, timeString=01.87, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667940, subwayLine=YUS, stationId=DAV2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.32416888888889, timeString=08.32, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667941, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=15.141142222222223, timeString=15.14, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667942, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.6344355555555555, timeString=00.63, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667943, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.90852, timeString=03.91, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667944, subwayLine=YUS, stationId=STC2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=10.363377777777778, timeString=10.36, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667945, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.0386444444444445, timeString=02.04, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593667946, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.312728888888889, timeString=05.31, trainDestination=MUS2, createDate=Sun Sep 17 10:59:22 EDT 2017, systemMessageType=Normal]
