NTASData [id=16594224529, subwayLine=YUS, stationId=COL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.6745111111111111, timeString=00.67, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224569, subwayLine=YUS, stationId=SCW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.9495755555555565, timeString=05.95, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224570, subwayLine=YUS, stationId=SCW2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=7.467802222222222, timeString=07.47, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224571, subwayLine=YUS, stationId=EGW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=3.024777777777778, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224572, subwayLine=YUS, stationId=EGW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.83368962962963, timeString=06.83, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224573, subwayLine=YUS, stationId=EGW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=10.762746666666667, timeString=10.76, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224574, subwayLine=YUS, stationId=GCN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.844417777777778, timeString=04.84, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224575, subwayLine=YUS, stationId=GCN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.65332962962963, timeString=08.65, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224576, subwayLine=YUS, stationId=GCN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=12.582386666666666, timeString=12.58, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224577, subwayLine=YUS, stationId=LWW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.8902962962962963, timeString=00.89, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224578, subwayLine=YUS, stationId=LWW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.2085511111111105, timeString=06.21, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224579, subwayLine=YUS, stationId=LWW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.017462962962963, timeString=10.02, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224580, subwayLine=YUS, stationId=YKD2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.916522962962963, timeString=02.92, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224581, subwayLine=YUS, stationId=YKD2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=8.23477777777778, timeString=08.23, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224582, subwayLine=YUS, stationId=YKD2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=12.043689629629629, timeString=12.04, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224583, subwayLine=YUS, stationId=WIL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.935976296296296, timeString=04.94, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224584, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=10.25423111111111, timeString=10.25, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224585, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=14.063142962962964, timeString=14.06, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224586, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224587, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.787254074074076, timeString=08.79, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224588, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=14.10550888888889, timeString=14.11, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224589, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224590, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.787254074074076, timeString=08.79, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224591, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=14.10550888888889, timeString=14.11, trainDestination=SHW2, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224592, subwayLine=YUS, stationId=WIL1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224593, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224594, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224595, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224596, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224597, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224598, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=1.5437407407407409, timeString=01.54, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224599, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224600, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224601, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224602, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224603, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224604, subwayLine=YUS, stationId=EGW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=4.722434074074074, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224605, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224606, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=6.698157777777777, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224607, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=9.421869629629631, timeString=09.42, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224608, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=10.906808888888888, timeString=10.91, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224609, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=11.397593333333331, timeString=11.40, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224610, subwayLine=YUS, stationId=DUP1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=0.27875925925925926, timeString=00.28, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224611, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=12.046407407407406, timeString=12.05, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224612, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=13.531346666666666, timeString=13.53, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224613, subwayLine=YUS, stationId=SPA1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=1.2793903703703702, timeString=01.28, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224614, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=13.047038518518518, timeString=13.05, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224615, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=14.531977777777776, timeString=14.53, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224616, subwayLine=YUS, stationId=SGU1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224617, subwayLine=YUS, stationId=SGU1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=2.408997037037037, timeString=02.41, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224618, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=14.176645185185183, timeString=14.18, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224619, subwayLine=YUS, stationId=MUS1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224620, subwayLine=YUS, stationId=MUS1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=3.6109937037037034, timeString=03.61, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224621, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=15.378641851851851, timeString=15.38, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224622, subwayLine=YUS, stationId=QPK1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=2.46453, timeString=02.46, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224623, subwayLine=YUS, stationId=QPK1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=4.873527037037037, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224624, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=16.641175185185183, timeString=16.64, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224625, subwayLine=YUS, stationId=STP1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=3.6153033333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224626, subwayLine=YUS, stationId=STP1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=6.024300370370371, timeString=06.02, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224627, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=17.791948518518517, timeString=17.79, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224628, subwayLine=YUS, stationId=OSG1, trainId=119, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224629, subwayLine=YUS, stationId=OSG1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224630, subwayLine=YUS, stationId=OSG1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=6.775447037037036, timeString=06.78, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224631, subwayLine=YUS, stationId=STA1, trainId=94, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224632, subwayLine=YUS, stationId=STA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.8338377777777778, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224633, subwayLine=YUS, stationId=STA1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=5.200287777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224634, subwayLine=YUS, stationId=UNI1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=0.9069333333333333, timeString=00.91, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224635, subwayLine=YUS, stationId=UNI1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.740771111111111, timeString=01.74, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224636, subwayLine=YUS, stationId=UNI1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224637, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16594224638, subwayLine=YUS, stationId=KNG1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=1.7018244444444444, timeString=01.70, trainDestination=FIN1, createDate=Sun Sep 17 11:40:41 EDT 2017, systemMessageType=Normal]
