NTASData [id=16594595168, subwayLine=YUS, stationId=SGU2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=0.5800795555555556, timeString=00.58, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595169, subwayLine=YUS, stationId=SGU2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=1.3711888888888888, timeString=01.37, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595170, subwayLine=YUS, stationId=SGU2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=4.758597777777778, timeString=04.76, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595171, subwayLine=YUS, stationId=SPA2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=1.747786222222222, timeString=01.75, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595172, subwayLine=YUS, stationId=SPA2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=2.5388955555555555, timeString=02.54, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595173, subwayLine=YUS, stationId=SPA2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=5.926304444444444, timeString=05.93, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595174, subwayLine=YUS, stationId=DUP2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=2.745595111111111, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595175, subwayLine=YUS, stationId=DUP2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.5367044444444447, timeString=03.54, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595176, subwayLine=YUS, stationId=DUP2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=6.924113333333333, timeString=06.92, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595177, subwayLine=YUS, stationId=SCW2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=5.370132888888889, timeString=05.37, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595178, subwayLine=YUS, stationId=SCW2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=6.1612422222222225, timeString=06.16, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595179, subwayLine=YUS, stationId=SCW2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=9.54865111111111, timeString=09.55, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595180, subwayLine=YUS, stationId=EGW2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=10.183304, timeString=10.18, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594595181, subwayLine=YUS, stationId=EGW2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=10.974413333333334, timeString=10.97, trainDestination=SHW2, createDate=Sun Sep 17 12:08:55 EDT 2017, systemMessageType=Normal]
