NTASData [id=16593207464, subwayLine=YUS, stationId=LAW1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.3031066666666667, timeString=00.30, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207465, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.376102222222222, timeString=10.38, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207466, subwayLine=YUS, stationId=LAW1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=11.704675555555555, timeString=11.70, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207467, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.8177733333333332, timeString=03.82, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207468, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=13.890768888888887, timeString=13.89, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207469, subwayLine=YUS, stationId=YKM1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=15.219342222222224, timeString=15.22, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207470, subwayLine=YUS, stationId=SHP1, trainId=128, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207471, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.404124444444443, timeString=07.40, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207472, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=17.47712, timeString=17.48, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207473, subwayLine=YUS, stationId=NYC1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=1.4612177777777777, timeString=01.46, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207474, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.865342222222223, timeString=08.87, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207475, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=18.938337777777775, timeString=18.94, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207476, subwayLine=YUS, stationId=FIN1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207477, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=11.472382222222222, timeString=11.47, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207478, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=21.545377777777777, timeString=21.55, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207479, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207480, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=11.472382222222222, timeString=11.47, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207481, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=21.545377777777777, timeString=21.55, trainDestination=FIN1, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207482, subwayLine=YUS, stationId=NYC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.066431111111111, timeString=02.07, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207483, subwayLine=YUS, stationId=SHP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.5270844444444442, timeString=03.53, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207484, subwayLine=YUS, stationId=YKM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.107791111111111, timeString=07.11, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207485, subwayLine=YUS, stationId=LAW2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207486, subwayLine=YUS, stationId=LAW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.620764444444445, timeString=10.62, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207487, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207488, subwayLine=YUS, stationId=EGL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=14.903639999999998, timeString=14.90, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207489, subwayLine=YUS, stationId=DAV2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.8449733333333334, timeString=00.84, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207490, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207491, subwayLine=YUS, stationId=DAV2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=16.51330666666667, timeString=16.51, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207492, subwayLine=YUS, stationId=STC2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.884182222222222, timeString=02.88, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207493, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.931751111111111, timeString=07.93, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207494, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=18.55251555555556, timeString=18.55, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207495, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.288391111111111, timeString=04.29, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207496, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.33596, timeString=09.34, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207497, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=19.95672444444444, timeString=19.96, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207498, subwayLine=YUS, stationId=ROS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.3070844444444445, timeString=05.31, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207499, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.354653333333335, timeString=10.35, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207500, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=20.975417777777775, timeString=20.98, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207501, subwayLine=YUS, stationId=BLO2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207502, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.635093333333334, timeString=06.64, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207503, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.682662222222222, timeString=11.68, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207504, subwayLine=YUS, stationId=WEL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207505, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.58944, timeString=07.59, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207506, subwayLine=YUS, stationId=WEL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.63700888888889, timeString=12.64, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207507, subwayLine=YUS, stationId=COL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207508, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.518951111111111, timeString=08.52, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207509, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.56652, timeString=13.57, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207510, subwayLine=YUS, stationId=DUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207511, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.385808888888889, timeString=09.39, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207512, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.433377777777778, timeString=14.43, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207513, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.5075066666666666, timeString=03.51, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207514, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=10.1426, timeString=10.14, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207515, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.190168888888888, timeString=15.19, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207516, subwayLine=YUS, stationId=KNG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.3331599999999995, timeString=04.33, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207517, subwayLine=YUS, stationId=KNG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=10.968253333333333, timeString=10.97, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207518, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=16.015822222222223, timeString=16.02, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593207519, subwayLine=YUS, stationId=UNI2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.140186666666667, timeString=05.14, trainDestination=MUS2, createDate=Sun Sep 17 10:25:08 EDT 2017, systemMessageType=Normal]
