NTASData [id=16593753026, subwayLine=YUS, stationId=WIL1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.11020213333333333, timeString=00.11, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753027, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753028, subwayLine=YUS, stationId=YKD1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.28786666666666666, timeString=00.29, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753029, subwayLine=YUS, stationId=YKD1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=2.1257043555555555, timeString=02.13, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753030, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.3989821333333334, timeString=03.40, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753031, subwayLine=YUS, stationId=LWW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.306191111111111, timeString=02.31, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753032, subwayLine=YUS, stationId=LWW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.1440288, timeString=04.14, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753033, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=5.417306577777778, timeString=05.42, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753034, subwayLine=YUS, stationId=GCN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.6646800000000006, timeString=03.66, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753035, subwayLine=YUS, stationId=GCN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=5.502517688888888, timeString=05.50, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753036, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=6.775795466666667, timeString=06.78, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753037, subwayLine=YUS, stationId=EGW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.484884444444444, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753038, subwayLine=YUS, stationId=EGW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.3227221333333326, timeString=07.32, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753039, subwayLine=YUS, stationId=EGW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=8.595999911111111, timeString=08.60, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753040, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=10.18432, timeString=10.18, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753041, subwayLine=YUS, stationId=SCW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=12.022157688888889, timeString=12.02, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753042, subwayLine=YUS, stationId=SCW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=13.295435466666667, timeString=13.30, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753043, subwayLine=YUS, stationId=DUP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=12.808857777777778, timeString=12.81, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753044, subwayLine=YUS, stationId=DUP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=14.646695466666666, timeString=14.65, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753045, subwayLine=YUS, stationId=DUP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=15.919973244444444, timeString=15.92, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753046, subwayLine=YUS, stationId=SPA1, trainId=16, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753047, subwayLine=YUS, stationId=SPA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=13.809488888888888, timeString=13.81, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753048, subwayLine=YUS, stationId=SPA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=15.647326577777777, timeString=15.65, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753049, subwayLine=YUS, stationId=SGU1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.1296066666666666, timeString=01.13, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593753050, subwayLine=YUS, stationId=SGU1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=14.939095555555555, timeString=14.94, trainDestination=FIN1, createDate=Sun Sep 17 11:06:15 EDT 2017, systemMessageType=Normal]
