NTASData [id=16593679766, subwayLine=YUS, stationId=SGU2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.28363333333333335, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679767, subwayLine=YUS, stationId=SGU2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=14.119748888888887, timeString=14.12, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679768, subwayLine=YUS, stationId=SGU2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=23.011491111111113, timeString=23.01, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679769, subwayLine=YUS, stationId=SPA2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.45134, timeString=01.45, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679770, subwayLine=YUS, stationId=SPA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=15.287455555555557, timeString=15.29, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679771, subwayLine=YUS, stationId=SPA2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=24.179197777777777, timeString=24.18, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679772, subwayLine=YUS, stationId=DUP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.449148888888889, timeString=02.45, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679773, subwayLine=YUS, stationId=DUP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=16.285264444444444, timeString=16.29, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679774, subwayLine=YUS, stationId=DUP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=25.177006666666664, timeString=25.18, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679775, subwayLine=YUS, stationId=SCW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=5.073686666666666, timeString=05.07, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679776, subwayLine=YUS, stationId=SCW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=18.909802222222222, timeString=18.91, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679777, subwayLine=YUS, stationId=SCW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=27.801544444444446, timeString=27.80, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679778, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=9.886857777777779, timeString=09.89, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679779, subwayLine=YUS, stationId=EGW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=23.722973333333336, timeString=23.72, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679780, subwayLine=YUS, stationId=EGW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=32.614715555555556, timeString=32.61, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679781, subwayLine=YUS, stationId=GCN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.8069259259259259, timeString=00.81, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679782, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.706497777777779, timeString=11.71, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679783, subwayLine=YUS, stationId=GCN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=25.542613333333335, timeString=25.54, trainDestination=SHW2, createDate=Sun Sep 17 11:00:42 EDT 2017, systemMessageType=Normal]
