NTASData [id=16594579372, subwayLine=BD, stationId=WDB2, trainId=206, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579373, subwayLine=BD, stationId=WDB2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=7.440019616099073, timeString=07.44, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579374, subwayLine=BD, stationId=COX2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=1.3072677399380805, timeString=01.31, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579375, subwayLine=BD, stationId=COX2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=8.747287356037154, timeString=08.75, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579376, subwayLine=BD, stationId=GWD2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=2.2501909597523224, timeString=02.25, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579377, subwayLine=BD, stationId=GWD2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=9.690210575851394, timeString=09.69, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579378, subwayLine=BD, stationId=DON2, trainId=205, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579379, subwayLine=BD, stationId=DON2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=3.441672445820434, timeString=03.44, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579380, subwayLine=BD, stationId=DON2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=10.881692061919507, timeString=10.88, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579381, subwayLine=BD, stationId=PAP2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=0.9304669969040249, timeString=00.93, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16594579382, subwayLine=BD, stationId=PAP2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=4.372139442724459, timeString=04.37, trainDestination=KIP2, createDate=Sun Sep 17 12:07:46 EDT 2017, systemMessageType=Normal]
