NTASData [id=16593773653, subwayLine=YUS, stationId=YKM1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=1.3405555555555555, timeString=01.34, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773654, subwayLine=YUS, stationId=YKM1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=8.162737777777778, timeString=08.16, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773655, subwayLine=YUS, stationId=YKM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=12.861351111111112, timeString=12.86, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773656, subwayLine=YUS, stationId=SHP1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=4.9269066666666665, timeString=04.93, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773657, subwayLine=YUS, stationId=SHP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=11.74908888888889, timeString=11.75, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773658, subwayLine=YUS, stationId=SHP1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=16.447702222222222, timeString=16.45, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773659, subwayLine=YUS, stationId=NYC1, trainId=110, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773660, subwayLine=YUS, stationId=NYC1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=6.388124444444444, timeString=06.39, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773661, subwayLine=YUS, stationId=NYC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=13.210306666666668, timeString=13.21, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773662, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.268871111111111, timeString=01.27, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773663, subwayLine=YUS, stationId=FIN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.60704, timeString=02.61, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773664, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=8.995164444444443, timeString=09.00, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773665, subwayLine=YUS, stationId=FIN2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773666, subwayLine=YUS, stationId=FIN2, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.268871111111111, timeString=01.27, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773667, subwayLine=YUS, stationId=FIN2, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.60704, timeString=02.61, trainDestination=FIN1, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773668, subwayLine=YUS, stationId=NYC2, trainId=107, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773669, subwayLine=YUS, stationId=SHP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=1.4606533333333336, timeString=01.46, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773670, subwayLine=YUS, stationId=YKM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.04136, timeString=05.04, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773671, subwayLine=YUS, stationId=LAW2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773672, subwayLine=YUS, stationId=LAW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=8.554333333333332, timeString=08.55, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773673, subwayLine=YUS, stationId=EGL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773674, subwayLine=YUS, stationId=EGL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773675, subwayLine=YUS, stationId=DAV2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.8449733333333334, timeString=00.84, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773676, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773677, subwayLine=YUS, stationId=DAV2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=14.446875555555556, timeString=14.45, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773678, subwayLine=YUS, stationId=STC2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.3770488888888889, timeString=00.38, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773679, subwayLine=YUS, stationId=STC2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.884182222222222, timeString=02.88, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773680, subwayLine=YUS, stationId=STC2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=7.931751111111111, timeString=07.93, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773681, subwayLine=YUS, stationId=SUM2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=1.7812577777777778, timeString=01.78, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773682, subwayLine=YUS, stationId=SUM2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.288391111111111, timeString=04.29, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773683, subwayLine=YUS, stationId=SUM2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=9.33596, timeString=09.34, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773684, subwayLine=YUS, stationId=ROS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.7999511111111115, timeString=02.80, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773685, subwayLine=YUS, stationId=ROS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.3070844444444445, timeString=05.31, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773686, subwayLine=YUS, stationId=ROS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.354653333333335, timeString=10.35, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773687, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773688, subwayLine=YUS, stationId=BLO2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.12796, timeString=04.13, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773689, subwayLine=YUS, stationId=BLO2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.635093333333334, timeString=06.64, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773690, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773691, subwayLine=YUS, stationId=WEL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.082306666666668, timeString=05.08, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773692, subwayLine=YUS, stationId=WEL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.58944, timeString=07.59, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773693, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773694, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773695, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.011817777777779, timeString=06.01, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773696, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.8668577777777778, timeString=00.87, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773697, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773698, subwayLine=YUS, stationId=DUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.8786755555555565, timeString=06.88, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773699, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.623648888888889, timeString=01.62, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593773700, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.5075066666666666, timeString=03.51, trainDestination=SHW2, createDate=Sun Sep 17 11:07:42 EDT 2017, systemMessageType=Normal]
