NTASData [id=16593724119, subwayLine=YUS, stationId=STA2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=0.42291, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724130, subwayLine=YUS, stationId=QPK2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.9077022222222215, timeString=05.91, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724131, subwayLine=YUS, stationId=MUS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.2625333333333333, timeString=01.26, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724132, subwayLine=YUS, stationId=MUS2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=4.276985555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724133, subwayLine=YUS, stationId=MUS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=7.170235555555555, timeString=07.17, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724134, subwayLine=YUS, stationId=SGU2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.4220555555555556, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724135, subwayLine=YUS, stationId=SGU2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=5.436507777777777, timeString=05.44, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724136, subwayLine=YUS, stationId=SGU2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=8.329757777777777, timeString=08.33, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724137, subwayLine=YUS, stationId=SPA2, trainId=126, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724138, subwayLine=YUS, stationId=SPA2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.5897622222222223, timeString=03.59, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724139, subwayLine=YUS, stationId=SPA2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=6.604214444444445, timeString=06.60, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724140, subwayLine=YUS, stationId=DUP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.997808888888889, timeString=01.00, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724141, subwayLine=YUS, stationId=DUP2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=4.587571111111111, timeString=04.59, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724142, subwayLine=YUS, stationId=DUP2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=7.602023333333333, timeString=07.60, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724143, subwayLine=YUS, stationId=SCW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.622346666666667, timeString=03.62, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724144, subwayLine=YUS, stationId=SCW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=7.2121088888888885, timeString=07.21, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724145, subwayLine=YUS, stationId=SCW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=10.226561111111112, timeString=10.23, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724146, subwayLine=YUS, stationId=EGW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.3380185185185183, timeString=02.34, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724147, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.435517777777777, timeString=08.44, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724148, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.02528, timeString=12.03, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724149, subwayLine=YUS, stationId=GCN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.157658518518518, timeString=04.16, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724150, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.255157777777777, timeString=10.26, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724151, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.844920000000002, timeString=13.84, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724152, subwayLine=YUS, stationId=LWW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.521791851851852, timeString=05.52, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724153, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.619291111111112, timeString=11.62, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724154, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=15.209053333333333, timeString=15.21, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724155, subwayLine=YUS, stationId=YKD2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.4702037037037037, timeString=01.47, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724156, subwayLine=YUS, stationId=YKD2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.548018518518518, timeString=07.55, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724157, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=13.645517777777778, timeString=13.65, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724158, subwayLine=YUS, stationId=WIL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.489657037037037, timeString=03.49, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724159, subwayLine=YUS, stationId=WIL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.56747185185185, timeString=09.57, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724160, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.664971111111111, timeString=15.66, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724161, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724162, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.340934814814815, timeString=07.34, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724163, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.418749629629628, timeString=13.42, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724164, subwayLine=YUS, stationId=SHW1, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724165, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.340934814814815, timeString=07.34, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724166, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.418749629629628, timeString=13.42, trainDestination=SHW2, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724167, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.142905837037037, timeString=03.14, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724168, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=5.158408059259259, timeString=05.16, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724169, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=7.176732503703703, timeString=07.18, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724170, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=8.535221392592591, timeString=08.54, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724171, subwayLine=YUS, stationId=EGW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=10.355425837037036, timeString=10.36, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724172, subwayLine=YUS, stationId=SCW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=15.054861392592594, timeString=15.05, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724173, subwayLine=YUS, stationId=DUP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.8776111111111111, timeString=00.88, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724174, subwayLine=YUS, stationId=DUP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=17.679399170370374, timeString=17.68, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724175, subwayLine=YUS, stationId=SPA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.8782422222222221, timeString=01.88, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724176, subwayLine=YUS, stationId=SPA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=18.680030281481482, timeString=18.68, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724177, subwayLine=YUS, stationId=SGU1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.007848888888889, timeString=03.01, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724178, subwayLine=YUS, stationId=SGU1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=19.809636948148146, timeString=19.81, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724179, subwayLine=YUS, stationId=MUS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.209845555555556, timeString=04.21, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724180, subwayLine=YUS, stationId=MUS1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=21.011633614814812, timeString=21.01, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724181, subwayLine=YUS, stationId=QPK1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.472378888888889, timeString=05.47, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724182, subwayLine=YUS, stationId=QPK1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=22.27416694814815, timeString=22.27, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724183, subwayLine=YUS, stationId=STP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.623152222222222, timeString=06.62, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724184, subwayLine=YUS, stationId=STP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=23.42494028148148, timeString=23.42, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724185, subwayLine=YUS, stationId=OSG1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=0.31213777777777774, timeString=00.31, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724186, subwayLine=YUS, stationId=OSG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.374298888888887, timeString=07.37, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724187, subwayLine=YUS, stationId=OSG1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=24.176086948148146, timeString=24.18, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724188, subwayLine=YUS, stationId=STA1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.1459755555555555, timeString=01.15, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724189, subwayLine=YUS, stationId=STA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.208136666666666, timeString=08.21, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724190, subwayLine=YUS, stationId=STA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=25.009924725925924, timeString=25.01, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724191, subwayLine=YUS, stationId=UNI1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.052908888888889, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724192, subwayLine=YUS, stationId=UNI1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.11507, timeString=09.12, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724193, subwayLine=YUS, stationId=UNI1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=25.91685805925926, timeString=25.92, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724194, subwayLine=YUS, stationId=KNG1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.8478, timeString=02.85, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724195, subwayLine=YUS, stationId=KNG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.90996111111111, timeString=09.91, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724196, subwayLine=YUS, stationId=KNG1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=26.711749170370368, timeString=26.71, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724197, subwayLine=YUS, stationId=QUN1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=3.6734533333333337, timeString=03.67, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724198, subwayLine=YUS, stationId=QUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=10.735614444444442, timeString=10.74, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724199, subwayLine=YUS, stationId=QUN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=27.5374025037037, timeString=27.54, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724200, subwayLine=YUS, stationId=DUN1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=4.427986666666667, timeString=04.43, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724201, subwayLine=YUS, stationId=DUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.490147777777777, timeString=11.49, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724202, subwayLine=YUS, stationId=DUN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=28.29193583703703, timeString=28.29, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724203, subwayLine=YUS, stationId=COL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=5.294844444444444, timeString=05.29, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724204, subwayLine=YUS, stationId=COL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=12.357005555555553, timeString=12.36, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724205, subwayLine=YUS, stationId=COL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=29.15879361481481, timeString=29.16, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724206, subwayLine=YUS, stationId=WEL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=6.212502222222222, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724207, subwayLine=YUS, stationId=WEL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=13.274663333333331, timeString=13.27, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724208, subwayLine=YUS, stationId=WEL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=30.07645139259259, timeString=30.08, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724209, subwayLine=YUS, stationId=BLO1, trainId=114, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724210, subwayLine=YUS, stationId=BLO1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=0.6993466666666667, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724211, subwayLine=YUS, stationId=BLO1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.166848888888888, timeString=07.17, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724212, subwayLine=YUS, stationId=ROS1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=1.3285733333333334, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724213, subwayLine=YUS, stationId=ROS1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.02792, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724214, subwayLine=YUS, stationId=ROS1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=8.495422222222222, timeString=08.50, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724215, subwayLine=YUS, stationId=SUM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=2.357991111111111, timeString=02.36, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724216, subwayLine=YUS, stationId=SUM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=3.0573377777777777, timeString=03.06, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724217, subwayLine=YUS, stationId=SUM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=9.52484, timeString=09.52, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724218, subwayLine=YUS, stationId=STC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=0.7518400000000001, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724219, subwayLine=YUS, stationId=STC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=3.7661511111111112, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724220, subwayLine=YUS, stationId=STC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.465497777777777, timeString=04.47, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724221, subwayLine=YUS, stationId=DAV1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.7842755555555554, timeString=02.78, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724222, subwayLine=YUS, stationId=DAV1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=5.798586666666667, timeString=05.80, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724223, subwayLine=YUS, stationId=DAV1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=6.497933333333332, timeString=06.50, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724224, subwayLine=YUS, stationId=EGL1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=4.398457777777778, timeString=04.40, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724225, subwayLine=YUS, stationId=EGL1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=7.412768888888889, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724226, subwayLine=YUS, stationId=EGL1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=8.112115555555555, timeString=08.11, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724227, subwayLine=YUS, stationId=LAW1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=3.576884444444444, timeString=03.58, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593724228, subwayLine=YUS, stationId=LAW1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=8.690364444444445, timeString=08.69, trainDestination=FIN1, createDate=Sun Sep 17 11:04:10 EDT 2017, systemMessageType=Normal]
