NTASData [id=16593550135, subwayLine=YUS, stationId=ROS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=0.2619022222222222, timeString=00.26, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550191, subwayLine=YUS, stationId=DUN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=4.115848888888889, timeString=04.12, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550192, subwayLine=YUS, stationId=DUN1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=6.227742222222222, timeString=06.23, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550193, subwayLine=YUS, stationId=COL1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=1.6213911111111112, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550194, subwayLine=YUS, stationId=COL1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=4.982706666666667, timeString=04.98, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550195, subwayLine=YUS, stationId=COL1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=7.0946, timeString=07.09, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550196, subwayLine=YUS, stationId=WEL1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=2.539048888888889, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550197, subwayLine=YUS, stationId=WEL1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=5.900364444444444, timeString=05.90, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550198, subwayLine=YUS, stationId=WEL1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=8.012257777777778, timeString=08.01, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550199, subwayLine=YUS, stationId=BLO1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=3.493395555555556, timeString=03.49, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550200, subwayLine=YUS, stationId=BLO1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=6.854711111111111, timeString=06.85, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550201, subwayLine=YUS, stationId=BLO1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=8.966604444444444, timeString=08.97, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550202, subwayLine=YUS, stationId=ROS1, trainId=110, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550203, subwayLine=YUS, stationId=ROS1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=4.82196888888889, timeString=04.82, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550204, subwayLine=YUS, stationId=ROS1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=8.183284444444444, timeString=08.18, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550205, subwayLine=YUS, stationId=SUM1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.0294177777777778, timeString=01.03, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550206, subwayLine=YUS, stationId=SUM1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=5.8513866666666665, timeString=05.85, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550207, subwayLine=YUS, stationId=SUM1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=9.212702222222221, timeString=09.21, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550208, subwayLine=YUS, stationId=STC1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550209, subwayLine=YUS, stationId=STC1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.437577777777778, timeString=02.44, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550210, subwayLine=YUS, stationId=STC1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=7.259546666666667, timeString=07.26, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550211, subwayLine=YUS, stationId=DAV1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.0324355555555558, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550212, subwayLine=YUS, stationId=DAV1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.470013333333333, timeString=04.47, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550213, subwayLine=YUS, stationId=DAV1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=9.291982222222222, timeString=09.29, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550214, subwayLine=YUS, stationId=EGL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.646617777777778, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550215, subwayLine=YUS, stationId=EGL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=6.0841955555555565, timeString=06.08, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550216, subwayLine=YUS, stationId=EGL1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=10.906164444444444, timeString=10.91, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550217, subwayLine=YUS, stationId=LAW1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.3416844444444445, timeString=01.34, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550218, subwayLine=YUS, stationId=LAW1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=7.938524444444444, timeString=07.94, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550219, subwayLine=YUS, stationId=LAW1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=10.376102222222222, timeString=10.38, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550220, subwayLine=YUS, stationId=YKM1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.8263466666666667, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550221, subwayLine=YUS, stationId=YKM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.921, timeString=02.92, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550222, subwayLine=YUS, stationId=YKM1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.8563511111111115, timeString=04.86, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550223, subwayLine=YUS, stationId=SHP1, trainId=5, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550224, subwayLine=YUS, stationId=SHP1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=4.412697777777777, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550225, subwayLine=YUS, stationId=SHP1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=6.50735111111111, timeString=06.51, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550226, subwayLine=YUS, stationId=NYC1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=1.4612177777777777, timeString=01.46, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550227, subwayLine=YUS, stationId=NYC1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=5.873915555555555, timeString=05.87, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550228, subwayLine=YUS, stationId=NYC1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=7.968568888888888, timeString=07.97, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550229, subwayLine=YUS, stationId=FIN1, trainId=104, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550230, subwayLine=YUS, stationId=FIN1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550231, subwayLine=YUS, stationId=FIN1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=8.480955555555555, timeString=08.48, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550232, subwayLine=YUS, stationId=FIN2, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550233, subwayLine=YUS, stationId=FIN2, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=8.480955555555555, timeString=08.48, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550234, subwayLine=YUS, stationId=FIN2, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=10.575608888888889, timeString=10.58, trainDestination=FIN1, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550235, subwayLine=YUS, stationId=SHP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.6355644444444444, timeString=00.64, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550236, subwayLine=YUS, stationId=YKM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.216271111111111, timeString=04.22, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550237, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.7292444444444435, timeString=07.73, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550238, subwayLine=YUS, stationId=EGL2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=0.39285333333333333, timeString=00.39, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550239, subwayLine=YUS, stationId=EGL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.0649333333333333, timeString=03.06, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550240, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.01212, timeString=12.01, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550241, subwayLine=YUS, stationId=DAV2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=2.00252, timeString=02.00, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550242, subwayLine=YUS, stationId=DAV2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.6746, timeString=04.67, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550243, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.621786666666665, timeString=13.62, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593550244, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=4.041728888888889, timeString=04.04, trainDestination=MUS2, createDate=Sun Sep 17 10:50:34 EDT 2017, systemMessageType=Normal]
