NTASData [id=16593313512, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=0.9414933333333334, timeString=00.94, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313513, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=9.917466666666668, timeString=09.92, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313514, subwayLine=YUS, stationId=STC2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=18.829093333333333, timeString=18.83, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313515, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.345702222222222, timeString=02.35, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313516, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.321675555555556, timeString=11.32, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313517, subwayLine=YUS, stationId=SUM2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=20.23330222222222, timeString=20.23, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313518, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.3643955555555554, timeString=03.36, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313519, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=12.34036888888889, timeString=12.34, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313520, subwayLine=YUS, stationId=ROS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=21.251995555555553, timeString=21.25, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313521, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313522, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.692404444444445, timeString=04.69, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313523, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=13.668377777777778, timeString=13.67, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313524, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313525, subwayLine=YUS, stationId=WEL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.6467511111111115, timeString=05.65, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313526, subwayLine=YUS, stationId=WEL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=14.622724444444446, timeString=14.62, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313527, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313528, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.576262222222223, timeString=06.58, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313529, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.552235555555555, timeString=15.55, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313530, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313531, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.44312, timeString=07.44, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313532, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=16.419093333333333, timeString=16.42, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313533, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.5075066666666666, timeString=03.51, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593313534, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=8.199911111111112, timeString=08.20, trainDestination=MUS2, createDate=Sun Sep 17 10:32:44 EDT 2017, systemMessageType=Normal]
