NTASData [id=16593243585, subwayLine=YUS, stationId=COL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.2816577777777778, timeString=00.28, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243586, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.634768888888889, timeString=05.63, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243587, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.77471111111111, timeString=09.77, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243588, subwayLine=YUS, stationId=DUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.1485155555555555, timeString=01.15, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243589, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.501626666666667, timeString=06.50, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243590, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.641568888888889, timeString=10.64, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243591, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.9053066666666667, timeString=01.91, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243592, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.258417777777778, timeString=07.26, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243593, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.39836, timeString=11.40, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243594, subwayLine=YUS, stationId=KNG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.73096, timeString=02.73, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243595, subwayLine=YUS, stationId=KNG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.084071111111111, timeString=08.08, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243596, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.224013333333332, timeString=12.22, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243597, subwayLine=YUS, stationId=UNI2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.537986666666667, timeString=03.54, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243598, subwayLine=YUS, stationId=UNI2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.891097777777777, timeString=08.89, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243599, subwayLine=YUS, stationId=UNI2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.031039999999999, timeString=13.03, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243600, subwayLine=YUS, stationId=STA2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.464675555555555, timeString=04.46, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243601, subwayLine=YUS, stationId=STA2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.817786666666667, timeString=09.82, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243602, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.957728888888887, timeString=13.96, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243603, subwayLine=YUS, stationId=OSG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.159942222222222, timeString=05.16, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243604, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=10.513053333333332, timeString=10.51, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243605, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.652995555555554, timeString=14.65, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243606, subwayLine=YUS, stationId=STP2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.91391111111111, timeString=05.91, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243607, subwayLine=YUS, stationId=STP2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=11.26702222222222, timeString=11.27, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243608, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.40696444444444, timeString=15.41, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243609, subwayLine=YUS, stationId=QPK2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=0.8873066666666667, timeString=00.89, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243610, subwayLine=YUS, stationId=QPK2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=7.056217777777777, timeString=07.06, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243611, subwayLine=YUS, stationId=QPK2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=12.409328888888886, timeString=12.41, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243612, subwayLine=YUS, stationId=MUS2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=0.21166666666666667, timeString=00.21, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243613, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16593243614, subwayLine=YUS, stationId=MUS2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=2.14984, timeString=02.15, trainDestination=MUS2, createDate=Sun Sep 17 10:27:42 EDT 2017, systemMessageType=Normal]
