NTASData [id=16593744304, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744305, subwayLine=YUS, stationId=YKD1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.28786666666666666, timeString=00.29, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744306, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.3989821333333334, timeString=03.40, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744307, subwayLine=YUS, stationId=LWW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.306191111111111, timeString=02.31, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744308, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=5.417306577777778, timeString=05.42, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744309, subwayLine=YUS, stationId=GCN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.6646800000000006, timeString=03.66, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744310, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=6.775795466666667, timeString=06.78, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744311, subwayLine=YUS, stationId=EGW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.484884444444444, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744312, subwayLine=YUS, stationId=EGW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=8.595999911111111, timeString=08.60, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744313, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=10.18432, timeString=10.18, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593744314, subwayLine=YUS, stationId=SCW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=13.295435466666667, timeString=13.30, trainDestination=FIN1, createDate=Sun Sep 17 11:05:36 EDT 2017, systemMessageType=Normal]
