NTASData [id=16594183092, subwayLine=YUS, stationId=OSG1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=0.4961466666666666, timeString=00.50, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183093, subwayLine=YUS, stationId=OSG1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=2.9094533333333334, timeString=02.91, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183094, subwayLine=YUS, stationId=OSG1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183095, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183096, subwayLine=YUS, stationId=STA1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=1.3299844444444444, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183097, subwayLine=YUS, stationId=STA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=3.743291111111111, timeString=03.74, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183098, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.9069333333333333, timeString=00.91, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183099, subwayLine=YUS, stationId=UNI1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=2.2369177777777773, timeString=02.24, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183100, subwayLine=YUS, stationId=UNI1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.6502244444444445, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183101, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.7018244444444444, timeString=01.70, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183102, subwayLine=YUS, stationId=KNG1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=3.031808888888889, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183103, subwayLine=YUS, stationId=KNG1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=5.445115555555555, timeString=05.45, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183104, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.527477777777778, timeString=02.53, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183105, subwayLine=YUS, stationId=QUN1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=3.8574622222222223, timeString=03.86, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183106, subwayLine=YUS, stationId=QUN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=6.27076888888889, timeString=06.27, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183107, subwayLine=YUS, stationId=DUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.282011111111111, timeString=03.28, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183108, subwayLine=YUS, stationId=DUN1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=4.611995555555556, timeString=04.61, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183109, subwayLine=YUS, stationId=DUN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.025302222222223, timeString=07.03, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183110, subwayLine=YUS, stationId=COL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.148868888888889, timeString=04.15, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183111, subwayLine=YUS, stationId=COL1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=5.478853333333333, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183112, subwayLine=YUS, stationId=COL1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.8921600000000005, timeString=07.89, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183113, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183114, subwayLine=YUS, stationId=WEL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.066526666666666, timeString=05.07, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183115, subwayLine=YUS, stationId=WEL1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=6.39651111111111, timeString=06.40, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183116, subwayLine=YUS, stationId=BLO1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.9543466666666667, timeString=00.95, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183117, subwayLine=YUS, stationId=BLO1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=6.020873333333332, timeString=06.02, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183118, subwayLine=YUS, stationId=BLO1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=7.350857777777778, timeString=07.35, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183119, subwayLine=YUS, stationId=ROS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.28292, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183120, subwayLine=YUS, stationId=ROS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=7.349446666666667, timeString=07.35, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183121, subwayLine=YUS, stationId=ROS1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=8.67943111111111, timeString=08.68, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183122, subwayLine=YUS, stationId=SUM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.312337777777778, timeString=03.31, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183123, subwayLine=YUS, stationId=SUM1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=8.378864444444444, timeString=08.38, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183124, subwayLine=YUS, stationId=SUM1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=9.708848888888888, timeString=09.71, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16594183125, subwayLine=YUS, stationId=STC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.7518400000000001, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:37:36 EDT 2017, systemMessageType=Normal]
