NTASData [id=16592986052, subwayLine=BD, stationId=WAR1, trainId=208, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986064, subwayLine=BD, stationId=WDB2, trainId=204, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986065, subwayLine=BD, stationId=WDB2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=9.15803130650155, timeString=09.16, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986066, subwayLine=BD, stationId=COX2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=1.3072677399380805, timeString=01.31, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986067, subwayLine=BD, stationId=COX2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=10.465299046439629, timeString=10.47, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986068, subwayLine=BD, stationId=GWD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=2.2501909597523224, timeString=02.25, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986069, subwayLine=BD, stationId=GWD2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=11.408222266253873, timeString=11.41, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986070, subwayLine=BD, stationId=DON2, trainId=203, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986071, subwayLine=BD, stationId=DON2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=3.441672445820434, timeString=03.44, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986072, subwayLine=BD, stationId=DON2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=12.599703752321982, timeString=12.60, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986073, subwayLine=BD, stationId=PAP2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=0.9304669969040249, timeString=00.93, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986074, subwayLine=BD, stationId=PAP2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=4.372139442724459, timeString=04.37, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986075, subwayLine=BD, stationId=PAP2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=13.53017074922601, timeString=13.53, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986076, subwayLine=BD, stationId=CHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=1.9580359133126939, timeString=01.96, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986077, subwayLine=BD, stationId=CHE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=5.399708359133127, timeString=05.40, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986078, subwayLine=BD, stationId=CHE2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=14.557739665634676, timeString=14.56, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986079, subwayLine=BD, stationId=BRD2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=3.036092165944273, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986080, subwayLine=BD, stationId=BRD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=6.477764611764707, timeString=06.48, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986081, subwayLine=BD, stationId=BRD2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=15.635795918266256, timeString=15.64, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986082, subwayLine=BD, stationId=CFK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.1088869349845203, timeString=01.11, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986083, subwayLine=BD, stationId=CFK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=4.399979100928793, timeString=04.40, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986084, subwayLine=BD, stationId=CFK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=7.841651546749228, timeString=07.84, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986085, subwayLine=BD, stationId=SHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=2.0716268730650156, timeString=02.07, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986086, subwayLine=BD, stationId=SHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=5.3627190390092885, timeString=05.36, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986087, subwayLine=BD, stationId=SHE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=8.804391484829724, timeString=08.80, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986088, subwayLine=BD, stationId=YNG2, trainId=201, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986089, subwayLine=BD, stationId=YNG2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.429002600619196, timeString=03.43, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986090, subwayLine=BD, stationId=YNG2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.720094766563468, timeString=06.72, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986091, subwayLine=BD, stationId=BAU2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=0.7904760371517028, timeString=00.79, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986092, subwayLine=BD, stationId=BAU2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=4.219478637770898, timeString=04.22, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986093, subwayLine=BD, stationId=BAU2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=7.51057080371517, timeString=07.51, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986094, subwayLine=BD, stationId=SGL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=1.918544024767802, timeString=01.92, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986095, subwayLine=BD, stationId=SGL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=5.3475466253869985, timeString=05.35, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986096, subwayLine=BD, stationId=SGL2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=8.638638791331271, timeString=08.64, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986097, subwayLine=BD, stationId=BSP2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=2.724307244582044, timeString=02.72, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986098, subwayLine=BD, stationId=BSP2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=6.153309845201239, timeString=06.15, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986099, subwayLine=BD, stationId=BSP2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.444402011145511, timeString=09.44, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986100, subwayLine=BD, stationId=BAT2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=3.655340433436533, timeString=03.66, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986101, subwayLine=BD, stationId=BAT2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=7.084343034055728, timeString=07.08, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986102, subwayLine=BD, stationId=BAT2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=10.375435200000002, timeString=10.38, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986103, subwayLine=BD, stationId=CHR2, trainId=222, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986104, subwayLine=BD, stationId=CHR2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.623742291021673, timeString=04.62, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986105, subwayLine=BD, stationId=CHR2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=8.052744891640867, timeString=08.05, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986106, subwayLine=BD, stationId=OSS2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=1.3186425362229106, timeString=01.32, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986107, subwayLine=BD, stationId=OSS2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=5.942384827244583, timeString=05.94, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986108, subwayLine=BD, stationId=OSS2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=9.371387427863777, timeString=09.37, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986109, subwayLine=BD, stationId=DUF2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=2.614869533126935, timeString=02.61, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986110, subwayLine=BD, stationId=DUF2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=7.238611824148608, timeString=07.24, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986111, subwayLine=BD, stationId=DUF2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=10.667614424767802, timeString=10.67, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986112, subwayLine=BD, stationId=LAN2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=3.440591019195047, timeString=03.44, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986113, subwayLine=BD, stationId=LAN2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=8.06433331021672, timeString=08.06, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986114, subwayLine=BD, stationId=LAN2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=11.493335910835913, timeString=11.49, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986115, subwayLine=BD, stationId=DNW2, trainId=221, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986116, subwayLine=BD, stationId=DNW2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=4.824011576470589, timeString=04.82, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986117, subwayLine=BD, stationId=DNW2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.447753867492262, timeString=09.45, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986118, subwayLine=BD, stationId=KEL2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=1.1358531269349847, timeString=01.14, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986119, subwayLine=BD, stationId=KEL2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=5.959864703405573, timeString=05.96, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986120, subwayLine=BD, stationId=KEL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=10.583606994427246, timeString=10.58, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986121, subwayLine=BD, stationId=HPK2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=2.331581052631579, timeString=02.33, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986122, subwayLine=BD, stationId=HPK2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=7.155592629102168, timeString=07.16, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986123, subwayLine=BD, stationId=HPK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=11.77933492012384, timeString=11.78, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986124, subwayLine=BD, stationId=RUN2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=3.551938328173375, timeString=03.55, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986125, subwayLine=BD, stationId=RUN2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=8.375949904643964, timeString=08.38, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986126, subwayLine=BD, stationId=RUN2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=12.999692195665636, timeString=13.00, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986127, subwayLine=BD, stationId=JNE2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=0.4446305386996905, timeString=00.44, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986128, subwayLine=BD, stationId=JNE2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=4.766803541795666, timeString=04.77, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986129, subwayLine=BD, stationId=JNE2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=9.590815118266255, timeString=09.59, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986130, subwayLine=BD, stationId=OML2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=2.0482997647058823, timeString=02.05, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986131, subwayLine=BD, stationId=OML2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=6.370472767801857, timeString=06.37, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986132, subwayLine=BD, stationId=OML2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=11.194484344272446, timeString=11.19, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986133, subwayLine=BD, stationId=RYK2, trainId=219, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986134, subwayLine=BD, stationId=RYK2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=4.465552852012385, timeString=04.47, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986135, subwayLine=BD, stationId=RYK2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=8.78772585510836, timeString=08.79, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986136, subwayLine=BD, stationId=ISL2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=2.227493855108359, timeString=02.23, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986137, subwayLine=BD, stationId=ISL2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=6.693046707120743, timeString=06.69, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986138, subwayLine=BD, stationId=ISL2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=11.01521971021672, timeString=11.02, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986139, subwayLine=BD, stationId=KIP2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=0.5843100928792571, timeString=00.58, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986140, subwayLine=BD, stationId=KIP2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=4.5758923393188855, timeString=04.58, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986141, subwayLine=BD, stationId=KIP2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=9.041445191331269, timeString=09.04, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986142, subwayLine=BD, stationId=KIP1, trainId=217, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986143, subwayLine=BD, stationId=KIP1, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=0.5843100928792571, timeString=00.58, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986144, subwayLine=BD, stationId=KIP1, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=4.5758923393188855, timeString=04.58, trainDestination=KIP2, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986145, subwayLine=BD, stationId=ISL1, trainId=216, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986146, subwayLine=BD, stationId=RYK1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=2.0049068136222914, timeString=02.00, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986147, subwayLine=BD, stationId=OML1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=4.423892448297214, timeString=04.42, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986148, subwayLine=BD, stationId=JNE1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=6.019634986996905, timeString=06.02, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986149, subwayLine=BD, stationId=RUN1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=0.5435442724458205, timeString=00.54, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986150, subwayLine=BD, stationId=RUN1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=7.149571408049535, timeString=07.15, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986151, subwayLine=BD, stationId=HPK1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=1.7684310835913313, timeString=01.77, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986152, subwayLine=BD, stationId=HPK1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=8.374458219195047, timeString=08.37, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986153, subwayLine=BD, stationId=KEL1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=3.0105867492260066, timeString=03.01, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986154, subwayLine=BD, stationId=KEL1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=9.616613884829723, timeString=09.62, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986155, subwayLine=BD, stationId=DNW1, trainId=214, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986156, subwayLine=BD, stationId=DNW1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=3.9607289164086694, timeString=03.96, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986157, subwayLine=BD, stationId=DNW1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=10.566756052012387, timeString=10.57, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986158, subwayLine=BD, stationId=LAN1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=1.4213554179566565, timeString=01.42, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986159, subwayLine=BD, stationId=LAN1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=5.382084334365327, timeString=05.38, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986160, subwayLine=BD, stationId=LAN1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=11.988111469969041, timeString=11.99, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986161, subwayLine=BD, stationId=DUF1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=2.3008651393188857, timeString=02.30, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592986162, subwayLine=BD, stationId=DUF1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=6.261594055727555, timeString=06.26, trainDestination=KEN1, createDate=Sun Sep 17 10:10:15 EDT 2017, systemMessageType=Normal]
