NTASData [id=16593863610, subwayLine=BD, stationId=RYK1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=1.155122169659443, timeString=01.16, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863611, subwayLine=BD, stationId=OML1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=3.574107804334366, timeString=03.57, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863612, subwayLine=BD, stationId=JNE1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=5.1698503430340566, timeString=05.17, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863613, subwayLine=BD, stationId=RUN1, trainId=206, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863614, subwayLine=BD, stationId=RUN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=6.299786764086687, timeString=06.30, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863615, subwayLine=BD, stationId=HPK1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=1.224886811145511, timeString=01.22, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863616, subwayLine=BD, stationId=HPK1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=7.5246735752322, timeString=07.52, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863617, subwayLine=BD, stationId=KEL1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=2.467042476780186, timeString=02.47, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863618, subwayLine=BD, stationId=KEL1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=8.766829240866874, timeString=08.77, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863619, subwayLine=BD, stationId=DNW1, trainId=205, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863620, subwayLine=BD, stationId=DNW1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=3.417184643962849, timeString=03.42, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863621, subwayLine=BD, stationId=DNW1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=9.716971408049536, timeString=09.72, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863622, subwayLine=BD, stationId=LAN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=1.4213554179566565, timeString=01.42, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593863623, subwayLine=BD, stationId=LAN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=4.838540061919506, timeString=04.84, trainDestination=KEN1, createDate=Sun Sep 17 11:14:11 EDT 2017, systemMessageType=Normal]
