NTASData [id=16593683100, subwayLine=YUS, stationId=WIL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=26.958804444444446, timeString=26.96, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683101, subwayLine=YUS, stationId=WIL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=30.259853333333336, timeString=30.26, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683102, subwayLine=YUS, stationId=WIL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=34.199982222222225, timeString=34.20, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683103, subwayLine=YUS, stationId=SHW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=30.810082222222224, timeString=30.81, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683104, subwayLine=YUS, stationId=SHW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=34.11113111111111, timeString=34.11, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683105, subwayLine=YUS, stationId=SHW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=38.05126, timeString=38.05, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683106, subwayLine=YUS, stationId=SHW1, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=30.810082222222224, timeString=30.81, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683107, subwayLine=YUS, stationId=SHW1, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=34.11113111111111, timeString=34.11, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683108, subwayLine=YUS, stationId=SHW1, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=38.05126, timeString=38.05, trainDestination=SHW2, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683109, subwayLine=YUS, stationId=SCW1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.8290925925925926, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683110, subwayLine=YUS, stationId=DUP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.4536303703703704, timeString=03.45, trainDestination=FIN1, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593683111, subwayLine=YUS, stationId=SPA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.454261481481482, timeString=04.45, trainDestination=FIN1, createDate=Sun Sep 17 11:01:07 EDT 2017, systemMessageType=Normal]
