NTASData [id=16593867294, subwayLine=BD, stationId=RYK1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=0.6234679281733747, timeString=00.62, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867295, subwayLine=BD, stationId=OML1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=3.0424535628482974, timeString=03.04, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867296, subwayLine=BD, stationId=JNE1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=4.6381961015479884, timeString=04.64, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867297, subwayLine=BD, stationId=RUN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=5.768132522600619, timeString=05.77, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867298, subwayLine=BD, stationId=HPK1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=0.7377481114551084, timeString=00.74, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867299, subwayLine=BD, stationId=HPK1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=6.9930193337461315, timeString=06.99, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867300, subwayLine=BD, stationId=KEL1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=1.9799037770897838, timeString=01.98, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867301, subwayLine=BD, stationId=KEL1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=8.235174999380806, timeString=08.24, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867302, subwayLine=BD, stationId=DNW1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=2.9300459442724467, timeString=02.93, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867303, subwayLine=BD, stationId=DNW1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=9.185317166563468, timeString=09.19, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867304, subwayLine=BD, stationId=LAN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=1.1663554179566566, timeString=01.17, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867305, subwayLine=BD, stationId=LAN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=4.351401362229103, timeString=04.35, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867306, subwayLine=BD, stationId=LAN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=10.606672584520124, timeString=10.61, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867307, subwayLine=BD, stationId=DUF1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=2.045865139318886, timeString=02.05, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867308, subwayLine=BD, stationId=DUF1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=5.230911083591332, timeString=05.23, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867309, subwayLine=BD, stationId=DUF1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=11.486182305882354, timeString=11.49, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867310, subwayLine=BD, stationId=OSS1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=3.29566439628483, timeString=03.30, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867311, subwayLine=BD, stationId=OSS1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=6.480710340557275, timeString=06.48, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867312, subwayLine=BD, stationId=OSS1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=12.735981562848298, timeString=12.74, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867313, subwayLine=BD, stationId=CHR1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=0.7066075541795667, timeString=00.71, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867314, subwayLine=BD, stationId=CHR1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=4.529140339318886, timeString=04.53, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867315, subwayLine=BD, stationId=CHR1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=7.7141862835913315, timeString=07.71, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867316, subwayLine=BD, stationId=BAT1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=1.6900134984520125, timeString=01.69, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867317, subwayLine=BD, stationId=BAT1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=5.512546283591332, timeString=05.51, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867318, subwayLine=BD, stationId=BAT1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=8.697592227863776, timeString=08.70, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867319, subwayLine=BD, stationId=BSP1, trainId=203, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867320, subwayLine=BD, stationId=BSP1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=2.6241607430340563, timeString=02.62, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867321, subwayLine=BD, stationId=BSP1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=6.446693528173375, timeString=06.45, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867322, subwayLine=BD, stationId=SGL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=0.9106502786377709, timeString=00.91, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867323, subwayLine=BD, stationId=SGL1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=3.534811021671827, timeString=03.53, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867324, subwayLine=BD, stationId=SGL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=7.357343806811146, timeString=07.36, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867325, subwayLine=BD, stationId=BAU1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.002340433436533, timeString=02.00, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867326, subwayLine=BD, stationId=BAU1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=4.626501176470589, timeString=04.63, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867327, subwayLine=BD, stationId=BAU1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=8.449033961609908, timeString=08.45, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867328, subwayLine=BD, stationId=YNG1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.802583281733747, timeString=02.80, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867329, subwayLine=BD, stationId=YNG1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=5.426744024767803, timeString=05.43, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867330, subwayLine=BD, stationId=YNG1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=9.249276809907121, timeString=09.25, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867331, subwayLine=BD, stationId=SHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=4.122024148606812, timeString=04.12, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867332, subwayLine=BD, stationId=SHE1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=6.746184891640867, timeString=06.75, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867333, subwayLine=BD, stationId=SHE1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=10.568717676780187, timeString=10.57, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867334, subwayLine=BD, stationId=CFK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=5.160067616099072, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867335, subwayLine=BD, stationId=CFK1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=7.784228359133127, timeString=07.78, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867336, subwayLine=BD, stationId=CFK1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=11.606761144272445, timeString=11.61, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867337, subwayLine=BD, stationId=BRD1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=0.6933020433436533, timeString=00.69, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867338, subwayLine=BD, stationId=BRD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=6.734577956656349, timeString=06.73, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867339, subwayLine=BD, stationId=BRD1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=9.358738699690404, timeString=09.36, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867340, subwayLine=BD, stationId=CHE1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=1.7317701547987618, timeString=01.73, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867341, subwayLine=BD, stationId=CHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=7.773046068111455, timeString=07.77, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867342, subwayLine=BD, stationId=CHE1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=10.397206811145512, timeString=10.40, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867343, subwayLine=BD, stationId=PAP1, trainId=201, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867344, subwayLine=BD, stationId=PAP1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=2.700879752321981, timeString=02.70, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593867345, subwayLine=BD, stationId=PAP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=8.742155665634677, timeString=08.74, trainDestination=KEN1, createDate=Sun Sep 17 11:14:27 EDT 2017, systemMessageType=Normal]
