NTASData [id=16593419903, subwayLine=YUS, stationId=STC1, trainId=107, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419914, subwayLine=YUS, stationId=LAW1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=7.938524444444444, timeString=07.94, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419915, subwayLine=YUS, stationId=YKM1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=7.925671111111111, timeString=07.93, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419916, subwayLine=YUS, stationId=YKM1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=8.847408888888888, timeString=08.85, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419917, subwayLine=YUS, stationId=YKM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=11.453191111111112, timeString=11.45, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419918, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419919, subwayLine=YUS, stationId=SHP1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.162017777777778, timeString=03.16, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419920, subwayLine=YUS, stationId=SHP1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=11.512022222222223, timeString=11.51, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419921, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.4612177777777777, timeString=01.46, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419922, subwayLine=YUS, stationId=NYC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=4.6232355555555555, timeString=04.62, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419923, subwayLine=YUS, stationId=NYC1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=12.97324, timeString=12.97, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419924, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419925, subwayLine=YUS, stationId=FIN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=7.230275555555555, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419926, subwayLine=YUS, stationId=FIN1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=15.58028, timeString=15.58, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419927, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419928, subwayLine=YUS, stationId=FIN2, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=7.230275555555555, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419929, subwayLine=YUS, stationId=FIN2, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=15.58028, timeString=15.58, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419930, subwayLine=YUS, stationId=NYC2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=1.5973777777777778, timeString=01.60, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419931, subwayLine=YUS, stationId=SHP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.058031111111111, timeString=03.06, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419932, subwayLine=YUS, stationId=YKM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.638737777777777, timeString=06.64, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419933, subwayLine=YUS, stationId=LAW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=0.7676444444444445, timeString=00.77, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419934, subwayLine=YUS, stationId=LAW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.15171111111111, timeString=10.15, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419935, subwayLine=YUS, stationId=EGL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.39285333333333333, timeString=00.39, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419936, subwayLine=YUS, stationId=EGL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=5.05052, timeString=05.05, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419937, subwayLine=YUS, stationId=EGL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=14.434586666666664, timeString=14.43, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419938, subwayLine=YUS, stationId=DAV2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.00252, timeString=02.00, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419939, subwayLine=YUS, stationId=DAV2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=6.660186666666667, timeString=06.66, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419940, subwayLine=YUS, stationId=DAV2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=16.044253333333334, timeString=16.04, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419941, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419942, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.041728888888889, timeString=04.04, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419943, subwayLine=YUS, stationId=STC2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=8.699395555555554, timeString=08.70, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419944, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419945, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.445937777777777, timeString=05.45, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419946, subwayLine=YUS, stationId=SUM2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=10.103604444444445, timeString=10.10, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419947, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419948, subwayLine=YUS, stationId=ROS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.464631111111112, timeString=06.46, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419949, subwayLine=YUS, stationId=ROS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=11.12229777777778, timeString=11.12, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419950, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419951, subwayLine=YUS, stationId=BLO2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.7926400000000005, timeString=07.79, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419952, subwayLine=YUS, stationId=BLO2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.450306666666666, timeString=12.45, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419953, subwayLine=YUS, stationId=WEL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.705257777777778, timeString=04.71, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419954, subwayLine=YUS, stationId=WEL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.746986666666666, timeString=08.75, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419955, subwayLine=YUS, stationId=WEL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.404653333333336, timeString=13.40, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419956, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419957, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=5.634768888888889, timeString=05.63, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419958, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=9.676497777777776, timeString=09.68, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419959, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=0.8668577777777778, timeString=00.87, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419960, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=6.501626666666667, timeString=06.50, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419961, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=10.543355555555555, timeString=10.54, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419962, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.623648888888889, timeString=01.62, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419963, subwayLine=YUS, stationId=QUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.258417777777778, timeString=07.26, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419964, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=11.300146666666667, timeString=11.30, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419965, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.4493022222222223, timeString=02.45, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419966, subwayLine=YUS, stationId=KNG2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.084071111111111, timeString=08.08, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419967, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=12.125799999999998, timeString=12.13, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419968, subwayLine=YUS, stationId=UNI2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.256328888888889, timeString=03.26, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419969, subwayLine=YUS, stationId=UNI2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.891097777777777, timeString=08.89, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419970, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=12.932826666666665, timeString=12.93, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419971, subwayLine=YUS, stationId=STA2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.6321777777777777, timeString=00.63, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419972, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.183017777777778, timeString=04.18, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419973, subwayLine=YUS, stationId=STA2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=9.817786666666667, timeString=09.82, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419974, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.3274444444444446, timeString=01.33, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419975, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.878284444444445, timeString=04.88, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419976, subwayLine=YUS, stationId=OSG2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.513053333333332, timeString=10.51, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419977, subwayLine=YUS, stationId=STP2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.0814133333333333, timeString=02.08, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419978, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.632253333333333, timeString=05.63, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419979, subwayLine=YUS, stationId=STP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.26702222222222, timeString=11.27, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419980, subwayLine=YUS, stationId=QPK2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.2237199999999997, timeString=03.22, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419981, subwayLine=YUS, stationId=QPK2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.774559999999999, timeString=06.77, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419982, subwayLine=YUS, stationId=QPK2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=12.409328888888886, timeString=12.41, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419983, subwayLine=YUS, stationId=MUS2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419984, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419985, subwayLine=YUS, stationId=MUS2, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=0.9469966666666666, timeString=00.95, trainDestination=MUS1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419986, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419987, subwayLine=YUS, stationId=MUS1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=0.9469966666666666, timeString=00.95, trainDestination=MUS1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419988, subwayLine=YUS, stationId=MUS1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.486253333333333, timeString=04.49, trainDestination=MUS2, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419989, subwayLine=YUS, stationId=UNI1, trainId=110, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419990, subwayLine=YUS, stationId=KNG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=0.7948911111111111, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419991, subwayLine=YUS, stationId=QUN1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419992, subwayLine=YUS, stationId=QUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.6205444444444443, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419993, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.7545333333333333, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419994, subwayLine=YUS, stationId=DUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.375077777777778, timeString=02.38, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419995, subwayLine=YUS, stationId=COL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.6213911111111112, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419996, subwayLine=YUS, stationId=COL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=3.2419355555555556, timeString=03.24, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419997, subwayLine=YUS, stationId=WEL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.539048888888889, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419998, subwayLine=YUS, stationId=WEL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.1595933333333335, timeString=04.16, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593419999, subwayLine=YUS, stationId=BLO1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.493395555555556, timeString=03.49, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593420000, subwayLine=YUS, stationId=BLO1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=5.1139399999999995, timeString=05.11, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593420001, subwayLine=YUS, stationId=ROS1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.19191111111111112, timeString=00.19, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593420002, subwayLine=YUS, stationId=ROS1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=4.82196888888889, timeString=04.82, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593420003, subwayLine=YUS, stationId=ROS1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=6.442513333333334, timeString=06.44, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593420004, subwayLine=YUS, stationId=SUM1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.221328888888889, timeString=01.22, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593420005, subwayLine=YUS, stationId=SUM1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=5.8513866666666665, timeString=05.85, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593420006, subwayLine=YUS, stationId=SUM1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=7.471931111111111, timeString=07.47, trainDestination=FIN1, createDate=Sun Sep 17 10:40:46 EDT 2017, systemMessageType=Normal]
