NTASData [id=16594227733, subwayLine=YUS, stationId=LWW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.32546296296296295, timeString=00.33, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227734, subwayLine=YUS, stationId=LWW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.521791851851852, timeString=05.52, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227735, subwayLine=YUS, stationId=LWW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=9.363592592592592, timeString=09.36, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227736, subwayLine=YUS, stationId=YKD2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.3516896296296292, timeString=02.35, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227737, subwayLine=YUS, stationId=YKD2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.548018518518518, timeString=07.55, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227738, subwayLine=YUS, stationId=YKD2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=11.389819259259259, timeString=11.39, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227739, subwayLine=YUS, stationId=WIL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.3711429629629635, timeString=04.37, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227740, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=9.56747185185185, timeString=09.57, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227741, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=13.409272592592593, timeString=13.41, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227742, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227743, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.222420740740741, timeString=08.22, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227744, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=13.418749629629628, timeString=13.42, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227745, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227746, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.222420740740741, timeString=08.22, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227747, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=13.418749629629628, timeString=13.42, trainDestination=SHW2, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227748, subwayLine=YUS, stationId=WIL1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227749, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227750, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227751, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227752, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227753, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227754, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=1.5437407407407409, timeString=01.54, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227755, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227756, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227757, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227758, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227759, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227760, subwayLine=YUS, stationId=EGW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=4.722434074074074, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227761, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227762, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=6.698157777777777, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594227763, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=9.421869629629631, timeString=09.42, trainDestination=FIN1, createDate=Sun Sep 17 11:40:56 EDT 2017, systemMessageType=Normal]
