NTASData [id=16594116252, subwayLine=YUS, stationId=YKM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.778, timeString=01.78, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116253, subwayLine=YUS, stationId=LAW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=0.24835555555555555, timeString=00.25, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116254, subwayLine=YUS, stationId=LAW2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.2909733333333335, timeString=05.29, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116255, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.531231111111111, timeString=04.53, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116256, subwayLine=YUS, stationId=EGL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=9.573848888888888, timeString=09.57, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116257, subwayLine=YUS, stationId=DAV2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.4967111111111111, timeString=00.50, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116258, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=6.140897777777777, timeString=06.14, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116259, subwayLine=YUS, stationId=DAV2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=11.183515555555555, timeString=11.18, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116260, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116261, subwayLine=YUS, stationId=STC2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=2.53592, timeString=02.54, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116262, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.180106666666667, timeString=08.18, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116263, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116264, subwayLine=YUS, stationId=SUM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.9401288888888883, timeString=03.94, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116265, subwayLine=YUS, stationId=SUM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=9.584315555555555, timeString=09.58, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116266, subwayLine=YUS, stationId=ROS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116267, subwayLine=YUS, stationId=ROS2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.9588222222222225, timeString=04.96, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116268, subwayLine=YUS, stationId=ROS2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.60300888888889, timeString=10.60, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594116269, subwayLine=YUS, stationId=BLO2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=SHW2, createDate=Sun Sep 17 11:32:39 EDT 2017, systemMessageType=Normal]
