NTASData [id=16593775950, subwayLine=BD, stationId=BAU2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=0.2819635913312694, timeString=00.28, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775951, subwayLine=BD, stationId=BAU2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=5.552534890402477, timeString=05.55, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775952, subwayLine=BD, stationId=BAU2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=8.702052289783282, timeString=08.70, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775953, subwayLine=BD, stationId=SGL2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=1.4100315789473687, timeString=01.41, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775954, subwayLine=BD, stationId=SGL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=6.6806028780185756, timeString=06.68, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775955, subwayLine=BD, stationId=SGL2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=9.83012027739938, timeString=09.83, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775956, subwayLine=BD, stationId=BSP2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=0.15725981424148608, timeString=00.16, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775957, subwayLine=BD, stationId=BSP2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=2.21579479876161, timeString=02.22, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775958, subwayLine=BD, stationId=BSP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=7.486366097832818, timeString=07.49, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775959, subwayLine=BD, stationId=BAT2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=1.0882930030959752, timeString=01.09, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775960, subwayLine=BD, stationId=BAT2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=3.1468279876160996, timeString=03.15, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775961, subwayLine=BD, stationId=BAT2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=8.417399286687306, timeString=08.42, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775962, subwayLine=BD, stationId=CHR2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=2.0566948606811146, timeString=02.06, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775963, subwayLine=BD, stationId=CHR2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=4.115229845201239, timeString=04.12, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775964, subwayLine=BD, stationId=CHR2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=9.385801144272447, timeString=09.39, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775965, subwayLine=BD, stationId=OSS2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=3.3753373969040257, timeString=03.38, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775966, subwayLine=BD, stationId=OSS2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=5.433872381424148, timeString=05.43, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775967, subwayLine=BD, stationId=OSS2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=10.704443680495357, timeString=10.70, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775968, subwayLine=BD, stationId=DUF2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=4.671564393808051, timeString=04.67, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775969, subwayLine=BD, stationId=DUF2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=6.730099378328173, timeString=06.73, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775970, subwayLine=BD, stationId=DUF2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=12.000670677399384, timeString=12.00, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775971, subwayLine=BD, stationId=LAN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.497285879876161, timeString=05.50, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775972, subwayLine=BD, stationId=LAN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=7.555820864396285, timeString=07.56, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775973, subwayLine=BD, stationId=LAN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=12.826392163467494, timeString=12.83, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775974, subwayLine=BD, stationId=DNW2, trainId=211, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775975, subwayLine=BD, stationId=DNW2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=6.880706437151703, timeString=06.88, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775976, subwayLine=BD, stationId=DNW2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=8.939241421671827, timeString=08.94, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775977, subwayLine=BD, stationId=KEL2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=1.1358531269349847, timeString=01.14, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775978, subwayLine=BD, stationId=KEL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=8.016559564086688, timeString=08.02, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775979, subwayLine=BD, stationId=KEL2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=10.075094548606812, timeString=10.08, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775980, subwayLine=BD, stationId=HPK2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=2.331581052631579, timeString=02.33, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775981, subwayLine=BD, stationId=HPK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=9.212287489783282, timeString=09.21, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775982, subwayLine=BD, stationId=HPK2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=11.270822474303404, timeString=11.27, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593775983, subwayLine=BD, stationId=RUN2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=3.551938328173375, timeString=03.55, trainDestination=KIP2, createDate=Sun Sep 17 11:07:51 EDT 2017, systemMessageType=Normal]
