NTASData [id=16593742068, subwayLine=YUS, stationId=WEL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.061524444444444444, timeString=00.06, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742069, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.0460488888888886, timeString=03.05, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742070, subwayLine=YUS, stationId=WEL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.58944, timeString=07.59, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742071, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.9910355555555556, timeString=00.99, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742072, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.97556, timeString=03.98, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742073, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.518951111111111, timeString=08.52, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742074, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.8578933333333336, timeString=01.86, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742075, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.8424177777777775, timeString=04.84, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742076, subwayLine=YUS, stationId=DUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.385808888888889, timeString=09.39, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742077, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.614684444444445, timeString=02.61, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742078, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.599208888888889, timeString=05.60, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742079, subwayLine=YUS, stationId=QUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=10.1426, timeString=10.14, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742080, subwayLine=YUS, stationId=KNG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.5706533333333333, timeString=00.57, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742081, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.440337777777778, timeString=03.44, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742082, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.424862222222222, timeString=06.42, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742083, subwayLine=YUS, stationId=UNI2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=1.3776800000000002, timeString=01.38, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742084, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.247364444444445, timeString=04.25, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742085, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.231888888888889, timeString=07.23, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742086, subwayLine=YUS, stationId=STA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.304368888888889, timeString=02.30, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742087, subwayLine=YUS, stationId=STA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.174053333333333, timeString=05.17, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742088, subwayLine=YUS, stationId=STA2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.158577777777777, timeString=08.16, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742089, subwayLine=YUS, stationId=OSG2, trainId=192, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742090, subwayLine=YUS, stationId=OSG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.9996355555555554, timeString=03.00, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742091, subwayLine=YUS, stationId=OSG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.86932, timeString=05.87, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742092, subwayLine=YUS, stationId=STP2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=0.7539688888888889, timeString=00.75, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742093, subwayLine=YUS, stationId=STP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.7536044444444445, timeString=03.75, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742094, subwayLine=YUS, stationId=STP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.623288888888888, timeString=06.62, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742095, subwayLine=YUS, stationId=QPK2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=1.8962755555555555, timeString=01.90, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742096, subwayLine=YUS, stationId=QPK2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.895911111111111, timeString=04.90, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742097, subwayLine=YUS, stationId=QPK2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.765595555555555, timeString=07.77, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742098, subwayLine=YUS, stationId=MUS2, trainId=128, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742099, subwayLine=YUS, stationId=MUS2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=3.1588088888888888, timeString=03.16, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742100, subwayLine=YUS, stationId=MUS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.158444444444443, timeString=06.16, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742101, subwayLine=YUS, stationId=SGU2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.1595222222222223, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742102, subwayLine=YUS, stationId=SGU2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=4.318331111111111, timeString=04.32, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742103, subwayLine=YUS, stationId=SGU2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=7.317966666666665, timeString=07.32, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742104, subwayLine=YUS, stationId=SPA2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.3272288888888886, timeString=02.33, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742105, subwayLine=YUS, stationId=SPA2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=5.486037777777778, timeString=05.49, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742106, subwayLine=YUS, stationId=SPA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=8.485673333333333, timeString=08.49, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742107, subwayLine=YUS, stationId=DUP2, trainId=126, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742108, subwayLine=YUS, stationId=DUP2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.3250377777777778, timeString=03.33, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742109, subwayLine=YUS, stationId=DUP2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=6.4838466666666665, timeString=06.48, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742110, subwayLine=YUS, stationId=SCW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.624537777777778, timeString=02.62, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742111, subwayLine=YUS, stationId=SCW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=5.9495755555555565, timeString=05.95, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742112, subwayLine=YUS, stationId=SCW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=9.108384444444443, timeString=09.11, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742113, subwayLine=YUS, stationId=EGW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=0.27774074074074073, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742114, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.437708888888889, timeString=07.44, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742115, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=10.762746666666667, timeString=10.76, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742116, subwayLine=YUS, stationId=GCN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.097380740740741, timeString=02.10, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742117, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=9.25734888888889, timeString=09.26, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742118, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.582386666666666, timeString=12.58, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742119, subwayLine=YUS, stationId=LWW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.461514074074074, timeString=03.46, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742120, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.621482222222221, timeString=10.62, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742121, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.94652, timeString=13.95, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593742122, subwayLine=YUS, stationId=YKD2, trainId=124, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:05:27 EDT 2017, systemMessageType=Normal]
