NTASData [id=16593276558, subwayLine=BD, stationId=MST1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=0.830037399380805, timeString=00.83, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276559, subwayLine=BD, stationId=MST1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=5.59525560371517, timeString=05.60, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276560, subwayLine=BD, stationId=MST1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=9.764981424148607, timeString=09.76, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276561, subwayLine=BD, stationId=VPK1, trainId=212, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276562, subwayLine=BD, stationId=VPK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=3.0055604953560375, timeString=03.01, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276563, subwayLine=BD, stationId=VPK1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=7.770778699690403, timeString=07.77, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276564, subwayLine=BD, stationId=WAR1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.942325077399381, timeString=03.94, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276565, subwayLine=BD, stationId=WAR1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.9478855727554185, timeString=06.95, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276566, subwayLine=BD, stationId=WAR1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=11.713103777089785, timeString=11.71, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276567, subwayLine=BD, stationId=KEN1, trainId=210, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276568, subwayLine=BD, stationId=KEN1, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276569, subwayLine=BD, stationId=KEN1, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=0.3882724458204335, timeString=00.39, trainDestination=KEN2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276570, subwayLine=BD, stationId=KEN2, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276571, subwayLine=BD, stationId=KEN2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=0.3882724458204335, timeString=00.39, trainDestination=KEN2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276572, subwayLine=BD, stationId=KEN2, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.02373210650155, timeString=09.02, trainDestination=KEN1, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276573, subwayLine=BD, stationId=VPK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=3.4666234551083597, timeString=03.47, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276574, subwayLine=BD, stationId=MST2, trainId=208, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276575, subwayLine=BD, stationId=MST2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=5.70612624148607, timeString=05.71, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276576, subwayLine=BD, stationId=WDB2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=1.7338933746130034, timeString=01.73, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276577, subwayLine=BD, stationId=WDB2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=7.440019616099073, timeString=07.44, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276578, subwayLine=BD, stationId=COX2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=3.041161114551084, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276579, subwayLine=BD, stationId=COX2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=8.747287356037154, timeString=08.75, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276580, subwayLine=BD, stationId=GWD2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=3.9840843343653254, timeString=03.98, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276581, subwayLine=BD, stationId=GWD2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.690210575851394, timeString=09.69, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276582, subwayLine=BD, stationId=DON2, trainId=207, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276583, subwayLine=BD, stationId=DON2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=5.175565820433437, timeString=05.18, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276584, subwayLine=BD, stationId=DON2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=10.881692061919507, timeString=10.88, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276585, subwayLine=BD, stationId=PAP2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=0.9304669969040249, timeString=00.93, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276586, subwayLine=BD, stationId=PAP2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=6.1060328173374625, timeString=06.11, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276587, subwayLine=BD, stationId=PAP2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=11.81215905882353, timeString=11.81, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276588, subwayLine=BD, stationId=CHE2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=1.9580359133126939, timeString=01.96, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276589, subwayLine=BD, stationId=CHE2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=7.133601733746131, timeString=07.13, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276590, subwayLine=BD, stationId=CHE2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=12.8397279752322, timeString=12.84, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276591, subwayLine=BD, stationId=BRD2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=3.036092165944273, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276592, subwayLine=BD, stationId=BRD2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=8.21165798637771, timeString=08.21, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276593, subwayLine=BD, stationId=BRD2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=13.917784227863777, timeString=13.92, trainDestination=KIP2, createDate=Sun Sep 17 10:30:01 EDT 2017, systemMessageType=Normal]
